,Leverage,Profitability,Investment,Dividend Yield
8/24/2015,3.7,0.095539471,0.105542524,3.40%
8/25/2015,3.7,0.095539471,0.105542524,3.40%
8/26/2015,3.7,0.095539471,0.105542524,3.40%
8/27/2015,3.7,0.095539471,0.105542524,3.40%
8/28/2015,3.7,0.095539471,0.105542524,3.40%
8/29/2015,3.7,0.095539471,0.105542524,3.40%
8/30/2015,3.7,0.095539471,0.105542524,3.40%
8/31/2015,3.7,0.095539471,0.105542524,3.40%
9/1/2015,3.7,0.095539471,0.105542524,3.40%
9/2/2015,3.7,0.095539471,0.105542524,3.40%
9/3/2015,3.7,0.095539471,0.105542524,3.40%
9/4/2015,3.7,0.095539471,0.105542524,3.40%
9/5/2015,3.7,0.095539471,0.105542524,3.40%
9/6/2015,3.7,0.095539471,0.105542524,3.40%
9/7/2015,3.7,0.095539471,0.105542524,3.40%
9/8/2015,3.7,0.095539471,0.105542524,3.40%
9/9/2015,3.7,0.095539471,0.105542524,3.40%
9/10/2015,3.7,0.095539471,0.105542524,3.40%
9/11/2015,3.7,0.095539471,0.105542524,3.40%
9/12/2015,3.7,0.095539471,0.105542524,3.40%
9/13/2015,3.7,0.095539471,0.105542524,3.40%
9/14/2015,3.7,0.095539471,0.105542524,3.40%
9/15/2015,3.7,0.095539471,0.105542524,3.40%
9/16/2015,3.7,0.095539471,0.105542524,3.40%
9/17/2015,3.7,0.095539471,0.105542524,3.40%
9/18/2015,3.7,0.095539471,0.105542524,3.40%
9/19/2015,3.7,0.095539471,0.105542524,3.40%
9/20/2015,3.7,0.095539471,0.105542524,3.40%
9/21/2015,3.7,0.095539471,0.105542524,3.40%
9/22/2015,3.7,0.095539471,0.105542524,3.40%
9/23/2015,3.7,0.095539471,0.105542524,3.40%
9/24/2015,3.7,0.095539471,0.105542524,3.40%
9/25/2015,3.7,0.095539471,0.105542524,3.40%
9/26/2015,3.7,0.095539471,0.105542524,3.40%
9/27/2015,3.7,0.095539471,0.105542524,3.40%
9/28/2015,3.7,0.095539471,0.105542524,3.40%
9/29/2015,3.7,0.095539471,0.105542524,3.40%
9/30/2015,3.7,0.095539471,0.105542524,3.40%
10/1/2015,3.7,0.095539471,0.105542524,3.40%
10/2/2015,3.7,0.095539471,0.105542524,3.40%
10/3/2015,3.7,0.095539471,0.105542524,3.40%
10/4/2015,3.7,0.095539471,0.105542524,3.40%
10/5/2015,3.7,0.095539471,0.105542524,3.40%
10/6/2015,3.7,0.095539471,0.105542524,3.40%
10/7/2015,3.7,0.095539471,0.105542524,3.40%
10/8/2015,3.7,0.095539471,0.105542524,3.40%
10/9/2015,3.7,0.095539471,0.105542524,3.40%
10/10/2015,3.7,0.095539471,0.105542524,3.40%
10/11/2015,3.7,0.095539471,0.105542524,3.40%
10/12/2015,3.7,0.095539471,0.105542524,3.40%
10/13/2015,3.7,0.095539471,0.105542524,3.40%
10/14/2015,3.7,0.095539471,0.105542524,3.40%
10/15/2015,3.7,0.095539471,0.105542524,3.40%
10/16/2015,3.7,0.095539471,0.105542524,3.40%
10/17/2015,3.7,0.095539471,0.105542524,3.40%
10/18/2015,3.7,0.095539471,0.105542524,3.40%
10/19/2015,3.7,0.095539471,0.105542524,3.40%
10/20/2015,3.7,0.095539471,0.105542524,3.40%
10/21/2015,3.7,0.095539471,0.105542524,3.40%
10/22/2015,3.7,0.095539471,0.105542524,3.40%
10/23/2015,3.7,0.095539471,0.105542524,3.40%
10/24/2015,3.7,0.095539471,0.105542524,3.40%
10/25/2015,3.7,0.095539471,0.105542524,3.40%
10/26/2015,3.7,0.095539471,0.105542524,3.40%
10/27/2015,3.7,0.095539471,0.105542524,3.40%
10/28/2015,3.7,0.095539471,0.105542524,3.40%
10/29/2015,3.7,0.095539471,0.105542524,3.40%
10/30/2015,3.7,0.095539471,0.105542524,3.40%
10/31/2015,3.7,0.095539471,0.105542524,3.40%
11/1/2015,3.7,0.095539471,0.105542524,3.40%
11/2/2015,3.7,0.095539471,0.105542524,3.40%
11/3/2015,3.7,0.095539471,0.105542524,3.40%
11/4/2015,3.7,0.095539471,0.105542524,3.40%
11/5/2015,3.7,0.095539471,0.105542524,3.40%
11/6/2015,3.7,0.095539471,0.105542524,3.40%
11/7/2015,3.7,0.095539471,0.105542524,3.40%
11/8/2015,3.7,0.095539471,0.105542524,3.40%
11/9/2015,3.7,0.095539471,0.105542524,3.40%
11/10/2015,3.7,0.095539471,0.105542524,3.40%
11/11/2015,3.7,0.095539471,0.105542524,3.40%
11/12/2015,3.7,0.095539471,0.105542524,3.40%
11/13/2015,3.7,0.095539471,0.105542524,3.40%
11/14/2015,3.7,0.095539471,0.105542524,3.40%
11/15/2015,3.7,0.095539471,0.105542524,3.40%
11/16/2015,3.7,0.095539471,0.105542524,3.40%
11/17/2015,3.7,0.095539471,0.105542524,3.40%
11/18/2015,3.7,0.095539471,0.105542524,3.40%
11/19/2015,3.7,0.095539471,0.105542524,3.40%
11/20/2015,3.7,0.095539471,0.105542524,3.40%
11/21/2015,3.7,0.095539471,0.105542524,3.40%
11/22/2015,3.7,0.095539471,0.105542524,3.40%
11/23/2015,3.7,0.095539471,0.105542524,3.40%
11/24/2015,3.7,0.095539471,0.105542524,3.40%
11/25/2015,3.7,0.095539471,0.105542524,3.40%
11/26/2015,3.7,0.095539471,0.105542524,3.40%
11/27/2015,3.7,0.095539471,0.105542524,3.40%
11/28/2015,3.7,0.095539471,0.105542524,3.40%
11/29/2015,3.7,0.095539471,0.105542524,3.40%
11/30/2015,3.7,0.095539471,0.105542524,3.40%
12/1/2015,3.7,0.095539471,0.105542524,3.40%
12/2/2015,3.7,0.095539471,0.105542524,3.40%
12/3/2015,3.7,0.095539471,0.105542524,3.40%
12/4/2015,3.7,0.095539471,0.105542524,3.40%
12/5/2015,3.7,0.095539471,0.105542524,3.40%
12/6/2015,3.7,0.095539471,0.105542524,3.40%
12/7/2015,3.7,0.095539471,0.105542524,3.40%
12/8/2015,3.7,0.095539471,0.105542524,3.40%
12/9/2015,3.7,0.095539471,0.105542524,3.40%
12/10/2015,3.7,0.095539471,0.105542524,3.40%
12/11/2015,3.7,0.095539471,0.105542524,3.40%
12/12/2015,3.7,0.095539471,0.105542524,3.40%
12/13/2015,3.7,0.095539471,0.105542524,3.40%
12/14/2015,3.7,0.095539471,0.105542524,3.40%
12/15/2015,3.7,0.095539471,0.105542524,3.40%
12/16/2015,3.7,0.095539471,0.105542524,3.40%
12/17/2015,3.7,0.095539471,0.105542524,3.40%
12/18/2015,3.7,0.095539471,0.105542524,3.40%
12/19/2015,3.7,0.095539471,0.105542524,3.40%
12/20/2015,3.7,0.095539471,0.105542524,3.40%
12/21/2015,3.7,0.095539471,0.105542524,3.40%
12/22/2015,3.7,0.095539471,0.105542524,3.40%
12/23/2015,3.7,0.095539471,0.105542524,3.40%
12/24/2015,3.7,0.095539471,0.105542524,3.40%
12/25/2015,3.7,0.095539471,0.105542524,3.40%
12/26/2015,3.7,0.095539471,0.105542524,3.40%
12/27/2015,3.7,0.095539471,0.105542524,3.40%
12/28/2015,3.7,0.095539471,0.105542524,3.40%
12/29/2015,3.7,0.095539471,0.105542524,3.40%
12/30/2015,3.7,0.095539471,0.105542524,3.40%
12/31/2015,3.7,0.095539471,0.105542524,3.40%
1/1/2016,3.7,0.085851122,0.091101977,3.30%
1/2/2016,3.7,0.085851122,0.091101977,3.30%
1/3/2016,3.7,0.085851122,0.091101977,3.30%
1/4/2016,3.7,0.085851122,0.091101977,3.30%
1/5/2016,3.7,0.085851122,0.091101977,3.30%
1/6/2016,3.7,0.085851122,0.091101977,3.30%
1/7/2016,3.7,0.085851122,0.091101977,3.30%
1/8/2016,3.7,0.085851122,0.091101977,3.30%
1/9/2016,3.7,0.085851122,0.091101977,3.30%
1/10/2016,3.7,0.085851122,0.091101977,3.30%
1/11/2016,3.7,0.085851122,0.091101977,3.30%
1/12/2016,3.7,0.085851122,0.091101977,3.30%
1/13/2016,3.7,0.085851122,0.091101977,3.30%
1/14/2016,3.7,0.085851122,0.091101977,3.30%
1/15/2016,3.7,0.085851122,0.091101977,3.30%
1/16/2016,3.7,0.085851122,0.091101977,3.30%
1/17/2016,3.7,0.085851122,0.091101977,3.30%
1/18/2016,3.7,0.085851122,0.091101977,3.30%
1/19/2016,3.7,0.085851122,0.091101977,3.30%
1/20/2016,3.7,0.085851122,0.091101977,3.30%
1/21/2016,3.7,0.085851122,0.091101977,3.30%
1/22/2016,3.7,0.085851122,0.091101977,3.30%
1/23/2016,3.7,0.085851122,0.091101977,3.30%
1/24/2016,3.7,0.085851122,0.091101977,3.30%
1/25/2016,3.7,0.085851122,0.091101977,3.30%
1/26/2016,3.7,0.085851122,0.091101977,3.30%
1/27/2016,3.7,0.085851122,0.091101977,3.30%
1/28/2016,3.7,0.085851122,0.091101977,3.30%
1/29/2016,3.7,0.085851122,0.091101977,3.30%
1/30/2016,3.7,0.085851122,0.091101977,3.30%
1/31/2016,3.7,0.085851122,0.091101977,3.30%
2/1/2016,3.7,0.085851122,0.091101977,3.30%
2/2/2016,3.7,0.085851122,0.091101977,3.30%
2/3/2016,3.7,0.085851122,0.091101977,3.30%
2/4/2016,3.7,0.085851122,0.091101977,3.30%
2/5/2016,3.7,0.085851122,0.091101977,3.30%
2/6/2016,3.7,0.085851122,0.091101977,3.30%
2/7/2016,3.7,0.085851122,0.091101977,3.30%
2/8/2016,3.7,0.085851122,0.091101977,3.30%
2/9/2016,3.7,0.085851122,0.091101977,3.30%
2/10/2016,3.7,0.085851122,0.091101977,3.30%
2/11/2016,3.7,0.085851122,0.091101977,3.30%
2/12/2016,3.7,0.085851122,0.091101977,3.30%
2/13/2016,3.7,0.085851122,0.091101977,3.30%
2/14/2016,3.7,0.085851122,0.091101977,3.30%
2/15/2016,3.7,0.085851122,0.091101977,3.30%
2/16/2016,3.7,0.085851122,0.091101977,3.30%
2/17/2016,3.7,0.085851122,0.091101977,3.30%
2/18/2016,3.7,0.085851122,0.091101977,3.30%
2/19/2016,3.7,0.085851122,0.091101977,3.30%
2/20/2016,3.7,0.085851122,0.091101977,3.30%
2/21/2016,3.7,0.085851122,0.091101977,3.30%
2/22/2016,3.7,0.085851122,0.091101977,3.30%
2/23/2016,3.7,0.085851122,0.091101977,3.30%
2/24/2016,3.7,0.085851122,0.091101977,3.30%
2/25/2016,3.7,0.085851122,0.091101977,3.30%
