,Leverage,Profitability,Investment,Dividend Yield
2/28/2015,15.5,0.254548302,0.081010158,3.70%
3/1/2015,15.5,0.254548302,0.081010158,3.70%
3/2/2015,15.5,0.254548302,0.081010158,3.70%
3/3/2015,15.5,0.254548302,0.081010158,3.70%
3/4/2015,15.5,0.254548302,0.081010158,3.70%
3/5/2015,15.5,0.254548302,0.081010158,3.70%
3/6/2015,15.5,0.254548302,0.081010158,3.70%
3/7/2015,15.5,0.254548302,0.081010158,3.70%
3/8/2015,15.5,0.254548302,0.081010158,3.70%
3/9/2015,15.5,0.254548302,0.081010158,3.70%
3/10/2015,15.5,0.254548302,0.081010158,3.70%
3/11/2015,15.5,0.254548302,0.081010158,3.70%
3/12/2015,15.5,0.254548302,0.081010158,3.70%
3/13/2015,15.5,0.254548302,0.081010158,3.70%
3/14/2015,15.5,0.254548302,0.081010158,3.70%
3/15/2015,15.5,0.254548302,0.081010158,3.70%
3/16/2015,15.5,0.254548302,0.081010158,3.70%
3/17/2015,15.5,0.254548302,0.081010158,3.70%
3/18/2015,15.5,0.254548302,0.081010158,3.70%
3/19/2015,15.5,0.254548302,0.081010158,3.70%
3/20/2015,15.5,0.254548302,0.081010158,3.70%
3/21/2015,15.5,0.254548302,0.081010158,3.70%
3/22/2015,15.5,0.254548302,0.081010158,3.70%
3/23/2015,15.5,0.254548302,0.081010158,3.70%
3/24/2015,15.5,0.254548302,0.081010158,3.70%
3/25/2015,15.5,0.254548302,0.081010158,3.70%
3/26/2015,15.5,0.254548302,0.081010158,3.70%
3/27/2015,15.5,0.254548302,0.081010158,3.70%
3/28/2015,15.5,0.254548302,0.081010158,3.70%
3/29/2015,15.5,0.254548302,0.081010158,3.70%
3/30/2015,15.5,0.254548302,0.081010158,3.70%
3/31/2015,15.5,0.254548302,0.081010158,3.70%
4/1/2015,15.5,0.254548302,0.081010158,3.70%
4/2/2015,15.5,0.254548302,0.081010158,3.70%
4/3/2015,15.5,0.254548302,0.081010158,3.70%
4/4/2015,15.5,0.254548302,0.081010158,3.70%
4/5/2015,15.5,0.254548302,0.081010158,3.70%
4/6/2015,15.5,0.254548302,0.081010158,3.70%
4/7/2015,15.5,0.254548302,0.081010158,3.70%
4/8/2015,15.5,0.254548302,0.081010158,3.70%
4/9/2015,15.5,0.254548302,0.081010158,3.70%
4/10/2015,15.5,0.254548302,0.081010158,3.70%
4/11/2015,15.5,0.254548302,0.081010158,3.70%
4/12/2015,15.5,0.254548302,0.081010158,3.70%
4/13/2015,15.5,0.254548302,0.081010158,3.70%
4/14/2015,15.5,0.254548302,0.081010158,3.70%
4/15/2015,15.5,0.254548302,0.081010158,3.70%
4/16/2015,15.5,0.254548302,0.081010158,3.70%
4/17/2015,15.5,0.254548302,0.081010158,3.70%
4/18/2015,15.5,0.254548302,0.081010158,3.70%
4/19/2015,15.5,0.254548302,0.081010158,3.70%
4/20/2015,15.5,0.254548302,0.081010158,3.70%
4/21/2015,15.5,0.254548302,0.081010158,3.70%
4/22/2015,15.5,0.254548302,0.081010158,3.70%
4/23/2015,15.5,0.254548302,0.081010158,3.70%
4/24/2015,15.5,0.254548302,0.081010158,3.70%
4/25/2015,15.5,0.254548302,0.081010158,3.70%
4/26/2015,15.5,0.254548302,0.081010158,3.70%
4/27/2015,15.5,0.254548302,0.081010158,3.70%
4/28/2015,15.5,0.254548302,0.081010158,3.70%
4/29/2015,15.5,0.254548302,0.081010158,3.70%
4/30/2015,15.5,0.254548302,0.081010158,3.70%
5/1/2015,15.5,0.254548302,0.081010158,3.70%
5/2/2015,15.5,0.254548302,0.081010158,3.70%
5/3/2015,15.5,0.254548302,0.081010158,3.70%
5/4/2015,15.5,0.254548302,0.081010158,3.70%
5/5/2015,15.5,0.254548302,0.081010158,3.70%
5/6/2015,15.5,0.254548302,0.081010158,3.70%
5/7/2015,15.5,0.254548302,0.081010158,3.70%
5/8/2015,15.5,0.254548302,0.081010158,3.70%
5/9/2015,15.5,0.254548302,0.081010158,3.70%
5/10/2015,15.5,0.254548302,0.081010158,3.70%
5/11/2015,15.5,0.254548302,0.081010158,3.70%
5/12/2015,15.5,0.254548302,0.081010158,3.70%
5/13/2015,15.5,0.254548302,0.081010158,3.70%
5/14/2015,15.5,0.254548302,0.081010158,3.70%
5/15/2015,15.5,0.254548302,0.081010158,3.70%
5/16/2015,15.5,0.254548302,0.081010158,3.70%
5/17/2015,15.5,0.254548302,0.081010158,3.70%
5/18/2015,15.5,0.254548302,0.081010158,3.70%
5/19/2015,15.5,0.254548302,0.081010158,3.70%
5/20/2015,15.5,0.254548302,0.081010158,3.70%
5/21/2015,15.5,0.254548302,0.081010158,3.70%
5/22/2015,15.5,0.254548302,0.081010158,3.70%
5/23/2015,15.5,0.254548302,0.081010158,3.70%
5/24/2015,15.5,0.254548302,0.081010158,3.70%
5/25/2015,15.5,0.254548302,0.081010158,3.70%
5/26/2015,15.5,0.254548302,0.081010158,3.70%
5/27/2015,15.5,0.254548302,0.081010158,3.70%
5/28/2015,15.5,0.254548302,0.081010158,3.70%
5/29/2015,15.5,0.254548302,0.081010158,3.70%
5/30/2015,15.5,0.254548302,0.081010158,3.70%
5/31/2015,15.5,0.254548302,0.081010158,3.70%
6/1/2015,15.5,0.254548302,0.081010158,3.70%
6/2/2015,15.5,0.254548302,0.081010158,3.70%
6/3/2015,15.5,0.254548302,0.081010158,3.70%
6/4/2015,15.5,0.254548302,0.081010158,3.70%
6/5/2015,15.5,0.254548302,0.081010158,3.70%
6/6/2015,15.5,0.254548302,0.081010158,3.70%
6/7/2015,15.5,0.254548302,0.081010158,3.70%
6/8/2015,15.5,0.254548302,0.081010158,3.70%
6/9/2015,15.5,0.254548302,0.081010158,3.70%
6/10/2015,15.5,0.254548302,0.081010158,3.70%
6/11/2015,15.5,0.254548302,0.081010158,3.70%
6/12/2015,15.5,0.254548302,0.081010158,3.70%
6/13/2015,15.5,0.254548302,0.081010158,3.70%
6/14/2015,15.5,0.254548302,0.081010158,3.70%
6/15/2015,15.5,0.254548302,0.081010158,3.70%
6/16/2015,15.5,0.254548302,0.081010158,3.70%
6/17/2015,15.5,0.254548302,0.081010158,3.70%
6/18/2015,15.5,0.254548302,0.081010158,3.70%
6/19/2015,15.5,0.254548302,0.081010158,3.70%
6/20/2015,15.5,0.254548302,0.081010158,3.70%
6/21/2015,15.5,0.254548302,0.081010158,3.70%
6/22/2015,15.5,0.254548302,0.081010158,3.70%
6/23/2015,15.5,0.254548302,0.081010158,3.70%
6/24/2015,15.5,0.254548302,0.081010158,3.70%
6/25/2015,15.5,0.254548302,0.081010158,3.70%
6/26/2015,15.5,0.254548302,0.081010158,3.70%
6/27/2015,15.5,0.254548302,0.081010158,3.70%
6/28/2015,15.5,0.254548302,0.081010158,3.70%
6/29/2015,15.5,0.254548302,0.081010158,3.70%
6/30/2015,15.5,0.254548302,0.081010158,3.70%
7/1/2015,15.5,0.254548302,0.081010158,3.70%
7/2/2015,15.5,0.254548302,0.081010158,3.70%
7/3/2015,15.5,0.254548302,0.081010158,3.70%
7/4/2015,15.5,0.254548302,0.081010158,3.70%
7/5/2015,15.5,0.254548302,0.081010158,3.70%
7/6/2015,15.5,0.254548302,0.081010158,3.70%
7/7/2015,15.5,0.254548302,0.081010158,3.70%
7/8/2015,15.5,0.254548302,0.081010158,3.70%
7/9/2015,15.5,0.254548302,0.081010158,3.70%
7/10/2015,15.5,0.254548302,0.081010158,3.70%
7/11/2015,15.5,0.254548302,0.081010158,3.70%
7/12/2015,15.5,0.254548302,0.081010158,3.70%
7/13/2015,15.5,0.254548302,0.081010158,3.70%
7/14/2015,15.5,0.254548302,0.081010158,3.70%
7/15/2015,15.5,0.254548302,0.081010158,3.70%
7/16/2015,15.5,0.254548302,0.081010158,3.70%
7/17/2015,15.5,0.254548302,0.081010158,3.70%
7/18/2015,15.5,0.254548302,0.081010158,3.70%
7/19/2015,15.5,0.254548302,0.081010158,3.70%
7/20/2015,15.5,0.254548302,0.081010158,3.70%
7/21/2015,15.5,0.254548302,0.081010158,3.70%
7/22/2015,15.5,0.254548302,0.081010158,3.70%
7/23/2015,15.5,0.254548302,0.081010158,3.70%
7/24/2015,15.5,0.254548302,0.081010158,3.70%
7/25/2015,15.5,0.254548302,0.081010158,3.70%
7/26/2015,15.5,0.254548302,0.081010158,3.70%
7/27/2015,15.5,0.254548302,0.081010158,3.70%
7/28/2015,15.5,0.254548302,0.081010158,3.70%
7/29/2015,15.5,0.254548302,0.081010158,3.70%
7/30/2015,15.5,0.254548302,0.081010158,3.70%
7/31/2015,15.5,0.254548302,0.081010158,3.70%
8/1/2015,15.5,0.254548302,0.081010158,3.70%
8/2/2015,15.5,0.254548302,0.081010158,3.70%
8/3/2015,15.5,0.254548302,0.081010158,3.70%
8/4/2015,15.5,0.254548302,0.081010158,3.70%
8/5/2015,15.5,0.254548302,0.081010158,3.70%
8/6/2015,15.5,0.254548302,0.081010158,3.70%
8/7/2015,15.5,0.254548302,0.081010158,3.70%
8/8/2015,15.5,0.254548302,0.081010158,3.70%
8/9/2015,15.5,0.254548302,0.081010158,3.70%
8/10/2015,15.5,0.254548302,0.081010158,3.70%
8/11/2015,15.5,0.254548302,0.081010158,3.70%
8/12/2015,15.5,0.254548302,0.081010158,3.70%
8/13/2015,15.5,0.254548302,0.081010158,3.70%
8/14/2015,15.5,0.254548302,0.081010158,3.70%
8/15/2015,15.5,0.254548302,0.081010158,3.70%
8/16/2015,15.5,0.254548302,0.081010158,3.70%
8/17/2015,15.5,0.254548302,0.081010158,3.70%
8/18/2015,15.5,0.254548302,0.081010158,3.70%
8/19/2015,15.5,0.254548302,0.081010158,3.70%
8/20/2015,15.5,0.254548302,0.081010158,3.70%
8/21/2015,15.5,0.254548302,0.081010158,3.70%
8/22/2015,15.5,0.254548302,0.081010158,3.70%
8/23/2015,15.5,0.254548302,0.081010158,3.70%
8/24/2015,15.5,0.254548302,0.081010158,3.70%
8/25/2015,15.5,0.254548302,0.081010158,3.70%
8/26/2015,15.5,0.254548302,0.081010158,3.70%
8/27/2015,15.5,0.254548302,0.081010158,3.70%
8/28/2015,15.5,0.254548302,0.081010158,3.70%
8/29/2015,15.5,0.254548302,0.081010158,3.70%
8/30/2015,15.5,0.254548302,0.081010158,3.70%
8/31/2015,15.5,0.254548302,0.081010158,3.70%
9/1/2015,15.5,0.254548302,0.081010158,3.70%
9/2/2015,15.5,0.254548302,0.081010158,3.70%
9/3/2015,15.5,0.254548302,0.081010158,3.70%
9/4/2015,15.5,0.254548302,0.081010158,3.70%
9/5/2015,15.5,0.254548302,0.081010158,3.70%
9/6/2015,15.5,0.254548302,0.081010158,3.70%
9/7/2015,15.5,0.254548302,0.081010158,3.70%
9/8/2015,15.5,0.254548302,0.081010158,3.70%
9/9/2015,15.5,0.254548302,0.081010158,3.70%
9/10/2015,15.5,0.254548302,0.081010158,3.70%
9/11/2015,15.5,0.254548302,0.081010158,3.70%
9/12/2015,15.5,0.254548302,0.081010158,3.70%
9/13/2015,15.5,0.254548302,0.081010158,3.70%
9/14/2015,15.5,0.254548302,0.081010158,3.70%
9/15/2015,15.5,0.254548302,0.081010158,3.70%
9/16/2015,15.5,0.254548302,0.081010158,3.70%
9/17/2015,15.5,0.254548302,0.081010158,3.70%
9/18/2015,15.5,0.254548302,0.081010158,3.70%
9/19/2015,15.5,0.254548302,0.081010158,3.70%
9/20/2015,15.5,0.254548302,0.081010158,3.70%
9/21/2015,15.5,0.254548302,0.081010158,3.70%
9/22/2015,15.5,0.254548302,0.081010158,3.70%
9/23/2015,15.5,0.254548302,0.081010158,3.70%
9/24/2015,15.5,0.254548302,0.081010158,3.70%
9/25/2015,15.5,0.254548302,0.081010158,3.70%
9/26/2015,15.5,0.254548302,0.081010158,3.70%
9/27/2015,15.5,0.254548302,0.081010158,3.70%
9/28/2015,15.5,0.254548302,0.081010158,3.70%
9/29/2015,15.5,0.254548302,0.081010158,3.70%
9/30/2015,15.5,0.254548302,0.081010158,3.70%
10/1/2015,15.5,0.254548302,0.081010158,3.70%
10/2/2015,15.5,0.254548302,0.081010158,3.70%
10/3/2015,15.5,0.254548302,0.081010158,3.70%
10/4/2015,15.5,0.254548302,0.081010158,3.70%
10/5/2015,15.5,0.254548302,0.081010158,3.70%
10/6/2015,15.5,0.254548302,0.081010158,3.70%
10/7/2015,15.5,0.254548302,0.081010158,3.70%
10/8/2015,15.5,0.254548302,0.081010158,3.70%
10/9/2015,15.5,0.254548302,0.081010158,3.70%
10/10/2015,15.5,0.254548302,0.081010158,3.70%
10/11/2015,15.5,0.254548302,0.081010158,3.70%
10/12/2015,15.5,0.254548302,0.081010158,3.70%
10/13/2015,15.5,0.254548302,0.081010158,3.70%
10/14/2015,15.5,0.254548302,0.081010158,3.70%
10/15/2015,15.5,0.254548302,0.081010158,3.70%
10/16/2015,15.5,0.254548302,0.081010158,3.70%
10/17/2015,15.5,0.254548302,0.081010158,3.70%
10/18/2015,15.5,0.254548302,0.081010158,3.70%
10/19/2015,15.5,0.254548302,0.081010158,3.70%
10/20/2015,15.5,0.254548302,0.081010158,3.70%
10/21/2015,15.5,0.254548302,0.081010158,3.70%
10/22/2015,15.5,0.254548302,0.081010158,3.70%
10/23/2015,15.5,0.254548302,0.081010158,3.70%
10/24/2015,15.5,0.254548302,0.081010158,3.70%
10/25/2015,15.5,0.254548302,0.081010158,3.70%
10/26/2015,15.5,0.254548302,0.081010158,3.70%
10/27/2015,15.5,0.254548302,0.081010158,3.70%
10/28/2015,15.5,0.254548302,0.081010158,3.70%
10/29/2015,15.5,0.254548302,0.081010158,3.70%
10/30/2015,15.5,0.254548302,0.081010158,3.70%
10/31/2015,15.5,0.254548302,0.081010158,3.70%
11/1/2015,15.5,0.254548302,0.081010158,3.70%
11/2/2015,15.5,0.254548302,0.081010158,3.70%
11/3/2015,15.5,0.254548302,0.081010158,3.70%
11/4/2015,15.5,0.254548302,0.081010158,3.70%
11/5/2015,15.5,0.254548302,0.081010158,3.70%
11/6/2015,15.5,0.254548302,0.081010158,3.70%
11/7/2015,15.5,0.254548302,0.081010158,3.70%
11/8/2015,15.5,0.254548302,0.081010158,3.70%
11/9/2015,15.5,0.254548302,0.081010158,3.70%
11/10/2015,15.5,0.254548302,0.081010158,3.70%
11/11/2015,15.5,0.254548302,0.081010158,3.70%
11/12/2015,15.5,0.254548302,0.081010158,3.70%
11/13/2015,15.5,0.254548302,0.081010158,3.70%
11/14/2015,15.5,0.254548302,0.081010158,3.70%
11/15/2015,15.5,0.254548302,0.081010158,3.70%
11/16/2015,15.5,0.254548302,0.081010158,3.70%
11/17/2015,15.5,0.254548302,0.081010158,3.70%
11/18/2015,15.5,0.254548302,0.081010158,3.70%
11/19/2015,15.5,0.254548302,0.081010158,3.70%
11/20/2015,15.5,0.254548302,0.081010158,3.70%
11/21/2015,15.5,0.254548302,0.081010158,3.70%
11/22/2015,15.5,0.254548302,0.081010158,3.70%
11/23/2015,15.5,0.254548302,0.081010158,3.70%
11/24/2015,15.5,0.254548302,0.081010158,3.70%
11/25/2015,15.5,0.254548302,0.081010158,3.70%
11/26/2015,15.5,0.254548302,0.081010158,3.70%
11/27/2015,15.5,0.254548302,0.081010158,3.70%
11/28/2015,15.5,0.254548302,0.081010158,3.70%
11/29/2015,15.5,0.254548302,0.081010158,3.70%
11/30/2015,15.5,0.254548302,0.081010158,3.70%
12/1/2015,15.5,0.254548302,0.081010158,3.70%
12/2/2015,15.5,0.254548302,0.081010158,3.70%
12/3/2015,15.5,0.254548302,0.081010158,3.70%
12/4/2015,15.5,0.254548302,0.081010158,3.70%
12/5/2015,15.5,0.254548302,0.081010158,3.70%
12/6/2015,15.5,0.254548302,0.081010158,3.70%
12/7/2015,15.5,0.254548302,0.081010158,3.70%
12/8/2015,15.5,0.254548302,0.081010158,3.70%
12/9/2015,15.5,0.254548302,0.081010158,3.70%
12/10/2015,15.5,0.254548302,0.081010158,3.70%
12/11/2015,15.5,0.254548302,0.081010158,3.70%
12/12/2015,15.5,0.254548302,0.081010158,3.70%
12/13/2015,15.5,0.254548302,0.081010158,3.70%
12/14/2015,15.5,0.254548302,0.081010158,3.70%
12/15/2015,15.5,0.254548302,0.081010158,3.70%
12/16/2015,15.5,0.254548302,0.081010158,3.70%
12/17/2015,15.5,0.254548302,0.081010158,3.70%
12/18/2015,15.5,0.254548302,0.081010158,3.70%
12/19/2015,15.5,0.254548302,0.081010158,3.70%
12/20/2015,15.5,0.254548302,0.081010158,3.70%
12/21/2015,15.5,0.254548302,0.081010158,3.70%
12/22/2015,15.5,0.254548302,0.081010158,3.70%
12/23/2015,15.5,0.254548302,0.081010158,3.70%
12/24/2015,15.5,0.254548302,0.081010158,3.70%
12/25/2015,15.5,0.254548302,0.081010158,3.70%
12/26/2015,15.5,0.254548302,0.081010158,3.70%
12/27/2015,15.5,0.254548302,0.081010158,3.70%
12/28/2015,15.5,0.254548302,0.081010158,3.70%
12/29/2015,15.5,0.254548302,0.081010158,3.70%
12/30/2015,15.5,0.254548302,0.081010158,3.70%
12/31/2015,15.5,0.254548302,0.081010158,3.70%
1/1/2016,99.7,0.17557025,0.053927071,3.20%
1/2/2016,99.7,0.17557025,0.053927071,3.20%
1/3/2016,99.7,0.17557025,0.053927071,3.20%
1/4/2016,99.7,0.17557025,0.053927071,3.20%
1/5/2016,99.7,0.17557025,0.053927071,3.20%
1/6/2016,99.7,0.17557025,0.053927071,3.20%
1/7/2016,99.7,0.17557025,0.053927071,3.20%
1/8/2016,99.7,0.17557025,0.053927071,3.20%
1/9/2016,99.7,0.17557025,0.053927071,3.20%
1/10/2016,99.7,0.17557025,0.053927071,3.20%
1/11/2016,99.7,0.17557025,0.053927071,3.20%
1/12/2016,99.7,0.17557025,0.053927071,3.20%
1/13/2016,99.7,0.17557025,0.053927071,3.20%
1/14/2016,99.7,0.17557025,0.053927071,3.20%
1/15/2016,99.7,0.17557025,0.053927071,3.20%
1/16/2016,99.7,0.17557025,0.053927071,3.20%
1/17/2016,99.7,0.17557025,0.053927071,3.20%
1/18/2016,99.7,0.17557025,0.053927071,3.20%
1/19/2016,99.7,0.17557025,0.053927071,3.20%
1/20/2016,99.7,0.17557025,0.053927071,3.20%
1/21/2016,99.7,0.17557025,0.053927071,3.20%
1/22/2016,99.7,0.17557025,0.053927071,3.20%
1/23/2016,99.7,0.17557025,0.053927071,3.20%
1/24/2016,99.7,0.17557025,0.053927071,3.20%
1/25/2016,99.7,0.17557025,0.053927071,3.20%
1/26/2016,99.7,0.17557025,0.053927071,3.20%
1/27/2016,99.7,0.17557025,0.053927071,3.20%
1/28/2016,99.7,0.17557025,0.053927071,3.20%
1/29/2016,99.7,0.17557025,0.053927071,3.20%
1/30/2016,99.7,0.17557025,0.053927071,3.20%
1/31/2016,99.7,0.17557025,0.053927071,3.20%
2/1/2016,99.7,0.17557025,0.053927071,3.20%
2/2/2016,99.7,0.17557025,0.053927071,3.20%
2/3/2016,99.7,0.17557025,0.053927071,3.20%
2/4/2016,99.7,0.17557025,0.053927071,3.20%
2/5/2016,99.7,0.17557025,0.053927071,3.20%
2/6/2016,99.7,0.17557025,0.053927071,3.20%
2/7/2016,99.7,0.17557025,0.053927071,3.20%
2/8/2016,99.7,0.17557025,0.053927071,3.20%
2/9/2016,99.7,0.17557025,0.053927071,3.20%
2/10/2016,99.7,0.17557025,0.053927071,3.20%
2/11/2016,99.7,0.17557025,0.053927071,3.20%
2/12/2016,99.7,0.17557025,0.053927071,3.20%
2/13/2016,99.7,0.17557025,0.053927071,3.20%
2/14/2016,99.7,0.17557025,0.053927071,3.20%
2/15/2016,99.7,0.17557025,0.053927071,3.20%
2/16/2016,99.7,0.17557025,0.053927071,3.20%
2/17/2016,99.7,0.17557025,0.053927071,3.20%
2/18/2016,99.7,0.17557025,0.053927071,3.20%
2/19/2016,99.7,0.17557025,0.053927071,3.20%
2/20/2016,99.7,0.17557025,0.053927071,3.20%
2/21/2016,99.7,0.17557025,0.053927071,3.20%
2/22/2016,99.7,0.17557025,0.053927071,3.20%
2/23/2016,99.7,0.17557025,0.053927071,3.20%
2/24/2016,99.7,0.17557025,0.053927071,3.20%
2/25/2016,99.7,0.17557025,0.053927071,3.20%
2/26/2016,99.7,0.17557025,0.053927071,3.20%
2/27/2016,99.7,0.17557025,0.053927071,3.20%
2/28/2016,99.7,0.17557025,0.053927071,3.20%
2/29/2016,99.7,0.17557025,0.053927071,3.20%
3/1/2016,99.7,0.17557025,0.053927071,3.20%
3/2/2016,99.7,0.17557025,0.053927071,3.20%
3/3/2016,99.7,0.17557025,0.053927071,3.20%
3/4/2016,99.7,0.17557025,0.053927071,3.20%
3/5/2016,99.7,0.17557025,0.053927071,3.20%
3/6/2016,99.7,0.17557025,0.053927071,3.20%
3/7/2016,99.7,0.17557025,0.053927071,3.20%
3/8/2016,99.7,0.17557025,0.053927071,3.20%
3/9/2016,99.7,0.17557025,0.053927071,3.20%
3/10/2016,99.7,0.17557025,0.053927071,3.20%
3/11/2016,99.7,0.17557025,0.053927071,3.20%
3/12/2016,99.7,0.17557025,0.053927071,3.20%
3/13/2016,99.7,0.17557025,0.053927071,3.20%
3/14/2016,99.7,0.17557025,0.053927071,3.20%
3/15/2016,99.7,0.17557025,0.053927071,3.20%
3/16/2016,99.7,0.17557025,0.053927071,3.20%
3/17/2016,99.7,0.17557025,0.053927071,3.20%
3/18/2016,99.7,0.17557025,0.053927071,3.20%
3/19/2016,99.7,0.17557025,0.053927071,3.20%
3/20/2016,99.7,0.17557025,0.053927071,3.20%
3/21/2016,99.7,0.17557025,0.053927071,3.20%
3/22/2016,99.7,0.17557025,0.053927071,3.20%
3/23/2016,99.7,0.17557025,0.053927071,3.20%
3/24/2016,99.7,0.17557025,0.053927071,3.20%
3/25/2016,99.7,0.17557025,0.053927071,3.20%
3/26/2016,99.7,0.17557025,0.053927071,3.20%
3/27/2016,99.7,0.17557025,0.053927071,3.20%
3/28/2016,99.7,0.17557025,0.053927071,3.20%
3/29/2016,99.7,0.17557025,0.053927071,3.20%
3/30/2016,99.7,0.17557025,0.053927071,3.20%
3/31/2016,99.7,0.17557025,0.053927071,3.20%
4/1/2016,99.7,0.17557025,0.053927071,3.20%
4/2/2016,99.7,0.17557025,0.053927071,3.20%
4/3/2016,99.7,0.17557025,0.053927071,3.20%
4/4/2016,99.7,0.17557025,0.053927071,3.20%
4/5/2016,99.7,0.17557025,0.053927071,3.20%
4/6/2016,99.7,0.17557025,0.053927071,3.20%
4/7/2016,99.7,0.17557025,0.053927071,3.20%
4/8/2016,99.7,0.17557025,0.053927071,3.20%
4/9/2016,99.7,0.17557025,0.053927071,3.20%
4/10/2016,99.7,0.17557025,0.053927071,3.20%
4/11/2016,99.7,0.17557025,0.053927071,3.20%
4/12/2016,99.7,0.17557025,0.053927071,3.20%
4/13/2016,99.7,0.17557025,0.053927071,3.20%
4/14/2016,99.7,0.17557025,0.053927071,3.20%
4/15/2016,99.7,0.17557025,0.053927071,3.20%
4/16/2016,99.7,0.17557025,0.053927071,3.20%
4/17/2016,99.7,0.17557025,0.053927071,3.20%
4/18/2016,99.7,0.17557025,0.053927071,3.20%
4/19/2016,99.7,0.17557025,0.053927071,3.20%
4/20/2016,99.7,0.17557025,0.053927071,3.20%
4/21/2016,99.7,0.17557025,0.053927071,3.20%
4/22/2016,99.7,0.17557025,0.053927071,3.20%
4/23/2016,99.7,0.17557025,0.053927071,3.20%
4/24/2016,99.7,0.17557025,0.053927071,3.20%
4/25/2016,99.7,0.17557025,0.053927071,3.20%
4/26/2016,99.7,0.17557025,0.053927071,3.20%
4/27/2016,99.7,0.17557025,0.053927071,3.20%
4/28/2016,99.7,0.17557025,0.053927071,3.20%
4/29/2016,99.7,0.17557025,0.053927071,3.20%
4/30/2016,99.7,0.17557025,0.053927071,3.20%
5/1/2016,99.7,0.17557025,0.053927071,3.20%
5/2/2016,99.7,0.17557025,0.053927071,3.20%
5/3/2016,99.7,0.17557025,0.053927071,3.20%
5/4/2016,99.7,0.17557025,0.053927071,3.20%
5/5/2016,99.7,0.17557025,0.053927071,3.20%
5/6/2016,99.7,0.17557025,0.053927071,3.20%
5/7/2016,99.7,0.17557025,0.053927071,3.20%
5/8/2016,99.7,0.17557025,0.053927071,3.20%
5/9/2016,99.7,0.17557025,0.053927071,3.20%
5/10/2016,99.7,0.17557025,0.053927071,3.20%
5/11/2016,99.7,0.17557025,0.053927071,3.20%
5/12/2016,99.7,0.17557025,0.053927071,3.20%
