,Leverage,Profitability,Investment,Dividend Yield
1/4/2016,3.8,0.068069464,0.018855741,1.00%
1/5/2016,3.8,0.068069464,0.018855741,1.00%
1/6/2016,3.8,0.068069464,0.018855741,1.00%
1/7/2016,3.8,0.068069464,0.018855741,1.00%
1/8/2016,3.8,0.068069464,0.018855741,1.00%
1/9/2016,3.8,0.068069464,0.018855741,1.00%
1/10/2016,3.8,0.068069464,0.018855741,1.00%
1/11/2016,3.8,0.068069464,0.018855741,1.00%
1/12/2016,3.8,0.068069464,0.018855741,1.00%
1/13/2016,3.8,0.068069464,0.018855741,1.00%
1/14/2016,3.8,0.068069464,0.018855741,1.00%
1/15/2016,3.8,0.068069464,0.018855741,1.00%
1/16/2016,3.8,0.068069464,0.018855741,1.00%
1/17/2016,3.8,0.068069464,0.018855741,1.00%
1/18/2016,3.8,0.068069464,0.018855741,1.00%
1/19/2016,3.8,0.068069464,0.018855741,1.00%
1/20/2016,3.8,0.068069464,0.018855741,1.00%
1/21/2016,3.8,0.068069464,0.018855741,1.00%
1/22/2016,3.8,0.068069464,0.018855741,1.00%
1/23/2016,3.8,0.068069464,0.018855741,1.00%
1/24/2016,3.8,0.068069464,0.018855741,1.00%
1/25/2016,3.8,0.068069464,0.018855741,1.00%
1/26/2016,3.8,0.068069464,0.018855741,1.00%
1/27/2016,3.8,0.068069464,0.018855741,1.00%
1/28/2016,3.8,0.068069464,0.018855741,1.00%
1/29/2016,3.8,0.068069464,0.018855741,1.00%
1/30/2016,3.8,0.068069464,0.018855741,1.00%
1/31/2016,3.8,0.068069464,0.018855741,1.00%
2/1/2016,3.8,0.068069464,0.018855741,1.00%
2/2/2016,3.8,0.068069464,0.018855741,1.00%
2/3/2016,3.8,0.068069464,0.018855741,1.00%
2/4/2016,3.8,0.068069464,0.018855741,1.00%
2/5/2016,3.8,0.068069464,0.018855741,1.00%
2/6/2016,3.8,0.068069464,0.018855741,1.00%
2/7/2016,3.8,0.068069464,0.018855741,1.00%
2/8/2016,3.8,0.068069464,0.018855741,1.00%
2/9/2016,3.8,0.068069464,0.018855741,1.00%
2/10/2016,3.8,0.068069464,0.018855741,1.00%
2/11/2016,3.8,0.068069464,0.018855741,1.00%
2/12/2016,3.8,0.068069464,0.018855741,1.00%
2/13/2016,3.8,0.068069464,0.018855741,1.00%
2/14/2016,3.8,0.068069464,0.018855741,1.00%
2/15/2016,3.8,0.068069464,0.018855741,1.00%
2/16/2016,3.8,0.068069464,0.018855741,1.00%
2/17/2016,3.8,0.068069464,0.018855741,1.00%
2/18/2016,3.8,0.068069464,0.018855741,1.00%
2/19/2016,3.8,0.068069464,0.018855741,1.00%
2/20/2016,3.8,0.068069464,0.018855741,1.00%
2/21/2016,3.8,0.068069464,0.018855741,1.00%
2/22/2016,3.8,0.068069464,0.018855741,1.00%
2/23/2016,3.8,0.068069464,0.018855741,1.00%
2/24/2016,3.8,0.068069464,0.018855741,1.00%
2/25/2016,3.8,0.068069464,0.018855741,1.00%
2/26/2016,3.8,0.068069464,0.018855741,1.00%
2/27/2016,3.8,0.068069464,0.018855741,1.00%
2/28/2016,3.8,0.068069464,0.018855741,1.00%
2/29/2016,3.8,0.068069464,0.018855741,1.00%
3/1/2016,3.8,0.068069464,0.018855741,1.00%
3/2/2016,3.8,0.068069464,0.018855741,1.00%
3/3/2016,3.8,0.068069464,0.018855741,1.00%
3/4/2016,3.8,0.068069464,0.018855741,1.00%
3/5/2016,3.8,0.068069464,0.018855741,1.00%
3/6/2016,3.8,0.068069464,0.018855741,1.00%
3/7/2016,3.8,0.068069464,0.018855741,1.00%
3/8/2016,3.8,0.068069464,0.018855741,1.00%
3/9/2016,3.8,0.068069464,0.018855741,1.00%
3/10/2016,3.8,0.068069464,0.018855741,1.00%
3/11/2016,3.8,0.068069464,0.018855741,1.00%
3/12/2016,3.8,0.068069464,0.018855741,1.00%
3/13/2016,3.8,0.068069464,0.018855741,1.00%
3/14/2016,3.8,0.068069464,0.018855741,1.00%
3/15/2016,3.8,0.068069464,0.018855741,1.00%
3/16/2016,3.8,0.068069464,0.018855741,1.00%
3/17/2016,3.8,0.068069464,0.018855741,1.00%
3/18/2016,3.8,0.068069464,0.018855741,1.00%
3/19/2016,3.8,0.068069464,0.018855741,1.00%
3/20/2016,3.8,0.068069464,0.018855741,1.00%
3/21/2016,3.8,0.068069464,0.018855741,1.00%
3/22/2016,3.8,0.068069464,0.018855741,1.00%
3/23/2016,3.8,0.068069464,0.018855741,1.00%
3/24/2016,3.8,0.068069464,0.018855741,1.00%
3/25/2016,3.8,0.068069464,0.018855741,1.00%
3/26/2016,3.8,0.068069464,0.018855741,1.00%
3/27/2016,3.8,0.068069464,0.018855741,1.00%
3/28/2016,3.8,0.068069464,0.018855741,1.00%
3/29/2016,3.8,0.068069464,0.018855741,1.00%
3/30/2016,3.8,0.068069464,0.018855741,1.00%
3/31/2016,3.8,0.068069464,0.018855741,1.00%
4/1/2016,3.8,0.068069464,0.018855741,1.00%
4/2/2016,3.8,0.068069464,0.018855741,1.00%
4/3/2016,3.8,0.068069464,0.018855741,1.00%
4/4/2016,3.8,0.068069464,0.018855741,1.00%
4/5/2016,3.8,0.068069464,0.018855741,1.00%
4/6/2016,3.8,0.068069464,0.018855741,1.00%
4/7/2016,3.8,0.068069464,0.018855741,1.00%
4/8/2016,3.8,0.068069464,0.018855741,1.00%
4/9/2016,3.8,0.068069464,0.018855741,1.00%
4/10/2016,3.8,0.068069464,0.018855741,1.00%
4/11/2016,3.8,0.068069464,0.018855741,1.00%
4/12/2016,3.8,0.068069464,0.018855741,1.00%
4/13/2016,3.8,0.068069464,0.018855741,1.00%
4/14/2016,3.8,0.068069464,0.018855741,1.00%
4/15/2016,3.8,0.068069464,0.018855741,1.00%
4/16/2016,3.8,0.068069464,0.018855741,1.00%
4/17/2016,3.8,0.068069464,0.018855741,1.00%
4/18/2016,3.8,0.068069464,0.018855741,1.00%
4/19/2016,3.8,0.068069464,0.018855741,1.00%
4/20/2016,3.8,0.068069464,0.018855741,1.00%
4/21/2016,3.8,0.068069464,0.018855741,1.00%
4/22/2016,3.8,0.068069464,0.018855741,1.00%
4/23/2016,3.8,0.068069464,0.018855741,1.00%
4/24/2016,3.8,0.068069464,0.018855741,1.00%
4/25/2016,3.8,0.068069464,0.018855741,1.00%
4/26/2016,3.8,0.068069464,0.018855741,1.00%
4/27/2016,3.8,0.068069464,0.018855741,1.00%
4/28/2016,3.8,0.068069464,0.018855741,1.00%
4/29/2016,3.8,0.068069464,0.018855741,1.00%
4/30/2016,3.8,0.068069464,0.018855741,1.00%
5/1/2016,3.8,0.068069464,0.018855741,1.00%
5/2/2016,3.8,0.068069464,0.018855741,1.00%
5/3/2016,3.8,0.068069464,0.018855741,1.00%
5/4/2016,3.8,0.068069464,0.018855741,1.00%
5/5/2016,3.8,0.068069464,0.018855741,1.00%
5/6/2016,3.8,0.068069464,0.018855741,1.00%
5/7/2016,3.8,0.068069464,0.018855741,1.00%
5/8/2016,3.8,0.068069464,0.018855741,1.00%
5/9/2016,3.8,0.068069464,0.018855741,1.00%
5/10/2016,3.8,0.068069464,0.018855741,1.00%
5/11/2016,3.8,0.068069464,0.018855741,1.00%
