,Leverage,Profitability,Investment,Dividend Yield
5/29/2016,2,0.070372389,-0.019299287,4.40%
5/30/2016,2,0.070372389,-0.019299287,4.40%
5/31/2016,2,0.070372389,-0.019299287,4.40%
6/1/2016,2,0.070372389,-0.019299287,4.40%
6/2/2016,2,0.070372389,-0.019299287,4.40%
6/3/2016,2,0.070372389,-0.019299287,4.40%
6/4/2016,2,0.070372389,-0.019299287,4.40%
6/5/2016,2,0.070372389,-0.019299287,4.40%
6/6/2016,2,0.070372389,-0.019299287,4.40%
6/7/2016,2,0.070372389,-0.019299287,4.40%
6/8/2016,2,0.070372389,-0.019299287,4.40%
6/9/2016,2,0.070372389,-0.019299287,4.40%
6/10/2016,2,0.070372389,-0.019299287,4.40%
6/11/2016,2,0.070372389,-0.019299287,4.40%
6/12/2016,2,0.070372389,-0.019299287,4.40%
6/13/2016,2,0.070372389,-0.019299287,4.40%
6/14/2016,2,0.070372389,-0.019299287,4.40%
6/15/2016,2,0.070372389,-0.019299287,4.40%
6/16/2016,2,0.070372389,-0.019299287,4.40%
6/17/2016,2,0.070372389,-0.019299287,4.40%
6/18/2016,2,0.070372389,-0.019299287,4.40%
6/19/2016,2,0.070372389,-0.019299287,4.40%
6/20/2016,2,0.070372389,-0.019299287,4.40%
6/21/2016,2,0.070372389,-0.019299287,4.40%
6/22/2016,2,0.070372389,-0.019299287,4.40%
6/23/2016,2,0.070372389,-0.019299287,4.40%
6/24/2016,2,0.070372389,-0.019299287,4.40%
6/25/2016,2,0.070372389,-0.019299287,4.40%
6/26/2016,2,0.070372389,-0.019299287,4.40%
6/27/2016,2,0.070372389,-0.019299287,4.40%
6/28/2016,2,0.070372389,-0.019299287,4.40%
6/29/2016,2,0.070372389,-0.019299287,4.40%
6/30/2016,2,0.070372389,-0.019299287,4.40%
7/1/2016,2,0.070372389,-0.019299287,4.40%
7/2/2016,2,0.070372389,-0.019299287,4.40%
7/3/2016,2,0.070372389,-0.019299287,4.40%
7/4/2016,2,0.070372389,-0.019299287,4.40%
7/5/2016,2,0.070372389,-0.019299287,4.40%
7/6/2016,2,0.070372389,-0.019299287,4.40%
7/7/2016,2,0.070372389,-0.019299287,4.40%
7/8/2016,2,0.070372389,-0.019299287,4.40%
7/9/2016,2,0.070372389,-0.019299287,4.40%
7/10/2016,2,0.070372389,-0.019299287,4.40%
7/11/2016,2,0.070372389,-0.019299287,4.40%
7/12/2016,2,0.070372389,-0.019299287,4.40%
7/13/2016,2,0.070372389,-0.019299287,4.40%
7/14/2016,2,0.070372389,-0.019299287,4.40%
7/15/2016,2,0.070372389,-0.019299287,4.40%
7/16/2016,2,0.070372389,-0.019299287,4.40%
7/17/2016,2,0.070372389,-0.019299287,4.40%
7/18/2016,2,0.070372389,-0.019299287,4.40%
7/19/2016,2,0.070372389,-0.019299287,4.40%
7/20/2016,2,0.070372389,-0.019299287,4.40%
7/21/2016,2,0.070372389,-0.019299287,4.40%
7/22/2016,2,0.070372389,-0.019299287,4.40%
7/23/2016,2,0.070372389,-0.019299287,4.40%
7/24/2016,2,0.070372389,-0.019299287,4.40%
7/25/2016,2,0.070372389,-0.019299287,4.40%
7/26/2016,2,0.070372389,-0.019299287,4.40%
7/27/2016,2,0.070372389,-0.019299287,4.40%
7/28/2016,2,0.070372389,-0.019299287,4.40%
7/29/2016,2,0.070372389,-0.019299287,4.40%
7/30/2016,2,0.070372389,-0.019299287,4.40%
7/31/2016,2,0.070372389,-0.019299287,4.40%
8/1/2016,2,0.070372389,-0.019299287,4.40%
8/2/2016,2,0.070372389,-0.019299287,4.40%
8/3/2016,2,0.070372389,-0.019299287,4.40%
8/4/2016,2,0.070372389,-0.019299287,4.40%
8/5/2016,2,0.070372389,-0.019299287,4.40%
8/6/2016,2,0.070372389,-0.019299287,4.40%
8/7/2016,2,0.070372389,-0.019299287,4.40%
8/8/2016,2,0.070372389,-0.019299287,4.40%
8/9/2016,2,0.070372389,-0.019299287,4.40%
8/10/2016,2,0.070372389,-0.019299287,4.40%
8/11/2016,2,0.070372389,-0.019299287,4.40%
8/12/2016,2,0.070372389,-0.019299287,4.40%
8/13/2016,2,0.070372389,-0.019299287,4.40%
8/14/2016,2,0.070372389,-0.019299287,4.40%
8/15/2016,2,0.070372389,-0.019299287,4.40%
8/16/2016,2,0.070372389,-0.019299287,4.40%
8/17/2016,2,0.070372389,-0.019299287,4.40%
8/18/2016,2,0.070372389,-0.019299287,4.40%
8/19/2016,2,0.070372389,-0.019299287,4.40%
8/20/2016,2,0.070372389,-0.019299287,4.40%
8/21/2016,2,0.070372389,-0.019299287,4.40%
8/22/2016,2,0.070372389,-0.019299287,4.40%
8/23/2016,2,0.070372389,-0.019299287,4.40%
8/24/2016,2,0.070372389,-0.019299287,4.40%
8/25/2016,2,0.070372389,-0.019299287,4.40%
8/26/2016,2,0.070372389,-0.019299287,4.40%
8/27/2016,2,0.070372389,-0.019299287,4.40%
8/28/2016,2,0.070372389,-0.019299287,4.40%
8/29/2016,2,0.070372389,-0.019299287,4.40%
8/30/2016,2,0.070372389,-0.019299287,4.40%
8/31/2016,2,0.070372389,-0.019299287,4.40%
9/1/2016,2,0.070372389,-0.019299287,4.40%
9/2/2016,2,0.070372389,-0.019299287,4.40%
9/3/2016,2,0.070372389,-0.019299287,4.40%
9/4/2016,2,0.070372389,-0.019299287,4.40%
9/5/2016,2,0.070372389,-0.019299287,4.40%
9/6/2016,2,0.070372389,-0.019299287,4.40%
9/7/2016,2,0.070372389,-0.019299287,4.40%
9/8/2016,2,0.070372389,-0.019299287,4.40%
9/9/2016,2,0.070372389,-0.019299287,4.40%
9/10/2016,2,0.070372389,-0.019299287,4.40%
9/11/2016,2,0.070372389,-0.019299287,4.40%
9/12/2016,2,0.070372389,-0.019299287,4.40%
9/13/2016,2,0.070372389,-0.019299287,4.40%
9/14/2016,2,0.070372389,-0.019299287,4.40%
9/15/2016,2,0.070372389,-0.019299287,4.40%
9/16/2016,2,0.070372389,-0.019299287,4.40%
9/17/2016,2,0.070372389,-0.019299287,4.40%
9/18/2016,2,0.070372389,-0.019299287,4.40%
9/19/2016,2,0.070372389,-0.019299287,4.40%
9/20/2016,2,0.070372389,-0.019299287,4.40%
9/21/2016,2,0.070372389,-0.019299287,4.40%
9/22/2016,2,0.070372389,-0.019299287,4.40%
9/23/2016,2,0.070372389,-0.019299287,4.40%
9/24/2016,2,0.070372389,-0.019299287,4.40%
9/25/2016,2,0.070372389,-0.019299287,4.40%
9/26/2016,2,0.070372389,-0.019299287,4.40%
9/27/2016,2,0.070372389,-0.019299287,4.40%
9/28/2016,2,0.070372389,-0.019299287,4.40%
9/29/2016,2,0.070372389,-0.019299287,4.40%
9/30/2016,2,0.070372389,-0.019299287,4.40%
10/1/2016,2,0.070372389,-0.019299287,4.40%
10/2/2016,2,0.070372389,-0.019299287,4.40%
10/3/2016,2,0.070372389,-0.019299287,4.40%
10/4/2016,2,0.070372389,-0.019299287,4.40%
10/5/2016,2,0.070372389,-0.019299287,4.40%
10/6/2016,2,0.070372389,-0.019299287,4.40%
10/7/2016,2,0.070372389,-0.019299287,4.40%
10/8/2016,2,0.070372389,-0.019299287,4.40%
10/9/2016,2,0.070372389,-0.019299287,4.40%
10/10/2016,2,0.070372389,-0.019299287,4.40%
10/11/2016,2,0.070372389,-0.019299287,4.40%
10/12/2016,2,0.070372389,-0.019299287,4.40%
10/13/2016,2,0.070372389,-0.019299287,4.40%
10/14/2016,2,0.070372389,-0.019299287,4.40%
10/15/2016,2,0.070372389,-0.019299287,4.40%
10/16/2016,2,0.070372389,-0.019299287,4.40%
10/17/2016,2,0.070372389,-0.019299287,4.40%
10/18/2016,2,0.070372389,-0.019299287,4.40%
10/19/2016,2,0.070372389,-0.019299287,4.40%
10/20/2016,2,0.070372389,-0.019299287,4.40%
10/21/2016,2,0.070372389,-0.019299287,4.40%
10/22/2016,2,0.070372389,-0.019299287,4.40%
10/23/2016,2,0.070372389,-0.019299287,4.40%
10/24/2016,2,0.070372389,-0.019299287,4.40%
10/25/2016,2,0.070372389,-0.019299287,4.40%
10/26/2016,2,0.070372389,-0.019299287,4.40%
10/27/2016,2,0.070372389,-0.019299287,4.40%
10/28/2016,2,0.070372389,-0.019299287,4.40%
10/29/2016,2,0.070372389,-0.019299287,4.40%
10/30/2016,2,0.070372389,-0.019299287,4.40%
10/31/2016,2,0.070372389,-0.019299287,4.40%
11/1/2016,2,0.070372389,-0.019299287,4.40%
11/2/2016,2,0.070372389,-0.019299287,4.40%
11/3/2016,2,0.070372389,-0.019299287,4.40%
11/4/2016,2,0.070372389,-0.019299287,4.40%
11/5/2016,2,0.070372389,-0.019299287,4.40%
11/6/2016,2,0.070372389,-0.019299287,4.40%
11/7/2016,2,0.070372389,-0.019299287,4.40%
11/8/2016,2,0.070372389,-0.019299287,4.40%
11/9/2016,2,0.070372389,-0.019299287,4.40%
11/10/2016,2,0.070372389,-0.019299287,4.40%
11/11/2016,2,0.070372389,-0.019299287,4.40%
11/12/2016,2,0.070372389,-0.019299287,4.40%
11/13/2016,2,0.070372389,-0.019299287,4.40%
11/14/2016,2,0.070372389,-0.019299287,4.40%
11/15/2016,2,0.070372389,-0.019299287,4.40%
11/16/2016,2,0.070372389,-0.019299287,4.40%
11/17/2016,2,0.070372389,-0.019299287,4.40%
11/18/2016,2,0.070372389,-0.019299287,4.40%
11/19/2016,2,0.070372389,-0.019299287,4.40%
11/20/2016,2,0.070372389,-0.019299287,4.40%
11/21/2016,2,0.070372389,-0.019299287,4.40%
11/22/2016,2,0.070372389,-0.019299287,4.40%
11/23/2016,2,0.070372389,-0.019299287,4.40%
11/24/2016,2,0.070372389,-0.019299287,4.40%
11/25/2016,2,0.070372389,-0.019299287,4.40%
11/26/2016,2,0.070372389,-0.019299287,4.40%
11/27/2016,2,0.070372389,-0.019299287,4.40%
11/28/2016,2,0.070372389,-0.019299287,4.40%
11/29/2016,2,0.070372389,-0.019299287,4.40%
11/30/2016,2,0.070372389,-0.019299287,4.40%
12/1/2016,2,0.070372389,-0.019299287,4.40%
12/2/2016,2,0.070372389,-0.019299287,4.40%
12/3/2016,2,0.070372389,-0.019299287,4.40%
12/4/2016,2,0.070372389,-0.019299287,4.40%
12/5/2016,2,0.070372389,-0.019299287,4.40%
12/6/2016,2,0.070372389,-0.019299287,4.40%
12/7/2016,2,0.070372389,-0.019299287,4.40%
12/8/2016,2,0.070372389,-0.019299287,4.40%
12/9/2016,2,0.070372389,-0.019299287,4.40%
12/10/2016,2,0.070372389,-0.019299287,4.40%
12/11/2016,2,0.070372389,-0.019299287,4.40%
12/12/2016,2,0.070372389,-0.019299287,4.40%
12/13/2016,2,0.070372389,-0.019299287,4.40%
12/14/2016,2,0.070372389,-0.019299287,4.40%
12/15/2016,2,0.070372389,-0.019299287,4.40%
12/16/2016,2,0.070372389,-0.019299287,4.40%
12/17/2016,2,0.070372389,-0.019299287,4.40%
12/18/2016,2,0.070372389,-0.019299287,4.40%
12/19/2016,2,0.070372389,-0.019299287,4.40%
12/20/2016,2,0.070372389,-0.019299287,4.40%
12/21/2016,2,0.070372389,-0.019299287,4.40%
12/22/2016,2,0.070372389,-0.019299287,4.40%
12/23/2016,2,0.070372389,-0.019299287,4.40%
12/24/2016,2,0.070372389,-0.019299287,4.40%
12/25/2016,2,0.070372389,-0.019299287,4.40%
12/26/2016,2,0.070372389,-0.019299287,4.40%
12/27/2016,2,0.070372389,-0.019299287,4.40%
12/28/2016,2,0.070372389,-0.019299287,4.40%
12/29/2016,2,0.070372389,-0.019299287,4.40%
12/30/2016,2,0.070372389,-0.019299287,4.40%
12/31/2016,2,0.070372389,-0.019299287,4.40%
1/1/2017,1.9,0.091674792,0.055706933,4.70%
1/2/2017,1.9,0.091674792,0.055706933,4.70%
1/3/2017,1.9,0.091674792,0.055706933,4.70%
1/4/2017,1.9,0.091674792,0.055706933,4.70%
1/5/2017,1.9,0.091674792,0.055706933,4.70%
1/6/2017,1.9,0.091674792,0.055706933,4.70%
1/7/2017,1.9,0.091674792,0.055706933,4.70%
1/8/2017,1.9,0.091674792,0.055706933,4.70%
1/9/2017,1.9,0.091674792,0.055706933,4.70%
1/10/2017,1.9,0.091674792,0.055706933,4.70%
1/11/2017,1.9,0.091674792,0.055706933,4.70%
1/12/2017,1.9,0.091674792,0.055706933,4.70%
1/13/2017,1.9,0.091674792,0.055706933,4.70%
1/14/2017,1.9,0.091674792,0.055706933,4.70%
1/15/2017,1.9,0.091674792,0.055706933,4.70%
1/16/2017,1.9,0.091674792,0.055706933,4.70%
1/17/2017,1.9,0.091674792,0.055706933,4.70%
1/18/2017,1.9,0.091674792,0.055706933,4.70%
1/19/2017,1.9,0.091674792,0.055706933,4.70%
1/20/2017,1.9,0.091674792,0.055706933,4.70%
1/21/2017,1.9,0.091674792,0.055706933,4.70%
1/22/2017,1.9,0.091674792,0.055706933,4.70%
1/23/2017,1.9,0.091674792,0.055706933,4.70%
1/24/2017,1.9,0.091674792,0.055706933,4.70%
1/25/2017,1.9,0.091674792,0.055706933,4.70%
1/26/2017,1.9,0.091674792,0.055706933,4.70%
1/27/2017,1.9,0.091674792,0.055706933,4.70%
1/28/2017,1.9,0.091674792,0.055706933,4.70%
1/29/2017,1.9,0.091674792,0.055706933,4.70%
1/30/2017,1.9,0.091674792,0.055706933,4.70%
1/31/2017,1.9,0.091674792,0.055706933,4.70%
2/1/2017,1.9,0.091674792,0.055706933,4.70%
2/2/2017,1.9,0.091674792,0.055706933,4.70%
2/3/2017,1.9,0.091674792,0.055706933,4.70%
2/4/2017,1.9,0.091674792,0.055706933,4.70%
2/5/2017,1.9,0.091674792,0.055706933,4.70%
2/6/2017,1.9,0.091674792,0.055706933,4.70%
2/7/2017,1.9,0.091674792,0.055706933,4.70%
2/8/2017,1.9,0.091674792,0.055706933,4.70%
2/9/2017,1.9,0.091674792,0.055706933,4.70%
2/10/2017,1.9,0.091674792,0.055706933,4.70%
2/11/2017,1.9,0.091674792,0.055706933,4.70%
2/12/2017,1.9,0.091674792,0.055706933,4.70%
2/13/2017,1.9,0.091674792,0.055706933,4.70%
2/14/2017,1.9,0.091674792,0.055706933,4.70%
2/15/2017,1.9,0.091674792,0.055706933,4.70%
2/16/2017,1.9,0.091674792,0.055706933,4.70%
2/17/2017,1.9,0.091674792,0.055706933,4.70%
2/18/2017,1.9,0.091674792,0.055706933,4.70%
2/19/2017,1.9,0.091674792,0.055706933,4.70%
2/20/2017,1.9,0.091674792,0.055706933,4.70%
2/21/2017,1.9,0.091674792,0.055706933,4.70%
2/22/2017,1.9,0.091674792,0.055706933,4.70%
2/23/2017,1.9,0.091674792,0.055706933,4.70%
2/24/2017,1.9,0.091674792,0.055706933,4.70%
2/25/2017,1.9,0.091674792,0.055706933,4.70%
2/26/2017,1.9,0.091674792,0.055706933,4.70%
2/27/2017,1.9,0.091674792,0.055706933,4.70%
2/28/2017,1.9,0.091674792,0.055706933,4.70%
3/1/2017,1.9,0.091674792,0.055706933,4.70%
3/2/2017,1.9,0.091674792,0.055706933,4.70%
3/3/2017,1.9,0.091674792,0.055706933,4.70%
3/4/2017,1.9,0.091674792,0.055706933,4.70%
3/5/2017,1.9,0.091674792,0.055706933,4.70%
3/6/2017,1.9,0.091674792,0.055706933,4.70%
3/7/2017,1.9,0.091674792,0.055706933,4.70%
3/8/2017,1.9,0.091674792,0.055706933,4.70%
3/9/2017,1.9,0.091674792,0.055706933,4.70%
3/10/2017,1.9,0.091674792,0.055706933,4.70%
3/11/2017,1.9,0.091674792,0.055706933,4.70%
3/12/2017,1.9,0.091674792,0.055706933,4.70%
3/13/2017,1.9,0.091674792,0.055706933,4.70%
3/14/2017,1.9,0.091674792,0.055706933,4.70%
3/15/2017,1.9,0.091674792,0.055706933,4.70%
3/16/2017,1.9,0.091674792,0.055706933,4.70%
3/17/2017,1.9,0.091674792,0.055706933,4.70%
3/18/2017,1.9,0.091674792,0.055706933,4.70%
3/19/2017,1.9,0.091674792,0.055706933,4.70%
3/20/2017,1.9,0.091674792,0.055706933,4.70%
3/21/2017,1.9,0.091674792,0.055706933,4.70%
3/22/2017,1.9,0.091674792,0.055706933,4.70%
3/23/2017,1.9,0.091674792,0.055706933,4.70%
3/24/2017,1.9,0.091674792,0.055706933,4.70%
3/25/2017,1.9,0.091674792,0.055706933,4.70%
3/26/2017,1.9,0.091674792,0.055706933,4.70%
3/27/2017,1.9,0.091674792,0.055706933,4.70%
3/28/2017,1.9,0.091674792,0.055706933,4.70%
3/29/2017,1.9,0.091674792,0.055706933,4.70%
3/30/2017,1.9,0.091674792,0.055706933,4.70%
3/31/2017,1.9,0.091674792,0.055706933,4.70%
4/1/2017,1.9,0.091674792,0.055706933,4.70%
4/2/2017,1.9,0.091674792,0.055706933,4.70%
4/3/2017,1.9,0.091674792,0.055706933,4.70%
4/4/2017,1.9,0.091674792,0.055706933,4.70%
4/5/2017,1.9,0.091674792,0.055706933,4.70%
4/6/2017,1.9,0.091674792,0.055706933,4.70%
4/7/2017,1.9,0.091674792,0.055706933,4.70%
4/8/2017,1.9,0.091674792,0.055706933,4.70%
4/9/2017,1.9,0.091674792,0.055706933,4.70%
4/10/2017,1.9,0.091674792,0.055706933,4.70%
4/11/2017,1.9,0.091674792,0.055706933,4.70%
4/12/2017,1.9,0.091674792,0.055706933,4.70%
4/13/2017,1.9,0.091674792,0.055706933,4.70%
4/14/2017,1.9,0.091674792,0.055706933,4.70%
4/15/2017,1.9,0.091674792,0.055706933,4.70%
4/16/2017,1.9,0.091674792,0.055706933,4.70%
4/17/2017,1.9,0.091674792,0.055706933,4.70%
4/18/2017,1.9,0.091674792,0.055706933,4.70%
4/19/2017,1.9,0.091674792,0.055706933,4.70%
4/20/2017,1.9,0.091674792,0.055706933,4.70%
4/21/2017,1.9,0.091674792,0.055706933,4.70%
4/22/2017,1.9,0.091674792,0.055706933,4.70%
4/23/2017,1.9,0.091674792,0.055706933,4.70%
4/24/2017,1.9,0.091674792,0.055706933,4.70%
4/25/2017,1.9,0.091674792,0.055706933,4.70%
4/26/2017,1.9,0.091674792,0.055706933,4.70%
4/27/2017,1.9,0.091674792,0.055706933,4.70%
4/28/2017,1.9,0.091674792,0.055706933,4.70%
4/29/2017,1.9,0.091674792,0.055706933,4.70%
4/30/2017,1.9,0.091674792,0.055706933,4.70%
5/1/2017,1.9,0.091674792,0.055706933,4.70%
5/2/2017,1.9,0.091674792,0.055706933,4.70%
5/3/2017,1.9,0.091674792,0.055706933,4.70%
5/4/2017,1.9,0.091674792,0.055706933,4.70%
5/5/2017,1.9,0.091674792,0.055706933,4.70%
5/6/2017,1.9,0.091674792,0.055706933,4.70%
5/7/2017,1.9,0.091674792,0.055706933,4.70%
5/8/2017,1.9,0.091674792,0.055706933,4.70%
5/9/2017,1.9,0.091674792,0.055706933,4.70%
5/10/2017,1.9,0.091674792,0.055706933,4.70%
5/11/2017,1.9,0.091674792,0.055706933,4.70%
5/12/2017,1.9,0.091674792,0.055706933,4.70%
5/13/2017,1.9,0.091674792,0.055706933,4.70%
5/14/2017,1.9,0.091674792,0.055706933,4.70%
5/15/2017,1.9,0.091674792,0.055706933,4.70%
5/16/2017,1.9,0.091674792,0.055706933,4.70%
5/17/2017,1.9,0.091674792,0.055706933,4.70%
5/18/2017,1.9,0.091674792,0.055706933,4.70%
5/19/2017,1.9,0.091674792,0.055706933,4.70%
5/20/2017,1.9,0.091674792,0.055706933,4.70%
5/21/2017,1.9,0.091674792,0.055706933,4.70%
5/22/2017,1.9,0.091674792,0.055706933,4.70%
5/23/2017,1.9,0.091674792,0.055706933,4.70%
5/24/2017,1.9,0.091674792,0.055706933,4.70%
5/25/2017,1.9,0.091674792,0.055706933,4.70%
5/26/2017,1.9,0.091674792,0.055706933,4.70%
5/27/2017,1.9,0.091674792,0.055706933,4.70%
5/28/2017,1.9,0.091674792,0.055706933,4.70%
5/29/2017,1.9,0.091674792,0.055706933,4.70%
5/30/2017,1.9,0.091674792,0.055706933,4.70%
5/31/2017,1.9,0.091674792,0.055706933,4.70%
6/1/2017,1.9,0.091674792,0.055706933,4.70%
6/2/2017,1.9,0.091674792,0.055706933,4.70%
6/3/2017,1.9,0.091674792,0.055706933,4.70%
6/4/2017,1.9,0.091674792,0.055706933,4.70%
6/5/2017,1.9,0.091674792,0.055706933,4.70%
6/6/2017,1.9,0.091674792,0.055706933,4.70%
6/7/2017,1.9,0.091674792,0.055706933,4.70%
6/8/2017,1.9,0.091674792,0.055706933,4.70%
6/9/2017,1.9,0.091674792,0.055706933,4.70%
6/10/2017,1.9,0.091674792,0.055706933,4.70%
6/11/2017,1.9,0.091674792,0.055706933,4.70%
6/12/2017,1.9,0.091674792,0.055706933,4.70%
6/13/2017,1.9,0.091674792,0.055706933,4.70%
6/14/2017,1.9,0.091674792,0.055706933,4.70%
6/15/2017,1.9,0.091674792,0.055706933,4.70%
6/16/2017,1.9,0.091674792,0.055706933,4.70%
6/17/2017,1.9,0.091674792,0.055706933,4.70%
6/18/2017,1.9,0.091674792,0.055706933,4.70%
6/19/2017,1.9,0.091674792,0.055706933,4.70%
6/20/2017,1.9,0.091674792,0.055706933,4.70%
6/21/2017,1.9,0.091674792,0.055706933,4.70%
6/22/2017,1.9,0.091674792,0.055706933,4.70%
6/23/2017,1.9,0.091674792,0.055706933,4.70%
6/24/2017,1.9,0.091674792,0.055706933,4.70%
6/25/2017,1.9,0.091674792,0.055706933,4.70%
6/26/2017,1.9,0.091674792,0.055706933,4.70%
6/27/2017,1.9,0.091674792,0.055706933,4.70%
6/28/2017,1.9,0.091674792,0.055706933,4.70%
6/29/2017,1.9,0.091674792,0.055706933,4.70%
6/30/2017,1.9,0.091674792,0.055706933,4.70%
7/1/2017,1.9,0.091674792,0.055706933,4.70%
7/2/2017,1.9,0.091674792,0.055706933,4.70%
7/3/2017,1.9,0.091674792,0.055706933,4.70%
7/4/2017,1.9,0.091674792,0.055706933,4.70%
7/5/2017,1.9,0.091674792,0.055706933,4.70%
7/6/2017,1.9,0.091674792,0.055706933,4.70%
7/7/2017,1.9,0.091674792,0.055706933,4.70%
7/8/2017,1.9,0.091674792,0.055706933,4.70%
7/9/2017,1.9,0.091674792,0.055706933,4.70%
7/10/2017,1.9,0.091674792,0.055706933,4.70%
7/11/2017,1.9,0.091674792,0.055706933,4.70%
7/12/2017,1.9,0.091674792,0.055706933,4.70%
7/13/2017,1.9,0.091674792,0.055706933,4.70%
7/14/2017,1.9,0.091674792,0.055706933,4.70%
7/15/2017,1.9,0.091674792,0.055706933,4.70%
7/16/2017,1.9,0.091674792,0.055706933,4.70%
7/17/2017,1.9,0.091674792,0.055706933,4.70%
7/18/2017,1.9,0.091674792,0.055706933,4.70%
7/19/2017,1.9,0.091674792,0.055706933,4.70%
7/20/2017,1.9,0.091674792,0.055706933,4.70%
7/21/2017,1.9,0.091674792,0.055706933,4.70%
7/22/2017,1.9,0.091674792,0.055706933,4.70%
7/23/2017,1.9,0.091674792,0.055706933,4.70%
7/24/2017,1.9,0.091674792,0.055706933,4.70%
7/25/2017,1.9,0.091674792,0.055706933,4.70%
7/26/2017,1.9,0.091674792,0.055706933,4.70%
7/27/2017,1.9,0.091674792,0.055706933,4.70%
7/28/2017,1.9,0.091674792,0.055706933,4.70%
7/29/2017,1.9,0.091674792,0.055706933,4.70%
7/30/2017,1.9,0.091674792,0.055706933,4.70%
7/31/2017,1.9,0.091674792,0.055706933,4.70%
8/1/2017,1.9,0.091674792,0.055706933,4.70%
8/2/2017,1.9,0.091674792,0.055706933,4.70%
8/3/2017,1.9,0.091674792,0.055706933,4.70%
8/4/2017,1.9,0.091674792,0.055706933,4.70%
8/5/2017,1.9,0.091674792,0.055706933,4.70%
8/6/2017,1.9,0.091674792,0.055706933,4.70%
8/7/2017,1.9,0.091674792,0.055706933,4.70%
8/8/2017,1.9,0.091674792,0.055706933,4.70%
8/9/2017,1.9,0.091674792,0.055706933,4.70%
8/10/2017,1.9,0.091674792,0.055706933,4.70%
8/11/2017,1.9,0.091674792,0.055706933,4.70%
8/12/2017,1.9,0.091674792,0.055706933,4.70%
8/13/2017,1.9,0.091674792,0.055706933,4.70%
8/14/2017,1.9,0.091674792,0.055706933,4.70%
8/15/2017,1.9,0.091674792,0.055706933,4.70%
8/16/2017,1.9,0.091674792,0.055706933,4.70%
8/17/2017,1.9,0.091674792,0.055706933,4.70%
8/18/2017,1.9,0.091674792,0.055706933,4.70%
8/19/2017,1.9,0.091674792,0.055706933,4.70%
8/20/2017,1.9,0.091674792,0.055706933,4.70%
8/21/2017,1.9,0.091674792,0.055706933,4.70%
8/22/2017,1.9,0.091674792,0.055706933,4.70%
8/23/2017,1.9,0.091674792,0.055706933,4.70%
8/24/2017,1.9,0.091674792,0.055706933,4.70%
8/25/2017,1.9,0.091674792,0.055706933,4.70%
8/26/2017,1.9,0.091674792,0.055706933,4.70%
8/27/2017,1.9,0.091674792,0.055706933,4.70%
8/28/2017,1.9,0.091674792,0.055706933,4.70%
8/29/2017,1.9,0.091674792,0.055706933,4.70%
8/30/2017,1.9,0.091674792,0.055706933,4.70%
8/31/2017,1.9,0.091674792,0.055706933,4.70%
9/1/2017,1.9,0.091674792,0.055706933,4.70%
9/2/2017,1.9,0.091674792,0.055706933,4.70%
9/3/2017,1.9,0.091674792,0.055706933,4.70%
9/4/2017,1.9,0.091674792,0.055706933,4.70%
9/5/2017,1.9,0.091674792,0.055706933,4.70%
9/6/2017,1.9,0.091674792,0.055706933,4.70%
9/7/2017,1.9,0.091674792,0.055706933,4.70%
9/8/2017,1.9,0.091674792,0.055706933,4.70%
9/9/2017,1.9,0.091674792,0.055706933,4.70%
9/10/2017,1.9,0.091674792,0.055706933,4.70%
9/11/2017,1.9,0.091674792,0.055706933,4.70%
9/12/2017,1.9,0.091674792,0.055706933,4.70%
9/13/2017,1.9,0.091674792,0.055706933,4.70%
9/14/2017,1.9,0.091674792,0.055706933,4.70%
9/15/2017,1.9,0.091674792,0.055706933,4.70%
9/16/2017,1.9,0.091674792,0.055706933,4.70%
9/17/2017,1.9,0.091674792,0.055706933,4.70%
9/18/2017,1.9,0.091674792,0.055706933,4.70%
9/19/2017,1.9,0.091674792,0.055706933,4.70%
9/20/2017,1.9,0.091674792,0.055706933,4.70%
9/21/2017,1.9,0.091674792,0.055706933,4.70%
9/22/2017,1.9,0.091674792,0.055706933,4.70%
9/23/2017,1.9,0.091674792,0.055706933,4.70%
9/24/2017,1.9,0.091674792,0.055706933,4.70%
9/25/2017,1.9,0.091674792,0.055706933,4.70%
9/26/2017,1.9,0.091674792,0.055706933,4.70%
9/27/2017,1.9,0.091674792,0.055706933,4.70%
9/28/2017,1.9,0.091674792,0.055706933,4.70%
9/29/2017,1.9,0.091674792,0.055706933,4.70%
9/30/2017,1.9,0.091674792,0.055706933,4.70%
10/1/2017,1.9,0.091674792,0.055706933,4.70%
10/2/2017,1.9,0.091674792,0.055706933,4.70%
10/3/2017,1.9,0.091674792,0.055706933,4.70%
10/4/2017,1.9,0.091674792,0.055706933,4.70%
10/5/2017,1.9,0.091674792,0.055706933,4.70%
10/6/2017,1.9,0.091674792,0.055706933,4.70%
10/7/2017,1.9,0.091674792,0.055706933,4.70%
10/8/2017,1.9,0.091674792,0.055706933,4.70%
10/9/2017,1.9,0.091674792,0.055706933,4.70%
10/10/2017,1.9,0.091674792,0.055706933,4.70%
10/11/2017,1.9,0.091674792,0.055706933,4.70%
10/12/2017,1.9,0.091674792,0.055706933,4.70%
10/13/2017,1.9,0.091674792,0.055706933,4.70%
10/14/2017,1.9,0.091674792,0.055706933,4.70%
10/15/2017,1.9,0.091674792,0.055706933,4.70%
10/16/2017,1.9,0.091674792,0.055706933,4.70%
