Date,Leverage,Profitability,Investment,Dividend Yield
6/29/2015,1.5,0.14194967,-0.010609153,4.90%
6/30/2015,1.5,0.14194967,-0.010609153,4.90%
7/1/2015,1.5,0.14194967,-0.010609153,4.90%
7/2/2015,1.5,0.14194967,-0.010609153,4.90%
7/3/2015,1.5,0.14194967,-0.010609153,4.90%
7/4/2015,1.5,0.14194967,-0.010609153,4.90%
7/5/2015,1.5,0.14194967,-0.010609153,4.90%
7/6/2015,1.5,0.14194967,-0.010609153,4.90%
7/7/2015,1.5,0.14194967,-0.010609153,4.90%
7/8/2015,1.5,0.14194967,-0.010609153,4.90%
7/9/2015,1.5,0.14194967,-0.010609153,4.90%
7/10/2015,1.5,0.14194967,-0.010609153,4.90%
7/11/2015,1.5,0.14194967,-0.010609153,4.90%
7/12/2015,1.5,0.14194967,-0.010609153,4.90%
7/13/2015,1.5,0.14194967,-0.010609153,4.90%
7/14/2015,1.5,0.14194967,-0.010609153,4.90%
7/15/2015,1.5,0.14194967,-0.010609153,4.90%
7/16/2015,1.5,0.14194967,-0.010609153,4.90%
7/17/2015,1.5,0.14194967,-0.010609153,4.90%
7/18/2015,1.5,0.14194967,-0.010609153,4.90%
7/19/2015,1.5,0.14194967,-0.010609153,4.90%
7/20/2015,1.5,0.14194967,-0.010609153,4.90%
7/21/2015,1.5,0.14194967,-0.010609153,4.90%
7/22/2015,1.5,0.14194967,-0.010609153,4.90%
7/23/2015,1.5,0.14194967,-0.010609153,4.90%
7/24/2015,1.5,0.14194967,-0.010609153,4.90%
7/25/2015,1.5,0.14194967,-0.010609153,4.90%
7/26/2015,1.5,0.14194967,-0.010609153,4.90%
7/27/2015,1.5,0.14194967,-0.010609153,4.90%
7/28/2015,1.5,0.14194967,-0.010609153,4.90%
7/29/2015,1.5,0.14194967,-0.010609153,4.90%
7/30/2015,1.5,0.14194967,-0.010609153,4.90%
7/31/2015,1.5,0.14194967,-0.010609153,4.90%
8/1/2015,1.5,0.14194967,-0.010609153,4.90%
8/2/2015,1.5,0.14194967,-0.010609153,4.90%
8/3/2015,1.5,0.14194967,-0.010609153,4.90%
8/4/2015,1.5,0.14194967,-0.010609153,4.90%
8/5/2015,1.5,0.14194967,-0.010609153,4.90%
8/6/2015,1.5,0.14194967,-0.010609153,4.90%
8/7/2015,1.5,0.14194967,-0.010609153,4.90%
8/8/2015,1.5,0.14194967,-0.010609153,4.90%
8/9/2015,1.5,0.14194967,-0.010609153,4.90%
8/10/2015,1.5,0.14194967,-0.010609153,4.90%
8/11/2015,1.5,0.14194967,-0.010609153,4.90%
8/12/2015,1.5,0.14194967,-0.010609153,4.90%
8/13/2015,1.5,0.14194967,-0.010609153,4.90%
8/14/2015,1.5,0.14194967,-0.010609153,4.90%
8/15/2015,1.5,0.14194967,-0.010609153,4.90%
8/16/2015,1.5,0.14194967,-0.010609153,4.90%
8/17/2015,1.5,0.14194967,-0.010609153,4.90%
8/18/2015,1.5,0.14194967,-0.010609153,4.90%
8/19/2015,1.5,0.14194967,-0.010609153,4.90%
8/20/2015,1.5,0.14194967,-0.010609153,4.90%
8/21/2015,1.5,0.14194967,-0.010609153,4.90%
8/22/2015,1.5,0.14194967,-0.010609153,4.90%
8/23/2015,1.5,0.14194967,-0.010609153,4.90%
8/24/2015,1.5,0.14194967,-0.010609153,4.90%
8/25/2015,1.5,0.14194967,-0.010609153,4.90%
8/26/2015,1.5,0.14194967,-0.010609153,4.90%
8/27/2015,1.5,0.14194967,-0.010609153,4.90%
8/28/2015,1.5,0.14194967,-0.010609153,4.90%
8/29/2015,1.5,0.14194967,-0.010609153,4.90%
8/30/2015,1.5,0.14194967,-0.010609153,4.90%
8/31/2015,1.5,0.14194967,-0.010609153,4.90%
9/1/2015,1.5,0.14194967,-0.010609153,4.90%
9/2/2015,1.5,0.14194967,-0.010609153,4.90%
9/3/2015,1.5,0.14194967,-0.010609153,4.90%
9/4/2015,1.5,0.14194967,-0.010609153,4.90%
9/5/2015,1.5,0.14194967,-0.010609153,4.90%
9/6/2015,1.5,0.14194967,-0.010609153,4.90%
9/7/2015,1.5,0.14194967,-0.010609153,4.90%
9/8/2015,1.5,0.14194967,-0.010609153,4.90%
9/9/2015,1.5,0.14194967,-0.010609153,4.90%
9/10/2015,1.5,0.14194967,-0.010609153,4.90%
9/11/2015,1.5,0.14194967,-0.010609153,4.90%
9/12/2015,1.5,0.14194967,-0.010609153,4.90%
9/13/2015,1.5,0.14194967,-0.010609153,4.90%
9/14/2015,1.5,0.14194967,-0.010609153,4.90%
9/15/2015,1.5,0.14194967,-0.010609153,4.90%
9/16/2015,1.5,0.14194967,-0.010609153,4.90%
9/17/2015,1.5,0.14194967,-0.010609153,4.90%
9/18/2015,1.5,0.14194967,-0.010609153,4.90%
9/19/2015,1.5,0.14194967,-0.010609153,4.90%
9/20/2015,1.5,0.14194967,-0.010609153,4.90%
9/21/2015,1.5,0.14194967,-0.010609153,4.90%
9/22/2015,1.5,0.14194967,-0.010609153,4.90%
9/23/2015,1.5,0.14194967,-0.010609153,4.90%
9/24/2015,1.5,0.14194967,-0.010609153,4.90%
9/25/2015,1.5,0.14194967,-0.010609153,4.90%
9/26/2015,1.5,0.14194967,-0.010609153,4.90%
9/27/2015,1.5,0.14194967,-0.010609153,4.90%
9/28/2015,1.5,0.14194967,-0.010609153,4.90%
9/29/2015,1.5,0.14194967,-0.010609153,4.90%
9/30/2015,1.5,0.14194967,-0.010609153,4.90%
10/1/2015,1.5,0.14194967,-0.010609153,4.90%
10/2/2015,1.5,0.14194967,-0.010609153,4.90%
10/3/2015,1.5,0.14194967,-0.010609153,4.90%
10/4/2015,1.5,0.14194967,-0.010609153,4.90%
10/5/2015,1.5,0.14194967,-0.010609153,4.90%
10/6/2015,1.5,0.14194967,-0.010609153,4.90%
10/7/2015,1.5,0.14194967,-0.010609153,4.90%
10/8/2015,1.5,0.14194967,-0.010609153,4.90%
10/9/2015,1.5,0.14194967,-0.010609153,4.90%
10/10/2015,1.5,0.14194967,-0.010609153,4.90%
10/11/2015,1.5,0.14194967,-0.010609153,4.90%
10/12/2015,1.5,0.14194967,-0.010609153,4.90%
10/13/2015,1.5,0.14194967,-0.010609153,4.90%
10/14/2015,1.5,0.14194967,-0.010609153,4.90%
10/15/2015,1.5,0.14194967,-0.010609153,4.90%
10/16/2015,1.5,0.14194967,-0.010609153,4.90%
10/17/2015,1.5,0.14194967,-0.010609153,4.90%
10/18/2015,1.5,0.14194967,-0.010609153,4.90%
10/19/2015,1.5,0.14194967,-0.010609153,4.90%
10/20/2015,1.5,0.14194967,-0.010609153,4.90%
10/21/2015,1.5,0.14194967,-0.010609153,4.90%
10/22/2015,1.5,0.14194967,-0.010609153,4.90%
10/23/2015,1.5,0.14194967,-0.010609153,4.90%
10/24/2015,1.5,0.14194967,-0.010609153,4.90%
10/25/2015,1.5,0.14194967,-0.010609153,4.90%
10/26/2015,1.5,0.14194967,-0.010609153,4.90%
10/27/2015,1.5,0.14194967,-0.010609153,4.90%
10/28/2015,1.5,0.14194967,-0.010609153,4.90%
10/29/2015,1.5,0.14194967,-0.010609153,4.90%
10/30/2015,1.5,0.14194967,-0.010609153,4.90%
10/31/2015,1.5,0.14194967,-0.010609153,4.90%
11/1/2015,1.5,0.14194967,-0.010609153,4.90%
11/2/2015,1.5,0.14194967,-0.010609153,4.90%
11/3/2015,1.5,0.14194967,-0.010609153,4.90%
11/4/2015,1.5,0.14194967,-0.010609153,4.90%
11/5/2015,1.5,0.14194967,-0.010609153,4.90%
11/6/2015,1.5,0.14194967,-0.010609153,4.90%
11/7/2015,1.5,0.14194967,-0.010609153,4.90%
11/8/2015,1.5,0.14194967,-0.010609153,4.90%
11/9/2015,1.5,0.14194967,-0.010609153,4.90%
11/10/2015,1.5,0.14194967,-0.010609153,4.90%
11/11/2015,1.5,0.14194967,-0.010609153,4.90%
11/12/2015,1.5,0.14194967,-0.010609153,4.90%
11/13/2015,1.5,0.14194967,-0.010609153,4.90%
11/14/2015,1.5,0.14194967,-0.010609153,4.90%
11/15/2015,1.5,0.14194967,-0.010609153,4.90%
11/16/2015,1.5,0.14194967,-0.010609153,4.90%
11/17/2015,1.5,0.14194967,-0.010609153,4.90%
11/18/2015,1.5,0.14194967,-0.010609153,4.90%
11/19/2015,1.5,0.14194967,-0.010609153,4.90%
11/20/2015,1.5,0.14194967,-0.010609153,4.90%
11/21/2015,1.5,0.14194967,-0.010609153,4.90%
11/22/2015,1.5,0.14194967,-0.010609153,4.90%
11/23/2015,1.5,0.14194967,-0.010609153,4.90%
11/24/2015,1.5,0.14194967,-0.010609153,4.90%
11/25/2015,1.5,0.14194967,-0.010609153,4.90%
11/26/2015,1.5,0.14194967,-0.010609153,4.90%
11/27/2015,1.5,0.14194967,-0.010609153,4.90%
11/28/2015,1.5,0.14194967,-0.010609153,4.90%
11/29/2015,1.5,0.14194967,-0.010609153,4.90%
11/30/2015,1.5,0.14194967,-0.010609153,4.90%
12/1/2015,1.5,0.14194967,-0.010609153,4.90%
12/2/2015,1.5,0.14194967,-0.010609153,4.90%
12/3/2015,1.5,0.14194967,-0.010609153,4.90%
12/4/2015,1.5,0.14194967,-0.010609153,4.90%
12/5/2015,1.5,0.14194967,-0.010609153,4.90%
12/6/2015,1.5,0.14194967,-0.010609153,4.90%
12/7/2015,1.5,0.14194967,-0.010609153,4.90%
12/8/2015,1.5,0.14194967,-0.010609153,4.90%
12/9/2015,1.5,0.14194967,-0.010609153,4.90%
12/10/2015,1.5,0.14194967,-0.010609153,4.90%
12/11/2015,1.5,0.14194967,-0.010609153,4.90%
12/12/2015,1.5,0.14194967,-0.010609153,4.90%
12/13/2015,1.5,0.14194967,-0.010609153,4.90%
12/14/2015,1.5,0.14194967,-0.010609153,4.90%
12/15/2015,1.5,0.14194967,-0.010609153,4.90%
12/16/2015,1.5,0.14194967,-0.010609153,4.90%
12/17/2015,1.5,0.14194967,-0.010609153,4.90%
12/18/2015,1.5,0.14194967,-0.010609153,4.90%
12/19/2015,1.5,0.14194967,-0.010609153,4.90%
12/20/2015,1.5,0.14194967,-0.010609153,4.90%
12/21/2015,1.5,0.14194967,-0.010609153,4.90%
12/22/2015,1.5,0.14194967,-0.010609153,4.90%
12/23/2015,1.5,0.14194967,-0.010609153,4.90%
12/24/2015,1.5,0.14194967,-0.010609153,4.90%
12/25/2015,1.5,0.14194967,-0.010609153,4.90%
12/26/2015,1.5,0.14194967,-0.010609153,4.90%
12/27/2015,1.5,0.14194967,-0.010609153,4.90%
12/28/2015,1.5,0.14194967,-0.010609153,4.90%
12/29/2015,1.5,0.14194967,-0.010609153,4.90%
12/30/2015,1.5,0.14194967,-0.010609153,4.90%
12/31/2015,1.5,0.14194967,-0.010609153,4.90%
1/1/2016,1.8,0.093216869,0.19341966,5.10%
1/2/2016,1.8,0.093216869,0.19341966,5.10%
1/3/2016,1.8,0.093216869,0.19341966,5.10%
1/4/2016,1.8,0.093216869,0.19341966,5.10%
1/5/2016,1.8,0.093216869,0.19341966,5.10%
1/6/2016,1.8,0.093216869,0.19341966,5.10%
1/7/2016,1.8,0.093216869,0.19341966,5.10%
1/8/2016,1.8,0.093216869,0.19341966,5.10%
1/9/2016,1.8,0.093216869,0.19341966,5.10%
1/10/2016,1.8,0.093216869,0.19341966,5.10%
1/11/2016,1.8,0.093216869,0.19341966,5.10%
1/12/2016,1.8,0.093216869,0.19341966,5.10%
1/13/2016,1.8,0.093216869,0.19341966,5.10%
1/14/2016,1.8,0.093216869,0.19341966,5.10%
1/15/2016,1.8,0.093216869,0.19341966,5.10%
1/16/2016,1.8,0.093216869,0.19341966,5.10%
1/17/2016,1.8,0.093216869,0.19341966,5.10%
1/18/2016,1.8,0.093216869,0.19341966,5.10%
1/19/2016,1.8,0.093216869,0.19341966,5.10%
1/20/2016,1.8,0.093216869,0.19341966,5.10%
1/21/2016,1.8,0.093216869,0.19341966,5.10%
1/22/2016,1.8,0.093216869,0.19341966,5.10%
1/23/2016,1.8,0.093216869,0.19341966,5.10%
1/24/2016,1.8,0.093216869,0.19341966,5.10%
1/25/2016,1.8,0.093216869,0.19341966,5.10%
1/26/2016,1.8,0.093216869,0.19341966,5.10%
1/27/2016,1.8,0.093216869,0.19341966,5.10%
1/28/2016,1.8,0.093216869,0.19341966,5.10%
1/29/2016,1.8,0.093216869,0.19341966,5.10%
1/30/2016,1.8,0.093216869,0.19341966,5.10%
1/31/2016,1.8,0.093216869,0.19341966,5.10%
2/1/2016,1.8,0.093216869,0.19341966,5.10%
2/2/2016,1.8,0.093216869,0.19341966,5.10%
2/3/2016,1.8,0.093216869,0.19341966,5.10%
2/4/2016,1.8,0.093216869,0.19341966,5.10%
2/5/2016,1.8,0.093216869,0.19341966,5.10%
2/6/2016,1.8,0.093216869,0.19341966,5.10%
2/7/2016,1.8,0.093216869,0.19341966,5.10%
2/8/2016,1.8,0.093216869,0.19341966,5.10%
2/9/2016,1.8,0.093216869,0.19341966,5.10%
2/10/2016,1.8,0.093216869,0.19341966,5.10%
2/11/2016,1.8,0.093216869,0.19341966,5.10%
2/12/2016,1.8,0.093216869,0.19341966,5.10%
2/13/2016,1.8,0.093216869,0.19341966,5.10%
2/14/2016,1.8,0.093216869,0.19341966,5.10%
2/15/2016,1.8,0.093216869,0.19341966,5.10%
2/16/2016,1.8,0.093216869,0.19341966,5.10%
2/17/2016,1.8,0.093216869,0.19341966,5.10%
2/18/2016,1.8,0.093216869,0.19341966,5.10%
2/19/2016,1.8,0.093216869,0.19341966,5.10%
2/20/2016,1.8,0.093216869,0.19341966,5.10%
2/21/2016,1.8,0.093216869,0.19341966,5.10%
2/22/2016,1.8,0.093216869,0.19341966,5.10%
2/23/2016,1.8,0.093216869,0.19341966,5.10%
2/24/2016,1.8,0.093216869,0.19341966,5.10%
2/25/2016,1.8,0.093216869,0.19341966,5.10%
2/26/2016,1.8,0.093216869,0.19341966,5.10%
2/27/2016,1.8,0.093216869,0.19341966,5.10%
2/28/2016,1.8,0.093216869,0.19341966,5.10%
2/29/2016,1.8,0.093216869,0.19341966,5.10%
3/1/2016,1.8,0.093216869,0.19341966,5.10%
3/2/2016,1.8,0.093216869,0.19341966,5.10%
3/3/2016,1.8,0.093216869,0.19341966,5.10%
3/4/2016,1.8,0.093216869,0.19341966,5.10%
3/5/2016,1.8,0.093216869,0.19341966,5.10%
3/6/2016,1.8,0.093216869,0.19341966,5.10%
3/7/2016,1.8,0.093216869,0.19341966,5.10%
3/8/2016,1.8,0.093216869,0.19341966,5.10%
3/9/2016,1.8,0.093216869,0.19341966,5.10%
3/10/2016,1.8,0.093216869,0.19341966,5.10%
3/11/2016,1.8,0.093216869,0.19341966,5.10%
3/12/2016,1.8,0.093216869,0.19341966,5.10%
3/13/2016,1.8,0.093216869,0.19341966,5.10%
3/14/2016,1.8,0.093216869,0.19341966,5.10%
3/15/2016,1.8,0.093216869,0.19341966,5.10%
3/16/2016,1.8,0.093216869,0.19341966,5.10%
3/17/2016,1.8,0.093216869,0.19341966,5.10%
3/18/2016,1.8,0.093216869,0.19341966,5.10%
3/19/2016,1.8,0.093216869,0.19341966,5.10%
3/20/2016,1.8,0.093216869,0.19341966,5.10%
3/21/2016,1.8,0.093216869,0.19341966,5.10%
3/22/2016,1.8,0.093216869,0.19341966,5.10%
3/23/2016,1.8,0.093216869,0.19341966,5.10%
3/24/2016,1.8,0.093216869,0.19341966,5.10%
3/25/2016,1.8,0.093216869,0.19341966,5.10%
3/26/2016,1.8,0.093216869,0.19341966,5.10%
3/27/2016,1.8,0.093216869,0.19341966,5.10%
3/28/2016,1.8,0.093216869,0.19341966,5.10%
3/29/2016,1.8,0.093216869,0.19341966,5.10%
3/30/2016,1.8,0.093216869,0.19341966,5.10%
3/31/2016,1.8,0.093216869,0.19341966,5.10%
4/1/2016,1.8,0.093216869,0.19341966,5.10%
4/2/2016,1.8,0.093216869,0.19341966,5.10%
4/3/2016,1.8,0.093216869,0.19341966,5.10%
4/4/2016,1.8,0.093216869,0.19341966,5.10%
4/5/2016,1.8,0.093216869,0.19341966,5.10%
4/6/2016,1.8,0.093216869,0.19341966,5.10%
4/7/2016,1.8,0.093216869,0.19341966,5.10%
4/8/2016,1.8,0.093216869,0.19341966,5.10%
4/9/2016,1.8,0.093216869,0.19341966,5.10%
4/10/2016,1.8,0.093216869,0.19341966,5.10%
4/11/2016,1.8,0.093216869,0.19341966,5.10%
4/12/2016,1.8,0.093216869,0.19341966,5.10%
4/13/2016,1.8,0.093216869,0.19341966,5.10%
4/14/2016,1.8,0.093216869,0.19341966,5.10%
4/15/2016,1.8,0.093216869,0.19341966,5.10%
4/16/2016,1.8,0.093216869,0.19341966,5.10%
4/17/2016,1.8,0.093216869,0.19341966,5.10%
4/18/2016,1.8,0.093216869,0.19341966,5.10%
4/19/2016,1.8,0.093216869,0.19341966,5.10%
4/20/2016,1.8,0.093216869,0.19341966,5.10%
4/21/2016,1.8,0.093216869,0.19341966,5.10%
4/22/2016,1.8,0.093216869,0.19341966,5.10%
4/23/2016,1.8,0.093216869,0.19341966,5.10%
4/24/2016,1.8,0.093216869,0.19341966,5.10%
4/25/2016,1.8,0.093216869,0.19341966,5.10%
4/26/2016,1.8,0.093216869,0.19341966,5.10%
4/27/2016,1.8,0.093216869,0.19341966,5.10%
4/28/2016,1.8,0.093216869,0.19341966,5.10%
4/29/2016,1.8,0.093216869,0.19341966,5.10%
