Date,Size,P/B RATIO
9/18/15,"48,948,016",0.459
9/21/15,"48,948,016",0.459
9/22/15,"48,948,016",0.459
9/23/15,"48,948,016",0.459
9/24/15,"48,948,016",0.459
9/25/15,"48,948,016",0.459
9/28/15,"48,948,016",0.459
9/29/15,"48,948,016",0.459
9/30/15,"48,948,016",0.459
10/1/15,"48,948,016",0.459
10/2/15,"48,948,016",0.459
10/5/15,"48,948,016",0.459
10/6/15,"48,948,016",0.459
10/7/15,"48,948,016",0.459
10/8/15,"48,948,016",0.459
10/9/15,"48,948,016",0.459
10/12/15,"48,948,016",0.459
10/13/15,"48,948,016",0.459
10/14/15,"48,948,016",0.459
10/15/15,"48,948,016",0.459
10/16/15,"48,948,016",0.459
10/19/15,"48,948,016",0.459
10/20/15,"48,948,016",0.459
10/21/15,"48,948,016",0.459
10/22/15,"48,948,016",0.459
10/23/15,"48,948,016",0.459
10/26/15,"48,948,016",0.459
10/27/15,"48,948,016",0.459
10/28/15,"48,948,016",0.459
10/29/15,"48,948,016",0.459
10/30/15,"48,948,016",0.459
11/2/15,"48,948,016",0.459
11/3/15,"48,948,016",0.459
11/4/15,"48,948,016",0.459
11/5/15,"48,948,016",0.459
11/6/15,"48,948,016",0.459
11/9/15,"48,948,016",0.459
11/10/15,"48,948,016",0.459
11/11/15,"48,948,016",0.459
11/12/15,"48,948,016",0.459
11/13/15,"48,948,016",0.459
11/16/15,"48,948,016",0.459
11/17/15,"48,948,016",0.459
11/18/15,"48,948,016",0.459
11/19/15,"48,948,016",0.459
11/20/15,"48,948,016",0.459
11/23/15,"48,948,016",0.459
11/24/15,"48,948,016",0.459
11/25/15,"48,948,016",0.459
11/26/15,"48,948,016",0.459
11/27/15,"48,948,016",0.459
11/30/15,"48,948,016",0.459
12/1/15,"48,948,016",0.459
12/2/15,"48,948,016",0.459
12/3/15,"48,948,016",0.459
12/4/15,"48,948,016",0.459
12/7/15,"48,948,016",0.459
12/8/15,"48,948,016",0.459
12/9/15,"48,948,016",0.459
12/10/15,"48,948,016",0.459
12/11/15,"48,948,016",0.459
12/14/15,"48,948,016",0.459
12/15/15,"48,948,016",0.459
12/16/15,"48,948,016",0.459
12/17/15,"48,948,016",0.459
12/18/15,"48,948,016",0.459
12/21/15,"48,948,016",0.459
12/22/15,"48,948,016",0.459
12/23/15,"48,948,016",0.459
12/24/15,"48,948,016",0.459
12/25/15,"48,948,016",0.459
12/28/15,"48,948,016",0.459
12/29/15,"48,948,016",0.459
12/30/15,"48,948,016",0.459
12/31/15,"48,948,016",0.459
1/1/16,"48,948,016",0.459
1/4/16,"48,948,016",0.459
1/5/16,"48,948,016",0.459
1/6/16,"48,948,016",0.459
