Date,Size,P/B RATIO
9/19/16,"262,187,343",1.627
9/20/16,"262,187,343",1.627
9/21/16,"262,187,343",1.627
9/22/16,"262,187,343",1.627
9/23/16,"262,187,343",1.627
9/26/16,"262,187,343",1.627
9/27/16,"262,187,343",1.627
9/28/16,"262,187,343",1.627
9/29/16,"262,187,343",1.627
9/30/16,"262,187,343",1.627
10/3/16,"262,187,343",1.627
10/4/16,"262,187,343",1.627
10/5/16,"262,187,343",1.627
10/6/16,"262,187,343",1.627
10/7/16,"262,187,343",1.627
10/10/16,"262,187,343",1.627
10/11/16,"262,187,343",1.627
10/12/16,"262,187,343",1.627
10/13/16,"262,187,343",1.627
10/14/16,"262,187,343",1.627
10/17/16,"262,187,343",1.627
10/18/16,"262,187,343",1.627
10/19/16,"262,187,343",1.627
10/20/16,"262,187,343",1.627
10/21/16,"262,187,343",1.627
10/24/16,"262,187,343",1.627
10/25/16,"262,187,343",1.627
10/26/16,"262,187,343",1.627
10/27/16,"262,187,343",1.627
10/28/16,"262,187,343",1.627
10/31/16,"262,187,343",1.627
11/1/16,"262,187,343",1.627
11/2/16,"262,187,343",1.627
11/3/16,"262,187,343",1.627
11/4/16,"262,187,343",1.627
11/7/16,"262,187,343",1.627
11/8/16,"262,187,343",1.627
11/9/16,"262,187,343",1.627
11/10/16,"262,187,343",1.627
11/11/16,"262,187,343",1.627
11/14/16,"262,187,343",1.627
11/15/16,"262,187,343",1.627
11/16/16,"262,187,343",1.627
11/17/16,"262,187,343",1.627
11/18/16,"262,187,343",1.627
11/21/16,"262,187,343",1.627
11/22/16,"262,187,343",1.627
11/23/16,"262,187,343",1.627
11/24/16,"262,187,343",1.627
11/25/16,"262,187,343",1.627
11/28/16,"262,187,343",1.627
11/29/16,"262,187,343",1.627
11/30/16,"262,187,343",1.627
12/1/16,"262,187,343",1.627
12/2/16,"262,187,343",1.627
12/5/16,"262,187,343",1.627
12/6/16,"262,187,343",1.627
12/7/16,"262,187,343",1.627
12/8/16,"262,187,343",1.627
12/9/16,"262,187,343",1.627
12/12/16,"262,187,343",1.627
12/13/16,"262,187,343",1.627
12/14/16,"262,187,343",1.627
12/15/16,"262,187,343",1.627
12/16/16,"262,187,343",1.627
12/19/16,"262,187,343",1.627
12/20/16,"262,187,343",1.627
12/21/16,"262,187,343",1.627
12/22/16,"262,187,343",1.627
12/23/16,"262,187,343",1.627
12/26/16,"262,187,343",1.627
12/27/16,"262,187,343",1.627
12/28/16,"262,187,343",1.627
12/29/16,"262,187,343",1.627
12/30/16,"262,187,343",1.627
1/2/17,"257,620,636",4.611
1/3/17,"257,620,636",4.611
1/4/17,"257,620,636",4.611
1/5/17,"257,620,636",4.611
1/6/17,"257,620,636",4.611
1/9/17,"257,620,636",4.611
1/10/17,"257,620,636",4.611
1/11/17,"257,620,636",4.611
1/12/17,"257,620,636",4.611
1/13/17,"257,620,636",4.611
1/16/17,"257,620,636",4.611
1/17/17,"257,620,636",4.611
1/18/17,"257,620,636",4.611
1/19/17,"257,620,636",4.611
1/20/17,"257,620,636",4.611
1/23/17,"257,620,636",4.611
1/24/17,"257,620,636",4.611
1/25/17,"257,620,636",4.611
1/26/17,"257,620,636",4.611
1/27/17,"257,620,636",4.611
1/30/17,"257,620,636",4.611
1/31/17,"257,620,636",4.611
2/1/17,"257,620,636",4.611
2/2/17,"257,620,636",4.611
2/3/17,"257,620,636",4.611
2/6/17,"257,620,636",4.611
2/7/17,"257,620,636",4.611
2/8/17,"257,620,636",4.611
2/9/17,"257,620,636",4.611
2/10/17,"257,620,636",4.611
2/13/17,"257,620,636",4.611
2/14/17,"257,620,636",4.611
2/15/17,"257,620,636",4.611
2/16/17,"257,620,636",4.611
2/17/17,"257,620,636",4.611
2/20/17,"257,620,636",4.611
2/21/17,"257,620,636",4.611
2/22/17,"257,620,636",4.611
2/23/17,"257,620,636",4.611
2/24/17,"257,620,636",4.611
2/27/17,"257,620,636",4.611
2/28/17,"257,620,636",4.611
3/1/17,"257,620,636",4.611
3/2/17,"257,620,636",4.611
3/3/17,"257,620,636",4.611
3/6/17,"257,620,636",4.611
3/7/17,"257,620,636",4.611
3/8/17,"257,620,636",4.611
3/9/17,"257,620,636",4.611
3/10/17,"257,620,636",4.611
3/13/17,"257,620,636",4.611
3/14/17,"257,620,636",4.611
3/15/17,"257,620,636",4.611
3/16/17,"257,620,636",4.611
3/17/17,"257,620,636",4.611
3/20/17,"257,620,636",4.611
3/21/17,"257,620,636",4.611
3/22/17,"257,620,636",4.611
3/23/17,"257,620,636",4.611
3/24/17,"257,620,636",4.611
3/27/17,"257,620,636",4.611
3/28/17,"257,620,636",4.611
3/29/17,"257,620,636",4.611
3/30/17,"257,620,636",4.611
3/31/17,"257,620,636",4.611
4/3/17,"257,620,636",4.611
4/4/17,"257,620,636",4.611
4/5/17,"257,620,636",4.611
4/6/17,"257,620,636",4.611
4/7/17,"257,620,636",4.611
4/10/17,"257,620,636",4.611
4/11/17,"257,620,636",4.611
4/12/17,"257,620,636",4.611
4/13/17,"257,620,636",4.611
4/14/17,"257,620,636",4.611
4/17/17,"257,620,636",4.611
4/18/17,"257,620,636",4.611
4/19/17,"257,620,636",4.611
4/20/17,"257,620,636",4.611
4/21/17,"257,620,636",4.611
4/24/17,"257,620,636",4.611
4/25/17,"257,620,636",4.611
4/26/17,"257,620,636",4.611
4/27/17,"257,620,636",4.611
4/28/17,"257,620,636",4.611
5/1/17,"257,620,636",4.611
5/2/17,"257,620,636",4.611
5/3/17,"257,620,636",4.611
5/4/17,"257,620,636",4.611
5/5/17,"257,620,636",4.611
5/8/17,"257,620,636",4.611
5/9/17,"257,620,636",4.611
5/10/17,"257,620,636",4.611
5/11/17,"257,620,636",4.611
5/12/17,"257,620,636",4.611
5/15/17,"257,620,636",4.611
5/16/17,"257,620,636",4.611
5/17/17,"257,620,636",4.611
5/18/17,"257,620,636",4.611
5/19/17,"257,620,636",4.611
5/22/17,"257,620,636",4.611
5/23/17,"257,620,636",4.611
5/24/17,"257,620,636",4.611
5/25/17,"257,620,636",4.611
5/26/17,"257,620,636",4.611
5/29/17,"257,620,636",4.611
5/30/17,"257,620,636",4.611
5/31/17,"257,620,636",4.611
6/1/17,"257,620,636",4.611
6/2/17,"257,620,636",4.611
6/5/17,"257,620,636",4.611
6/6/17,"257,620,636",4.611
6/7/17,"257,620,636",4.611
6/8/17,"257,620,636",4.611
6/9/17,"257,620,636",4.611
6/12/17,"257,620,636",4.611
6/13/17,"257,620,636",4.611
6/14/17,"257,620,636",4.611
6/15/17,"257,620,636",4.611
6/16/17,"257,620,636",4.611
6/19/17,"257,620,636",4.611
6/20/17,"257,620,636",4.611
6/21/17,"257,620,636",4.611
6/22/17,"257,620,636",4.611
6/23/17,"257,620,636",4.611
6/26/17,"257,620,636",4.611
6/27/17,"257,620,636",4.611
6/28/17,"257,620,636",4.611
6/29/17,"257,620,636",4.611
6/30/17,"257,620,636",4.611
7/3/17,"257,620,636",4.611
7/4/17,"257,620,636",4.611
7/5/17,"257,620,636",4.611
7/6/17,"257,620,636",4.611
7/7/17,"257,620,636",4.611
7/10/17,"257,620,636",4.611
7/11/17,"257,620,636",4.611
7/12/17,"257,620,636",4.611
7/13/17,"257,620,636",4.611
7/14/17,"257,620,636",4.611
7/17/17,"257,620,636",4.611
7/18/17,"257,620,636",4.611
7/19/17,"257,620,636",4.611
7/20/17,"257,620,636",4.611
7/21/17,"257,620,636",4.611
7/24/17,"257,620,636",4.611
7/25/17,"257,620,636",4.611
7/26/17,"257,620,636",4.611
7/27/17,"257,620,636",4.611
7/28/17,"257,620,636",4.611
7/31/17,"257,620,636",4.611
8/1/17,"257,620,636",4.611
8/2/17,"257,620,636",4.611
8/3/17,"257,620,636",4.611
8/4/17,"257,620,636",4.611
8/7/17,"257,620,636",4.611
8/8/17,"257,620,636",4.611
8/9/17,"257,620,636",4.611
8/10/17,"257,620,636",4.611
8/11/17,"257,620,636",4.611
8/14/17,"257,620,636",4.611
8/15/17,"257,620,636",4.611
8/16/17,"257,620,636",4.611
8/17/17,"257,620,636",4.611
8/18/17,"257,620,636",4.611
8/21/17,"257,620,636",4.611
8/22/17,"257,620,636",4.611
8/23/17,"257,620,636",4.611
8/24/17,"257,620,636",4.611
8/25/17,"257,620,636",4.611
8/28/17,"257,620,636",4.611
8/29/17,"257,620,636",4.611
8/30/17,"257,620,636",4.611
8/31/17,"257,620,636",4.611
9/1/17,"257,620,636",4.611
9/4/17,"257,620,636",4.611
9/5/17,"257,620,636",4.611
9/6/17,"257,620,636",4.611
9/7/17,"257,620,636",4.611
9/8/17,"257,620,636",4.611
9/11/17,"257,620,636",4.611
9/12/17,"257,620,636",4.611
9/13/17,"257,620,636",4.611
9/14/17,"257,620,636",4.611
9/15/17,"257,620,636",4.611
9/18/17,"257,620,636",4.611
9/19/17,"257,620,636",4.611
9/20/17,"257,620,636",4.611
9/21/17,"257,620,636",4.611
9/22/17,"257,620,636",4.611
9/25/17,"257,620,636",4.611
9/26/17,"257,620,636",4.611
9/27/17,"257,620,636",4.611
9/28/17,"257,620,636",4.611
9/29/17,"257,620,636",4.611
10/2/17,"257,620,636",4.611
10/3/17,"257,620,636",4.611
10/4/17,"257,620,636",4.611
10/5/17,"257,620,636",4.611
10/6/17,"257,620,636",4.611
10/9/17,"257,620,636",4.611
10/10/17,"257,620,636",4.611
10/11/17,"257,620,636",4.611
10/12/17,"257,620,636",4.611
10/13/17,"257,620,636",4.611
10/16/17,"257,620,636",4.611
10/17/17,"257,620,636",4.611
10/18/17,"257,620,636",4.611
10/19/17,"257,620,636",4.611
10/20/17,"257,620,636",4.611
10/23/17,"257,620,636",4.611
10/24/17,"257,620,636",4.611
10/25/17,"257,620,636",4.611
10/26/17,"257,620,636",4.611
10/27/17,"257,620,636",4.611
10/30/17,"257,620,636",4.611
10/31/17,"257,620,636",4.611
11/1/17,"257,620,636",4.611
11/2/17,"257,620,636",4.611
11/3/17,"257,620,636",4.611
11/6/17,"257,620,636",4.611
11/7/17,"257,620,636",4.611
11/8/17,"257,620,636",4.611
11/9/17,"257,620,636",4.611
11/10/17,"257,620,636",4.611
11/13/17,"257,620,636",4.611
11/14/17,"257,620,636",4.611
11/15/17,"257,620,636",4.611
11/16/17,"257,620,636",4.611
11/17/17,"257,620,636",4.611
11/20/17,"257,620,636",4.611
11/21/17,"257,620,636",4.611
11/22/17,"257,620,636",4.611
11/23/17,"257,620,636",4.611
11/24/17,"257,620,636",4.611
11/27/17,"257,620,636",4.611
11/28/17,"257,620,636",4.611
11/29/17,"257,620,636",4.611
11/30/17,"257,620,636",4.611
12/1/17,"257,620,636",4.611
12/4/17,"257,620,636",4.611
12/5/17,"257,620,636",4.611
12/6/17,"257,620,636",4.611
12/7/17,"257,620,636",4.611
12/8/17,"257,620,636",4.611
12/11/17,"257,620,636",4.611
12/12/17,"257,620,636",4.611
12/13/17,"257,620,636",4.611
12/14/17,"257,620,636",4.611
12/15/17,"257,620,636",4.611
12/18/17,"257,620,636",4.611
12/19/17,"257,620,636",4.611
12/20/17,"257,620,636",4.611
12/21/17,"257,620,636",4.611
12/22/17,"257,620,636",4.611
12/25/17,"257,620,636",4.611
12/26/17,"257,620,636",4.611
12/27/17,"257,620,636",4.611
12/28/17,"257,620,636",4.611
12/29/17,"257,620,636",4.611
1/1/18,"480,743,423",3.881
1/2/18,"480,743,423",3.881
1/3/18,"480,743,423",3.881
1/4/18,"480,743,423",3.881
1/5/18,"480,743,423",3.881
1/8/18,"480,743,423",3.881
1/9/18,"480,743,423",3.881
1/10/18,"480,743,423",3.881
1/11/18,"480,743,423",3.881
1/12/18,"480,743,423",3.881
1/15/18,"480,743,423",3.881
1/16/18,"480,743,423",3.881
1/17/18,"480,743,423",3.881
1/18/18,"480,743,423",3.881
1/19/18,"480,743,423",3.881
1/22/18,"480,743,423",3.881
1/23/18,"480,743,423",3.881
1/24/18,"480,743,423",3.881
1/25/18,"480,743,423",3.881
1/26/18,"480,743,423",3.881
1/29/18,"480,743,423",3.881
1/30/18,"480,743,423",3.881
1/31/18,"480,743,423",3.881
2/1/18,"480,743,423",3.881
2/2/18,"480,743,423",3.881
2/5/18,"480,743,423",3.881
2/6/18,"480,743,423",3.881
2/7/18,"480,743,423",3.881
2/8/18,"480,743,423",3.881
2/9/18,"480,743,423",3.881
2/12/18,"480,743,423",3.881
2/13/18,"480,743,423",3.881
2/14/18,"480,743,423",3.881
2/15/18,"480,743,423",3.881
2/16/18,"480,743,423",3.881
2/19/18,"480,743,423",3.881
2/20/18,"480,743,423",3.881
2/21/18,"480,743,423",3.881
2/22/18,"480,743,423",3.881
2/23/18,"480,743,423",3.881
2/26/18,"480,743,423",3.881
2/27/18,"480,743,423",3.881
2/28/18,"480,743,423",3.881
3/1/18,"480,743,423",3.881
3/2/18,"480,743,423",3.881
3/5/18,"480,743,423",3.881
3/6/18,"480,743,423",3.881
3/7/18,"480,743,423",3.881
3/8/18,"480,743,423",3.881
3/9/18,"480,743,423",3.881
3/12/18,"480,743,423",3.881
3/13/18,"480,743,423",3.881
3/14/18,"480,743,423",3.881
3/15/18,"480,743,423",3.881
3/16/18,"480,743,423",3.881
3/19/18,"480,743,423",3.881
3/20/18,"480,743,423",3.881
3/21/18,"480,743,423",3.881
3/22/18,"480,743,423",3.881
3/23/18,"480,743,423",3.881
3/26/18,"480,743,423",3.881
3/27/18,"480,743,423",3.881
3/28/18,"480,743,423",3.881
3/29/18,"480,743,423",3.881
3/30/18,"480,743,423",3.881
4/2/18,"480,743,423",3.881
4/3/18,"480,743,423",3.881
4/4/18,"480,743,423",3.881
4/5/18,"480,743,423",3.881
4/6/18,"480,743,423",3.881
4/9/18,"480,743,423",3.881
4/10/18,"480,743,423",3.881
4/11/18,"480,743,423",3.881
4/12/18,"480,743,423",3.881
4/13/18,"480,743,423",3.881
4/16/18,"480,743,423",3.881
4/17/18,"480,743,423",3.881
4/18/18,"480,743,423",3.881
4/19/18,"480,743,423",3.881
4/20/18,"480,743,423",3.881
4/23/18,"480,743,423",3.881
4/24/18,"480,743,423",3.881
4/25/18,"480,743,423",3.881
4/26/18,"480,743,423",3.881
4/27/18,"480,743,423",3.881
4/30/18,"480,743,423",3.881
5/1/18,"480,743,423",3.881
5/2/18,"480,743,423",3.881
5/3/18,"480,743,423",3.881
5/4/18,"480,743,423",3.881
5/7/18,"480,743,423",3.881
5/8/18,"480,743,423",3.881
5/9/18,"480,743,423",3.881
5/10/18,"480,743,423",3.881
5/11/18,"480,743,423",3.881
5/14/18,"480,743,423",3.881
5/15/18,"480,743,423",3.881
5/16/18,"480,743,423",3.881
5/17/18,"480,743,423",3.881
5/18/18,"480,743,423",3.881
5/21/18,"480,743,423",3.881
5/22/18,"480,743,423",3.881
5/23/18,"480,743,423",3.881
5/24/18,"480,743,423",3.881
5/25/18,"480,743,423",3.881
5/28/18,"480,743,423",3.881
5/29/18,"480,743,423",3.881
5/30/18,"480,743,423",3.881
5/31/18,"480,743,423",3.881
6/1/18,"480,743,423",3.881
6/4/18,"480,743,423",3.881
6/5/18,"480,743,423",3.881
6/6/18,"480,743,423",3.881
6/7/18,"480,743,423",3.881
6/8/18,"480,743,423",3.881
6/11/18,"480,743,423",3.881
6/12/18,"480,743,423",3.881
6/13/18,"480,743,423",3.881
6/14/18,"480,743,423",3.881
6/15/18,"480,743,423",3.881
6/18/18,"480,743,423",3.881
6/19/18,"480,743,423",3.881
6/20/18,"480,743,423",3.881
6/21/18,"480,743,423",3.881
6/22/18,"480,743,423",3.881
6/25/18,"480,743,423",3.881
6/26/18,"480,743,423",3.881
6/27/18,"480,743,423",3.881
6/28/18,"480,743,423",3.881
6/29/18,"480,743,423",3.881
7/2/18,"480,743,423",3.881
7/3/18,"480,743,423",3.881
7/4/18,"480,743,423",3.881
7/5/18,"480,743,423",3.881
7/6/18,"480,743,423",3.881
7/9/18,"480,743,423",3.881
7/10/18,"480,743,423",3.881
7/11/18,"480,743,423",3.881
7/12/18,"480,743,423",3.881
7/13/18,"480,743,423",3.881
7/16/18,"480,743,423",3.881
7/17/18,"480,743,423",3.881
7/18/18,"480,743,423",3.881
7/19/18,"480,743,423",3.881
7/20/18,"480,743,423",3.881
7/23/18,"480,743,423",3.881
7/24/18,"480,743,423",3.881
7/25/18,"480,743,423",3.881
7/26/18,"480,743,423",3.881
7/27/18,"480,743,423",3.881
7/30/18,"480,743,423",3.881
7/31/18,"480,743,423",3.881
8/1/18,"480,743,423",3.881
8/2/18,"480,743,423",3.881
8/3/18,"480,743,423",3.881
8/6/18,"480,743,423",3.881
8/7/18,"480,743,423",3.881
8/8/18,"480,743,423",3.881
8/9/18,"480,743,423",3.881
8/10/18,"480,743,423",3.881
8/13/18,"480,743,423",3.881
8/14/18,"480,743,423",3.881
8/15/18,"480,743,423",3.881
8/16/18,"480,743,423",3.881
8/17/18,"480,743,423",3.881
8/20/18,"480,743,423",3.881
8/21/18,"480,743,423",3.881
8/22/18,"480,743,423",3.881
8/23/18,"480,743,423",3.881
8/24/18,"480,743,423",3.881
8/27/18,"480,743,423",3.881
8/28/18,"480,743,423",3.881
8/29/18,"480,743,423",3.881
8/30/18,"480,743,423",3.881
8/31/18,"480,743,423",3.881
9/3/18,"480,743,423",3.881
9/4/18,"480,743,423",3.881
9/5/18,"480,743,423",3.881
9/6/18,"480,743,423",3.881
9/7/18,"480,743,423",3.881
9/10/18,"480,743,423",3.881
9/11/18,"480,743,423",3.881
9/12/18,"480,743,423",3.881
9/13/18,"480,743,423",3.881
9/14/18,"480,743,423",3.881
9/17/18,"480,743,423",3.881
9/18/18,"480,743,423",3.881
9/19/18,"480,743,423",3.881
9/20/18,"480,743,423",3.881
9/21/18,"480,743,423",3.881
9/24/18,"480,743,423",3.881
9/25/18,"480,743,423",3.881
9/26/18,"480,743,423",3.881
9/27/18,"480,743,423",3.881
9/28/18,"480,743,423",3.881
10/1/18,"480,743,423",3.881
10/2/18,"480,743,423",3.881
10/3/18,"480,743,423",3.881
10/4/18,"480,743,423",3.881
10/5/18,"480,743,423",3.881
10/8/18,"480,743,423",3.881
10/9/18,"480,743,423",3.881
10/10/18,"480,743,423",3.881
10/11/18,"480,743,423",3.881
10/12/18,"480,743,423",3.881
10/15/18,"480,743,423",3.881
10/16/18,"480,743,423",3.881
10/17/18,"480,743,423",3.881
10/18/18,"480,743,423",3.881
10/19/18,"480,743,423",3.881
10/22/18,"480,743,423",3.881
10/23/18,"480,743,423",3.881
10/24/18,"480,743,423",3.881
10/25/18,"480,743,423",3.881
10/26/18,"480,743,423",3.881
10/29/18,"480,743,423",3.881
10/30/18,"480,743,423",3.881
10/31/18,"480,743,423",3.881
11/1/18,"480,743,423",3.881
11/2/18,"480,743,423",3.881
11/5/18,"480,743,423",3.881
11/6/18,"480,743,423",3.881
11/7/18,"480,743,423",3.881
11/8/18,"480,743,423",3.881
11/9/18,"480,743,423",3.881
11/12/18,"480,743,423",3.881
11/13/18,"480,743,423",3.881
11/14/18,"480,743,423",3.881
11/15/18,"480,743,423",3.881
11/16/18,"480,743,423",3.881
11/19/18,"480,743,423",3.881
11/20/18,"480,743,423",3.881
11/21/18,"480,743,423",3.881
11/22/18,"480,743,423",3.881
11/23/18,"480,743,423",3.881
11/26/18,"480,743,423",3.881
11/27/18,"480,743,423",3.881
11/28/18,"480,743,423",3.881
11/29/18,"480,743,423",3.881
11/30/18,"480,743,423",3.881
12/3/18,"480,743,423",3.881
12/4/18,"480,743,423",3.881
12/5/18,"480,743,423",3.881
12/6/18,"480,743,423",3.881
12/7/18,"480,743,423",3.881
12/10/18,"480,743,423",3.881
12/11/18,"480,743,423",3.881
12/12/18,"480,743,423",3.881
12/13/18,"480,743,423",3.881
12/14/18,"480,743,423",3.881
12/17/18,"480,743,423",3.881
12/18/18,"480,743,423",3.881
