Date,Trailing Volatility,Trailing Beta
2017-11-24,0.5849152717053006,3.052797492075282
2017-11-27,0.5980177412897766,3.1822455926663347
2017-11-28,0.595162091313028,2.651270661576859
2017-11-29,0.5993436525875981,2.7281496902504676
2017-11-30,0.5767824374529289,2.4951188544588514
2017-12-01,0.574650575848527,2.375918397886543
2017-12-04,0.574650575848527,2.3626876774600993
2017-12-05,0.5679068069683477,2.6225703079667153
2017-12-06,0.5679068069683477,2.6031974147698547
2017-12-07,0.563173936122722,2.3847387749119084
2017-12-08,0.5675602782523945,2.072434429213294
2017-12-11,0.5646583939944573,1.6867551566951944
2017-12-12,0.5718777146150726,1.6086448419992052
2017-12-13,0.5651213443918273,1.5612171612724333
2017-12-14,0.5549570107362561,1.774601019712155
2017-12-15,0.5291027866138995,1.880030407739328
2017-12-18,0.526717844825328,1.9458868373474045
2017-12-19,0.5368660154393312,1.469724414779415
2017-12-20,0.5564950124304952,1.576770313163745
2017-12-21,0.5666830432362313,1.6431312052005
2017-12-22,0.5579518380184442,1.118604885435169
2017-12-26,0.6108874333073719,0.5694401008582752
2017-12-27,0.626304842739958,0.6610241613644121
2017-12-28,0.5454048169252728,-0.2269645596706581
2017-12-29,0.5230965386882103,0.29751012584025754
2018-01-02,0.4948005270823829,-0.6714203246174629
2018-01-03,0.5009968091086747,-0.9525424399148711
2018-01-04,0.5035233502797899,-0.7498181003645527
2018-01-05,0.5105081515569345,-0.41810438921974075
2018-01-08,0.5286238638543884,-0.26051435585409755
2018-01-09,0.5343634315226735,-0.29452896690327734
2018-01-10,0.520434876894103,-0.8103270640052164
2018-01-11,0.527152480587067,-1.3223854679263773
2018-01-12,0.5843314928657878,-0.38277860091076454
2018-01-16,0.5843314928657878,-0.3256468760254518
2018-01-17,0.5843314928657878,-0.35837069935399424
2018-01-18,0.5908957014447661,-0.12708444282572792
2018-01-19,0.5908957014447661,-0.16710361003361193
2018-01-22,0.5973468714956213,-0.5582206852251759
2018-01-23,0.5973468714956213,-0.6263520689567303
2018-01-24,0.5959920118920266,-0.5727907234420119
2018-01-25,0.5952481867531602,-0.3871391158220558
2018-01-26,0.5945695439869446,0.16384842538578523
2018-01-29,0.6010312634689073,0.5803705035693607
2018-01-30,0.6006586819415262,0.7418681747488053
2018-01-31,0.6006586819415262,0.7477695686617327
2018-02-01,0.6059694218322452,0.6628450722704597
2018-02-02,0.6066550799137189,1.0858870092547288
2018-02-05,0.5872584813364535,0.8539740303388635
2018-02-06,0.586850419027653,0.9056175436666755
2018-02-07,0.6055828166278499,0.9980017515844316
2018-02-08,0.5525492142413573,0.46467109607296647
2018-02-09,0.5376502822020456,0.36839080261661433
2018-02-12,0.5403265567254455,0.459946948788322
2018-02-13,0.5328798939227554,0.48211140963063726
2018-02-14,0.5624141720031379,0.6223694122653207
2018-02-15,0.5624141720031379,0.5746509890186381
2018-02-16,0.5557422066705702,0.5554815454344297
2018-02-20,0.5549025136663223,0.5521703911065629
2018-02-21,0.5314462752139998,0.569903104608593
2018-02-22,0.5243117224962093,0.5846273891872799
2018-02-23,0.5166539275278786,0.5659246548922575
2018-02-26,0.5093271106394571,0.59386573815376
2018-02-27,0.4385837494303522,0.5413954692288009
2018-02-28,0.4456802462791574,0.579575865919822
2018-03-01,0.4779604983905104,0.6940666195309558
2018-03-02,0.4881047351734344,0.729737271858549
2018-03-05,0.5197813243924853,0.5875734684888524
2018-03-06,0.5625744899333274,0.6722075062794489
2018-03-07,0.5539900659596059,0.656245237605841
2018-03-08,0.6251887372899047,0.7474076136257586
2018-03-09,0.6204618032498074,0.7192549277308228
2018-03-12,0.6140296860810811,0.6779687494845733
2018-03-13,0.6329996392910876,0.7064169059365047
2018-03-14,0.6343685309378191,0.6964545873808248
2018-03-15,0.6343685309378191,0.6957393657204775
2018-03-16,0.636230135713719,0.6847086918635652
2018-03-19,0.6317289328597301,0.6203279444284545
2018-03-20,0.6264962039161324,0.6058314502180888
2018-03-21,0.6252798727117036,0.5209346285002596
2018-03-22,0.6112124009866025,0.19061854652792828
2018-03-23,0.6103964872273637,0.7677268908612239
2018-03-26,0.6130362826338542,1.0056021999831384
2018-03-27,0.6657286282764964,1.2550949596002747
2018-03-28,0.6715998112674908,1.2696467413141674
2018-03-29,0.6546072154806334,1.1869340932765327
2018-04-02,0.6570145402149177,1.335198758318227
2018-04-03,0.6848146482963632,1.060489258759529
2018-04-04,0.6965451041321057,1.1338308603013283
2018-04-05,0.7020929157821045,1.0713656000388045
2018-04-06,0.7075520435672563,1.102264318309995
2018-04-09,0.7075520435672563,1.1394831663877962
2018-04-10,0.7568766266297663,1.405557205960361
2018-04-11,0.7645371323831545,1.3461750308897964
2018-04-12,0.7603990769056204,1.3029498139171793
2018-04-13,0.7464056590854354,1.148579055151854
2018-04-16,0.8490675281203895,1.3503311269125622
2018-04-17,0.8296117839725109,1.449415066283669
2018-04-18,0.8051512143558497,1.4116752963666035
2018-04-19,0.8113602761614781,1.4408504615634559
2018-04-20,0.7607761757777802,1.3694897489880926
2018-04-23,0.7660588236920569,1.4520840722472053
2018-04-24,0.7660588236920569,1.3964188705198473
2018-04-25,0.773569443118492,1.2794440675324974
2018-04-26,0.7692275098750068,1.2351507490217648
2018-04-27,0.8431191549885585,1.2821392901609807
2018-04-30,0.8883984507439331,1.4266680805971517
2018-05-01,0.8883984507439331,1.4886476864375948
2018-05-02,0.8969891420635766,1.4229026168473495
2018-05-03,0.899876726123932,1.4049958468489692
2018-05-04,0.9006867770714151,1.8661925844834002
2018-05-07,0.9013872578757488,1.8966932721892176
2018-05-08,0.9021958331222599,2.032894115890792
2018-05-09,0.8616963959929662,1.4721385899189352
2018-05-10,0.8598306998090159,1.4836346046161843
2018-05-11,0.8540628281867146,1.4085131646650244
2018-05-14,0.8535908258688333,1.3671574828506736
2018-05-15,0.8305853033310858,1.9677196580938843
2018-05-16,0.8235232146764184,1.869470031864905
2018-05-17,0.8143810816347331,2.0599192536943076
2018-05-18,0.803865553072962,2.113891378187183
2018-05-21,0.8360107283189604,1.77005552241106
2018-05-22,0.8086679360125133,0.9881258038661106
2018-05-23,0.8009269441177698,1.210968835715239
2018-05-24,0.8314178461727484,1.0650002567222228
2018-05-25,0.8514699199087001,1.3829527206943693
2018-05-29,0.7452242905489351,0.023217981054620866
2018-05-30,0.7409985128771945,0.27365406713130325
2018-05-31,0.7502533597297522,0.08096358794293809
2018-06-01,0.7448684187304296,-0.03591056806982118
2018-06-04,0.7386235118464912,-0.25900422721387745
2018-06-05,0.7382642244336167,-0.29926873948556126
2018-06-06,0.7458907445567772,-0.5748590906553485
2018-06-07,0.7225423384225563,-0.470856490176422
2018-06-08,0.7294752852993298,-0.43731375205777834
2018-06-11,0.647764133532639,-0.3819603495206014
2018-06-12,0.5803208970654881,-1.345809537294082
2018-06-13,0.5803208970654881,-1.3062284703868807
2018-06-14,0.5698812607130922,-1.080817427789329
2018-06-15,0.5691934008283728,-0.6165750559170823
2018-06-18,0.5580177587951897,-1.1843041333173325
2018-06-19,0.55002266981444,-1.0958521710852522
2018-06-20,0.5479716279269902,-1.0739370677276556
2018-06-21,0.59196825839296,-1.445576458017026
2018-06-22,0.592684137801588,-1.9100145654686302
2018-06-25,0.6013987463265773,-1.1002706323622033
2018-06-26,0.6032273590205047,-0.9829744024666508
2018-06-27,0.6302360911575681,-0.6325721457370864
2018-06-28,0.6302360911575681,-0.6224353489727112
2018-06-29,0.6302360911575681,-0.6202464576092336
2018-07-02,0.6397606056000767,-0.6948731524411883
2018-07-03,0.6125914071688328,-0.29708621195933116
2018-07-05,0.6117783972924975,0.10096406018156341
2018-07-06,0.622147134435953,-0.1855432789796941
2018-07-09,0.5903985196137554,0.2632960866724208
2018-07-10,0.5508442504916057,0.07233606621559513
2018-07-11,0.5397927327697557,0.5077640126033882
2018-07-12,0.5506885588899043,0.2527212948240514
2018-07-13,0.5515511653254546,0.5368919306949947
2018-07-16,0.5615392094745741,0.642885259362342
2018-07-17,0.5714074506443858,0.4980788911720561
2018-07-18,0.5740689650159116,0.564376445439141
2018-07-19,0.5760771912064201,1.0685457911252074
2018-07-20,0.5806464654683695,0.9769950202530088
2018-07-23,0.5695956853581811,0.8618175812100066
2018-07-24,0.5695956853581811,0.8484481378683126
2018-07-25,0.5710689480651833,0.49990356586438445
2018-07-26,0.5838724233571828,0.37330403651361405
2018-07-27,0.5947581346107808,0.06455066118896917
2018-07-30,0.5947581346107808,0.044590815575624616
2018-07-31,0.5947581346107808,0.03909474150003039
2018-08-01,0.6054882964699104,0.13186332527136718
2018-08-02,0.6055628427110105,0.35851100190351803
2018-08-03,0.5699989490953681,1.1137014385030617
2018-08-06,0.5594502435539568,1.0809451742845368
2018-08-07,0.5905496936427754,0.5090455905379873
2018-08-08,0.5789792806652625,0.47132930717801336
2018-08-09,0.5542873280263427,-0.7877078344958539
2018-08-10,0.5981060654457574,0.20551360046051975
2018-08-13,0.5981060654457574,0.18349366091893382
2018-08-14,0.6007064921302235,0.5032011923552714
