Date,Trailing Volatility,Trailing Beta
2015-01-02,,
2015-01-05,,
2015-01-06,,
2015-01-07,,
2015-01-08,,
2015-01-09,,
2015-01-12,,
2015-01-13,,
2015-01-14,,
2015-01-15,,
2015-01-16,,
2015-01-20,,
2015-01-21,,
2015-01-22,,
2015-01-23,,
2015-01-26,,
2015-01-27,,
2015-01-28,,
2015-01-29,,
2015-01-30,,
2015-02-02,,
2015-02-03,,
2015-02-04,,
2015-02-05,,
2015-02-06,,
2015-02-09,,
2015-02-10,,
2015-02-11,,
2015-02-12,,
2015-02-13,,
2015-02-17,0.2752847432569453,1.054871503363219
2015-02-18,0.25905457176947316,0.9537311290263842
2015-02-19,0.2588520218286521,1.0212325682699739
2015-02-20,0.26107353613512363,1.0658543684535373
2015-02-23,0.2546221613685855,1.0450252343842419
2015-02-24,0.2510211338214522,1.0214703474340285
2015-02-25,0.250289563235263,1.0265892947752373
2015-02-26,0.2489609263484303,1.0124380589433584
2015-02-27,0.2480311084712903,1.0615010367612678
2015-03-02,0.24844335896211095,1.1033964265789986
2015-03-03,0.2506690877186669,1.1571639196653665
2015-03-04,0.2516455820596513,1.1680483148522114
2015-03-05,0.24779073387387407,1.1363740239657025
2015-03-06,0.24401637248133648,1.0700709595171927
2015-03-09,0.24308877294686257,1.0635832086523298
2015-03-10,0.2443930596374677,1.0493077224095195
2015-03-11,0.22040567114704215,0.8841800383835594
2015-03-12,0.22794974011122246,1.0148193554108285
2015-03-13,0.22716984276158295,1.007562058301147
2015-03-16,0.2188742254312095,0.9106710280980572
2015-03-17,0.20857525565352586,0.8223788255209277
2015-03-18,0.20286982050715527,0.7533636865625056
2015-03-19,0.2066442869995942,0.7808749705655115
2015-03-20,0.16851887059966983,1.1088366267784107
2015-03-23,0.16118946344528495,1.0728182711637955
2015-03-24,0.15775635203886923,1.0069031811269489
2015-03-25,0.16480324217086054,1.0687165933624978
2015-03-26,0.16479286909513385,1.065947760848784
2015-03-27,0.1622485701319287,1.0679637477716521
2015-03-30,0.16405769188650698,1.0783907599831755
2015-03-31,0.16713590635384068,1.090797449612364
2015-04-01,0.16835544018831652,1.1014544268840583
2015-04-02,0.16766019559626044,1.0886154762988014
2015-04-06,0.16495286347008353,1.0679467446801498
2015-04-07,0.16535310923025331,1.0753789619363396
2015-04-08,0.1685845495712283,1.040184387761206
2015-04-09,0.16855490398923087,1.0143589004629057
2015-04-10,0.17775737175602377,1.059482942139867
2015-04-13,0.17788527137907656,1.063417122196205
2015-04-14,0.17600665399000937,1.055323641880613
2015-04-15,0.17168355012797887,1.1053699469665597
2015-04-16,0.17067488710355386,1.0981495132181618
2015-04-17,0.17507740530722354,1.130310594147322
2015-04-20,0.1750632561113145,1.172523721256449
2015-04-21,0.17591877436845185,1.1632575156138911
2015-04-22,0.1687412159750579,1.1832727977598598
2015-04-23,0.16802216164302652,1.1728252924756661
2015-04-24,0.1574427403832262,1.1173328651044458
2015-04-27,0.16799106907629865,1.0316903762904572
2015-04-28,0.1708795440933387,1.0387805792356608
2015-04-29,0.16789220499747812,0.9690701829643164
2015-04-30,0.16616522878637544,0.8974260822871296
2015-05-01,0.16922384121903253,0.9442817896809883
2015-05-04,0.16829836680678065,0.9286553248894867
2015-05-05,0.17285044397523816,0.9542369782417163
2015-05-06,0.1724804710903192,0.980339531507626
2015-05-07,0.16613200815765508,0.9588413741881398
2015-05-08,0.1666369961323863,0.89064370728613
2015-05-11,0.1674316890737362,0.8346831402636329
2015-05-12,0.15853039159330498,0.7471998430542436
2015-05-13,0.15636249728788298,0.7070723580861905
2015-05-14,0.15243009214646866,0.6558163873201467
2015-05-15,0.15279348960380257,0.6661344155195204
2015-05-18,0.15172103012406965,0.6534876276567924
2015-05-19,0.16015604864894956,0.6521184250322157
2015-05-20,0.15476038852246335,0.6844848149960251
2015-05-21,0.15379068827349934,0.7265335025665128
2015-05-22,0.14645283399889555,0.6689364695727745
2015-05-26,0.14953179040869588,0.6994778662477136
