Date,Trailing Volatility,Trailing Beta
2017-08-31,0.3144819467116771,1.6383495534752623
2017-09-01,0.2940202717281668,1.5956950620694512
2017-09-05,0.30221981557036826,1.7427670718408186
2017-09-06,0.2980774293491348,1.7374297236231493
2017-09-07,0.2918917629625043,1.7420647710302488
2017-09-08,0.27139470397115234,1.6817971559408171
2017-09-11,0.26649915114510514,1.5615034742667608
2017-09-12,0.2670890526381335,1.5263877481850368
2017-09-13,0.2741784574746475,1.5084349399866062
2017-09-14,0.26422106429546294,1.5285215644218235
2017-09-15,0.26624767487225476,1.4715304917459802
2017-09-18,0.2643407255115123,1.4542775169452908
2017-09-19,0.2646323356687377,1.4553837767188582
2017-09-20,0.26733058989967673,1.4698738316449051
2017-09-21,0.259779859186532,1.4360402940075738
2017-09-22,0.252187974260677,1.3901502581851715
2017-09-25,0.25256556379604383,1.3373791328584559
2017-09-26,0.25114584680510404,1.3390594881064637
2017-09-27,0.2328126470318904,1.377456378031279
2017-09-28,0.22697418945167877,1.4144941663530803
2017-09-29,0.2074339164333095,1.0778268526382349
2017-10-02,0.20645699624889244,1.0252663754263316
2017-10-03,0.20705383597463328,1.0332261241714917
2017-10-04,0.21369557616597093,0.923085148164466
2017-10-05,0.212396804854826,1.008147062766187
2017-10-06,0.21249021378793906,1.0664391830866673
2017-10-09,0.2115485920879746,1.0121456999217728
2017-10-10,0.2125632893075198,1.0461418615398708
2017-10-11,0.21142434929994516,1.0541038858506302
2017-10-12,0.20532088255801353,0.8606024126352023
2017-10-13,0.20521596710269283,0.9899589324139947
2017-10-16,0.2052302452002202,0.9904766099425876
2017-10-17,0.1844611251767818,0.044325893434415356
2017-10-18,0.18582414446863488,-0.10940855525287352
2017-10-19,0.17233151717606132,-0.21985181989985844
2017-10-20,0.17172380745882124,-0.22969755056113356
2017-10-23,0.1722845271470575,-0.41025773802329973
2017-10-24,0.1683842428854082,-0.23591027583112814
2017-10-25,0.1685988785683806,0.4007247205775914
2017-10-26,0.14696025554649692,0.26020122197883877
2017-10-27,0.14403535982231808,0.20560764648310514
2017-10-30,0.1636037579822785,0.7122516421318366
2017-10-31,0.2027155708299472,0.8171009706056201
2017-11-01,0.21631836353882528,0.798485327512527
2017-11-02,0.2164366467365865,0.8327019926518663
2017-11-03,0.2161813616727869,0.894426927378323
2017-11-06,0.21564800997735786,1.0349256173762988
2017-11-07,0.22759950474276155,1.2594040373052506
2017-11-08,0.22395423681056784,1.0628314143519668
2017-11-09,0.2445621618492047,1.6085173684979195
2017-11-10,0.2513393691491488,1.6807936004479451
2017-11-13,0.25091492678694466,1.6879697827245477
2017-11-14,0.24654139189719237,1.4615097046767134
2017-11-15,0.24193068982841143,1.253981859839226
2017-11-16,0.258294894310024,1.8991725367579328
2017-11-17,0.2585024904270492,1.8897204110040866
2017-11-20,0.2583082680817671,1.9511324817145301
2017-11-21,0.2641311817757453,2.085368114365306
2017-11-22,0.26334066093423886,2.0661447990645967
2017-11-24,0.2628192541122259,2.1079045485454686
2017-11-27,0.26857517944077736,2.1618670001312243
2017-11-28,0.2828859547351189,2.380956351040024
2017-11-29,0.2797993896395867,2.349793800931036
2017-11-30,0.2739681684919802,2.1321355858704045
2017-12-01,0.2738352514317891,2.0549238471873053
2017-12-04,0.29091318420071527,2.273514205515488
2017-12-05,0.3001417543259029,2.6422299738761583
2017-12-06,0.30053108832834785,2.620625105757138
2017-12-07,0.2978084641073033,2.6244856510320322
2017-12-08,0.29786167822818743,2.590405964271726
2017-12-11,0.30398449966828434,2.8310594713803483
2017-12-12,0.29870984333264566,2.7212387885501665
2017-12-13,0.2646672521478173,2.704753927360509
