Date,Trailing Volatility,Trailing Beta
2015-01-02,,
2015-01-05,,
2015-01-06,,
2015-01-07,,
2015-01-08,,
2015-01-09,,
2015-01-12,,
2015-01-13,,
2015-01-14,,
2015-01-15,,
2015-01-16,,
2015-01-20,,
2015-01-21,,
2015-01-22,,
2015-01-23,,
2015-01-26,,
2015-01-27,,
2015-01-28,,
2015-01-29,,
2015-01-30,,
2015-02-02,,
2015-02-03,,
2015-02-04,,
2015-02-05,,
2015-02-06,,
2015-02-09,,
2015-02-10,,
2015-02-11,,
2015-02-12,,
2015-02-13,,
2015-02-17,0.23696476339953473,1.199001134839987
2015-02-18,0.2319419525632649,1.1719912609734708
2015-02-19,0.2370074066359543,1.2193739702444275
2015-02-20,0.23563017125472302,1.233743579660701
2015-02-23,0.23175166569583183,1.26446217062116
2015-02-24,0.23233264998847833,1.3186412479479448
2015-02-25,0.2258285002371113,1.280130800967206
2015-02-26,0.22765006239186888,1.2950015929298149
2015-02-27,0.22754384482946016,1.3102984349873603
2015-03-02,0.2267435650206412,1.3203866748833777
2015-03-03,0.21475060295713286,1.2370277738808386
2015-03-04,0.2150126682662337,1.2258392896684687
2015-03-05,0.21315789633356266,1.2136301203081814
2015-03-06,0.21193305809352414,1.182618609328022
2015-03-09,0.20463288584481165,1.1230073864958665
2015-03-10,0.20297939443240867,1.0238351550783098
2015-03-11,0.20216424500845048,1.077299393811698
2015-03-12,0.1807658810979009,0.8878349067716657
2015-03-13,0.18075899836365344,0.9236352772888052
2015-03-16,0.18405631213487103,1.0255421476031399
2015-03-17,0.1681421634722308,0.9253537865427945
2015-03-18,0.15871206009331004,0.8647878074686174
2015-03-19,0.16531785149592737,0.9025710588110484
2015-03-20,0.16159069533102377,0.8778778116928755
2015-03-23,0.16494008620699896,0.8398094572196969
2015-03-24,0.1664678532502994,0.879588829049116
2015-03-25,0.1672257961992797,0.7757284623926957
2015-03-26,0.1675275283176482,0.7804418393855478
2015-03-27,0.15503416942743822,0.6664494740020153
2015-03-30,0.17021103415096842,0.7867987947458659
2015-03-31,0.17071224542847535,0.7787036927381258
2015-04-01,0.16138890605011214,0.7895956335520569
2015-04-02,0.1551568626988085,0.7811222946186417
2015-04-06,0.15751118759221133,0.7987081621124894
2015-04-07,0.15757561061224223,0.7880845781154314
2015-04-08,0.16536176023164104,0.7317885068420829
2015-04-09,0.16704686948493927,0.7478128331711562
2015-04-10,0.1687675227055946,0.769399016327055
2015-04-13,0.16881933446052771,0.7690521176706919
2015-04-14,0.17466069158748496,0.8248691787025598
2015-04-15,0.18107562927720122,0.8567195570141929
2015-04-16,0.18083644539086827,0.8532608184959946
2015-04-17,0.1822567287751952,0.855353240598259
2015-04-20,0.17829370100314285,0.8215584719631821
2015-04-21,0.1779273926910392,0.8454385756755884
2015-04-22,0.17541604138672146,0.8815075394080535
2015-04-23,0.17498084689604743,0.8767638269312613
2015-04-24,0.176451615232972,0.9500483486204288
2015-04-27,0.1757555925275664,0.9414114992906041
2015-04-28,0.1751039385352207,0.9828802728934213
2015-04-29,0.17290444328315757,0.9492313158033968
2015-04-30,0.16074685692921536,0.8010422261891236
2015-05-01,0.15612404714683564,0.8018114167109278
2015-05-04,0.15615901269348664,0.8120644076777968
2015-05-05,0.15532684120813303,0.8089854696584792
2015-05-06,0.15230087725132654,0.7859106774177123
2015-05-07,0.15389235870597653,0.9433134077696266
2015-05-08,0.1579517451804955,0.9579444434951193
2015-05-11,0.17343372965250317,1.0642706324305191
2015-05-12,0.15898647786380957,0.9337304917988274
2015-05-13,0.1581987491879572,0.9402320554246206
2015-05-14,0.15719201087796614,0.8850945995607311
2015-05-15,0.1572297277072705,0.8973934679056661
2015-05-18,0.1562912360139328,0.8608878208570051
2015-05-19,0.15507952837873687,0.8900842628385215
2015-05-20,0.14272627532191529,0.9398022566430905
2015-05-21,0.14166947537617725,0.9270708569541932
2015-05-22,0.14086826267579375,0.918365944106178
2015-05-26,0.14635156995159682,0.9592718649680497
2015-05-27,0.13936601061190554,0.8599771059023394
2015-05-28,0.1294083573173869,0.8108275236875123
2015-05-29,0.12926251554961682,0.7726470149163964
2015-06-01,0.12691765292288826,0.7797170143756479
2015-06-02,0.12631045787578646,0.7976819197524141
2015-06-03,0.1259933450682163,0.7872775291187928
2015-06-04,0.12597877801716567,0.7771325284116918
2015-06-05,0.1259502489950444,0.7724020259675899
2015-06-08,0.12698858540051927,0.7274686907656582
2015-06-09,0.12711539860172366,0.7402908688270707
2015-06-10,0.1260851064378526,0.7139175186869776
2015-06-11,0.12597892385714768,0.7231875358958371
2015-06-12,0.1297119196586136,0.7848235614181379
2015-06-15,0.11776239244827706,0.6813566445032916
2015-06-16,0.12330855925737798,0.7211772674382747
2015-06-17,0.12289503744184341,0.7717189089042829
2015-06-18,0.12601871254145797,0.7946480208704844
2015-06-19,0.12504723892397532,0.7726408914949369
2015-06-22,0.11454436718711142,0.6684052943863671
2015-06-23,0.0905621474183125,0.566733577212463
2015-06-24,0.09066048644538766,0.5800750839851705
2015-06-25,0.09273125801750369,0.5986507493106189
2015-06-26,0.0911222294043646,0.6044462957850085
2015-06-29,0.09509704535732028,0.5783173338457865
2015-06-30,0.09604999082689915,0.6094583629271476
2015-07-01,0.09871404094059354,0.5200582746058059
2015-07-02,0.10346916175280275,0.5192509983414788
2015-07-06,0.10452528581200475,0.5239220160005391
2015-07-07,0.10424410686953967,0.5280176811591889
2015-07-08,0.10181414170138169,0.49620837326659095
2015-07-09,0.1021489129253982,0.5344666630859078
