,Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield
0,2015-01-02,,,,,,
1,2015-01-05,,,,,,
2,2015-01-06,,,,,,
3,2015-01-07,,,,,,
4,2015-01-08,,,,,,
5,2015-01-09,,,,,,
6,2015-01-12,,,,,,
7,2015-01-13,,,,,,
8,2015-01-14,,,,,,
9,2015-01-15,,,,,,
10,2015-01-16,,,,,,
11,2015-01-20,,,,,,
12,2015-01-21,,,,,,
13,2015-01-22,,,,,,
14,2015-01-23,,,,,,
15,2015-01-26,,,,,,
16,2015-01-27,,,,,,
17,2015-01-28,,,,,,
18,2015-01-29,,,,,,
19,2015-01-30,,,,,,
20,2015-02-02,,,,,,
21,2015-02-03,,,,,,
22,2015-02-04,,,,,,
23,2015-02-05,,,,,,
24,2015-02-06,,,,,,
25,2015-02-09,,,,,,
26,2015-02-10,,,,,,
27,2015-02-11,,,,,,
28,2015-02-12,,,,,,
29,2015-02-13,,,,,,
30,2015-02-17,0.2049433729577063,0.0499143010430253,,,,
31,2015-02-18,0.2089178313120449,-0.0961089649129144,,,,
32,2015-02-19,0.203067776634942,-0.185528923600261,,,,
33,2015-02-20,0.2010665481767955,-0.1519871868528598,,,,
34,2015-02-23,0.2026217573071721,-0.2669246060484987,,,,
35,2015-02-24,0.202198712897347,-0.2987671904051199,,,,
36,2015-02-25,0.2009562245273373,-0.3474797835026626,,,,
37,2015-02-26,0.1989324447200845,-0.3133783398968817,,,,
38,2015-02-27,0.1975941258999899,-0.2156776230404684,,,,
39,2015-03-02,0.1954115658340331,-0.1072531457451412,,,,
40,2015-03-03,0.1959468605559633,-0.1728982860580537,,,,
41,2015-03-04,0.1957537136956444,-0.1018165655976383,,,,
42,2015-03-05,0.1960118166869595,-0.1003247726221072,,,,
43,2015-03-06,0.1976455868153387,0.0264393634972047,,,,
44,2015-03-09,0.20068822795795,0.0151411776433144,,,,
45,2015-03-10,0.2054192918684998,0.1717075057818487,,,,
46,2015-03-11,0.2056938867031873,0.2353687231862802,,,,
47,2015-03-12,0.2137275471771434,0.4018085935386701,,,,
48,2015-03-13,0.2157543725334997,0.3658948807512596,,,,
49,2015-03-16,0.216974431226327,0.4734251839840268,,,,
50,2015-03-17,0.203755885714243,0.3269008309811739,,,,
51,2015-03-18,0.2072570181819202,0.4672106526515471,,,,
52,2015-03-19,0.2067032316245866,0.4801878753164922,,,,
53,2015-03-20,0.1792529497441436,0.7425028129947924,,,,
54,2015-03-23,0.1777548374421684,0.7619567473121422,,,,
55,2015-03-24,0.1752562062552629,0.7283400267731411,,,,
56,2015-03-25,0.173384875421834,0.6310352386970306,,,,
57,2015-03-26,0.1779446829336827,0.647292681415641,,,,
58,2015-03-27,0.1745537296200337,0.7834567819265554,,,,
59,2015-03-30,0.1744779808108017,0.7108738650130427,,,,
60,2015-03-31,0.1752280593917034,0.7171558430167688,,,,
61,2015-04-01,0.1559808870408841,0.7003416358188527,,,,
62,2015-04-02,0.1626252987639288,0.7373019791527631,,,,
63,2015-04-06,0.1766752155832763,0.833659280705442,,,,
64,2015-04-07,0.1749344861453925,0.8457473794409375,,,,
65,2015-04-08,0.1781629636119047,0.8667383459933284,,,,
66,2015-04-09,0.1784957649416673,0.8442674545208401,,,,
67,2015-04-10,0.1825969331750885,0.7823907167811225,,,,
68,2015-04-13,0.2200109378473641,0.8632586289683,,,,
69,2015-04-14,0.2186858541911323,0.8453305299860131,,,,
70,2015-04-15,0.2182511800010752,0.8404371407071821,,,,
71,2015-04-16,0.2132735541713727,0.8010469557569058,,,,
72,2015-04-17,0.2147478305483695,0.8039457900810536,,,,
73,2015-04-20,0.214279292432888,0.7604048577868422,,,,
74,2015-04-21,0.2183279603350483,0.7758627821741361,,,,
75,2015-04-22,0.2107536961390174,0.6526007032878766,,,,
76,2015-04-23,0.2104231895024483,0.6795513867938326,,,,
77,2015-04-24,0.2029225503200292,0.582035329456986,,,,
78,2015-04-27,0.2008163838716174,0.6565237166442843,,,,
79,2015-04-28,0.2013730055497639,0.6116642592774432,,,,
80,2015-04-29,0.2052157869908199,0.661106668942001,,,,
81,2015-04-30,0.2650396805592673,1.0544590832914356,,,,
82,2015-05-01,0.2675645917406482,0.8655391566524518,,,,
83,2015-05-04,0.266957554606164,0.8564061362204964,,,,
84,2015-05-05,0.2683259695067198,0.887909086201585,,,,
85,2015-05-06,0.2689671847532841,0.891268925878454,,,,
86,2015-05-07,0.268853984239893,1.134064029378404,,,,
87,2015-05-08,0.2923512303856631,1.3789305811566377,,,,
88,2015-05-11,0.2922220326711002,1.3750332268649477,,,,
89,2015-05-12,0.2921436566819207,1.477571268364176,,,,
90,2015-05-13,0.2924248128551793,1.5617570083354986,,,,
91,2015-05-14,0.2922810692586833,1.5120869353511173,,,,
92,2015-05-15,0.2904913839060617,1.4681503047572988,,,,
93,2015-05-18,0.2767183765177884,1.3524361937453813,,,,
94,2015-05-19,0.2766890945301453,1.3601252214706785,,,,
95,2015-05-20,0.2710949104608491,1.3119214035632234,,,,
96,2015-05-21,0.271875629270138,1.3238763355548608,,,,
97,2015-05-22,0.2713409740248805,1.3657991681561337,,,,
98,2015-05-26,0.2494611696311112,1.1511297048519629,,,,
99,2015-05-27,0.2451568814794132,1.0280405914862687,,,,
100,2015-05-28,0.2473522449654787,1.0353332574102632,,,,
101,2015-05-29,0.2468422932042538,0.9651615153672628,,,,
102,2015-06-01,0.2462677315142492,1.0235716517552258,,,,
103,2015-06-02,0.2515104601483711,1.093209724578572,,,,
