Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,STMR,momentum,ltmr,Size,P/B Ratio,Sector Index
2015-04-16,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-04-17,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-04-20,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-04-21,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-04-22,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-04-23,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-04-24,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-04-27,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-04-28,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-04-29,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-04-30,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-01,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-04,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-05,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-06,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-07,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-08,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-11,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-12,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-13,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-14,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-15,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-18,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-19,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-20,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-21,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-22,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-26,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-27,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-28,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-05-29,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-01,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-02,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-03,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-04,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-05,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-08,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-09,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-10,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-11,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-12,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-15,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-16,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-17,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-18,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-19,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-22,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-23,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-24,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-25,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-26,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-29,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-06-30,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-01,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-02,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-06,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
