Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,STMR,momentum,ltmr,Size,P/B Ratio,Sector Index
2015-05-27,0.134539574932703,0.106023959603526,3.5,0.132254719,0.117006487,4.20%,-0.0286749135802537,3.9109048628361314,0.6688992078016329,,,8
2015-05-28,0.1285068210268179,0.0378147895555518,3.5,0.132254719,0.117006487,4.20%,-0.0176082858941515,5.824935363265519,0.6324223740848134,,,8
2015-05-29,0.1285215463727291,0.031303945940247,3.5,0.132254719,0.117006487,4.20%,-0.017391947647989,5.884952681363716,0.6316454274707362,,,8
2015-06-01,0.1285215463727291,0.0457901434860615,3.5,0.132254719,0.117006487,4.20%,-0.017391947647989,5.884952681363716,0.6316454274707362,,,8
2015-06-02,0.1285215463727291,0.0404422116234574,3.5,0.132254719,0.117006487,4.20%,-0.017391947647989,5.884952681363716,0.525189247009865,,,8
2015-06-03,0.1285215463727291,0.0435513240863251,3.5,0.132254719,0.117006487,4.20%,-0.017391947647989,5.884952681363716,0.525189247009865,,,8
2015-06-04,0.1285215463727291,0.0308265850974661,3.5,0.132254719,0.117006487,4.20%,-0.017391947647989,5.884952681363716,0.525189247009865,,,8
2015-06-05,0.2042760847492298,0.1271495071380487,3.5,0.132254719,0.117006487,4.20%,-0.0575154724460148,2.783296264976426,0.6964238756849073,,,8
2015-06-08,0.2050511587625451,0.15168407292235,3.5,0.132254719,0.117006487,4.20%,-0.0936666341565797,1.5474551510365817,1.071261249547519,,,8
2015-06-09,0.2047473752348848,0.1698994416304219,3.5,0.132254719,0.117006487,4.20%,-0.0936666341565797,1.5474551510365817,0.8816626000115304,,,8
2015-06-10,0.2048640530920346,0.1743614288041182,3.5,0.132254719,0.117006487,4.20%,-0.0936666341565797,1.5474551510365817,0.8816626000115304,,,8
2015-06-11,0.2195655992717682,0.1135937230174752,3.5,0.132254719,0.117006487,4.20%,-0.110005640414962,1.6398641343487137,0.8831495690014057,,,8
2015-06-12,0.22211999031153,0.0701814954364119,3.5,0.132254719,0.117006487,4.20%,-0.1016833365878985,1.6749834396580852,0.8809361351565627,,,8
2015-06-15,0.22211999031153,0.0294397605913991,3.5,0.132254719,0.117006487,4.20%,-0.1016833365878985,1.6749834396580852,0.8809361351565627,,,8
2015-06-16,0.2237499174864866,0.0683755039144515,3.5,0.132254719,0.117006487,4.20%,-0.0953099595393356,1.934869816673275,0.7790465712210944,,,8
2015-06-17,0.2237499174864866,0.1194223702325165,3.5,0.132254719,0.117006487,4.20%,-0.0953099595393356,1.9609081598182088,0.7687018328172217,,,8
2015-06-18,0.2237499174864866,0.1545663225618473,3.5,0.132254719,0.117006487,4.20%,-0.0953099595393356,1.862428021938748,0.8093486989469689,,,8
2015-06-19,0.2262722342731092,0.029617301533843,3.5,0.132254719,0.117006487,4.20%,-0.0794366507836606,2.034761398745661,0.7432159540728687,,,8
2015-06-22,0.2163185829219765,-0.2498917093847758,3.5,0.132254719,0.117006487,4.20%,-0.0626720746595808,2.3238355488183675,0.6567097000502514,,,8
2015-06-23,0.2163185829219766,-0.242311002690711,3.5,0.132254719,0.117006487,4.20%,-0.0626720746595808,2.234599601124365,0.6829345827604882,,,8
2015-06-24,0.2163185829219766,-0.2419033440262881,3.5,0.132254719,0.117006487,4.20%,-0.0403939624091201,3.615004844133453,0.688077482323571,,,8
2015-06-25,0.2135585858572365,-0.2446372776783522,3.5,0.132254719,0.117006487,4.20%,-0.0499716941802076,2.9221416679635004,0.688077482323571,,,8
2015-06-26,0.2135585858572365,-0.2966356108508403,3.5,0.132254719,0.117006487,4.20%,-0.0501880324263701,2.982186260479203,0.6713171640312436,,,8
2015-06-29,0.2226666781785568,0.1138440206682573,3.5,0.132254719,0.117006487,4.20%,-0.0743909399429596,2.452650295371778,0.7620529863929333,,,8
