Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,STMR,momentum,ltmr,Size,P/B Ratio,Sector Index
2018-07-26,0.1618879232021672,-0.1748529445748454,1.9,0.083753375,0.005429864,8.00%,-0.0269711333695086,6.813543488585205,-0.487229630892917,,,10
2018-07-27,0.1651374502507999,-0.0674712678705495,1.9,0.083753375,0.005429864,8.00%,-0.0485810180686501,4.199936117926653,-0.3426704047119993,,,10
2018-07-30,0.1684928088364509,-0.1625322180781112,1.9,0.083753375,0.005429864,8.00%,-0.0355656319471187,5.795736079088028,-0.3850609331424396,,,10
2018-07-31,0.1834342415948327,-0.0331181007115067,1.9,0.083753375,0.005429864,8.00%,-0.0056377834806837,33.63846274549157,-0.8488517036522767,,,10
2018-08-01,0.1833781293514605,-0.0399250347164998,1.9,0.083753375,0.005429864,8.00%,-0.0272267303652852,7.3233856604369345,-0.866854006431905,,,10
2018-08-02,0.1720151551488892,-0.0358465178037813,1.9,0.083753375,0.005429864,8.00%,-0.0291485007565407,6.423437292207097,-1.068419254792168,,,10
2018-08-03,0.1947970394473963,-0.1831250286723281,1.9,0.083753375,0.005429864,8.00%,-0.0702536177695253,1.7263511111564185,-1.451116439072748,,,10
2018-08-06,0.1947593425125025,-0.1809404582415547,1.9,0.083753375,0.005429864,8.00%,-0.0497263074662275,2.589231519002048,-1.2611267253881309,,,10
2018-08-07,0.1955923252283882,-0.2185129997933773,1.9,0.083753375,0.005429864,8.00%,-0.0563829998598273,2.566494857635733,-1.0444050812926096,,,10
2018-08-08,0.1977062865477648,-0.1881745583983809,1.9,0.083753375,0.005429864,8.00%,-0.0591375391350747,1.9244263488552624,-1.422732204913178,,,10
2018-08-09,0.1971804638249143,-0.2968244139165716,1.9,0.083753375,0.005429864,8.00%,-0.0620241912854757,1.4665889750727716,-1.6742664115505856,,,10
2018-08-10,0.1964974722101797,-0.3433743034278107,1.9,0.083753375,0.005429864,8.00%,-0.0626780208761617,1.5424862797143073,-1.5578792287831098,,,10
2018-08-13,0.1985553287685895,-0.2606019869035696,1.9,0.083753375,0.005429864,8.00%,-0.0627027410676077,1.9165226159861524,-1.0734865771431847,,,10
2018-08-14,0.2051263162794223,-0.1272864338123266,1.9,0.083753375,0.005429864,8.00%,-0.0335064232269736,2.261377636406362,-1.9623441217157105,,,10
2018-08-15,0.194807099474645,-0.0345291609827305,1.9,0.083753375,0.005429864,8.00%,-0.0214135017830838,2.773437735035817,-2.765942762322029,,,10
2018-08-16,0.1931078372309668,-0.0880776129668766,1.9,0.083753375,0.005429864,8.00%,-0.0362454069182871,1.7639409561393602,-2.530703900439337,,,10
2018-08-17,0.1924083267080218,-0.1696008411569391,1.9,0.083753375,0.005429864,8.00%,-0.0246975326839387,1.5124629262662683,-5.137132777860694,,,10
2018-08-20,0.1842471094365696,0.0340641631276992,1.9,0.083753375,0.005429864,8.00%,-0.0346666616321907,0.7915301123554165,-8.816870647882778,,,10
