,Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield
0,2015-01-02,,,,,,
1,2015-01-05,,,,,,
2,2015-01-06,,,,,,
3,2015-01-07,,,,,,
4,2015-01-08,,,,,,
5,2015-01-09,,,,,,
6,2015-01-12,,,,,,
7,2015-01-13,,,,,,
8,2015-01-14,,,,,,
9,2015-01-15,,,,,,
10,2015-01-16,,,,,,
11,2015-01-20,,,,,,
12,2015-01-21,,,,,,
13,2015-01-22,,,,,,
14,2015-01-23,,,,,,
15,2015-01-26,,,,,,
16,2015-01-27,,,,,,
17,2015-01-28,,,,,,
18,2015-01-29,,,,,,
19,2015-01-30,,,,,,
20,2015-02-02,,,,,,
21,2015-02-03,,,,,,
22,2015-02-04,,,,,,
23,2015-02-05,,,,,,
24,2015-02-06,,,,,,
25,2015-02-09,,,,,,
26,2015-02-10,,,,,,
27,2015-02-11,,,,,,
28,2015-02-12,,,,,,
29,2015-02-13,,,,,,
30,2015-02-17,1.5475544602526363,-0.5038911751121851,,,,
31,2015-02-18,1.5662220955486,-0.6713226643392389,,,,
32,2015-02-19,1.5461522171453668,-0.2992812595215022,,,,
33,2015-02-20,1.5358389233952263,0.0145968870598447,,,,
34,2015-02-23,1.5259090589626172,-0.7343108868386097,,,,
35,2015-02-24,1.5259090589626172,-0.831916891421691,,,,
36,2015-02-25,1.5259090589626172,-0.9127011545405188,,,,
37,2015-02-26,1.3109842365092903,-0.2952404957732823,,,,
38,2015-02-27,1.2359337981628924,-0.9007133976607968,,,,
39,2015-03-02,1.2359337981628924,-1.0246290786192822,,,,
40,2015-03-03,1.2570794731550283,-0.7521268569558024,,,,
41,2015-03-04,1.1817904192751956,-1.050339523994078,,,,
42,2015-03-05,1.198455503645968,-1.0584976582370649,,,,
43,2015-03-06,1.2637646787632912,0.1754344810488026,,,,
44,2015-03-09,1.2835428893686671,0.0091629485144298,,,,
45,2015-03-10,1.3078631672584229,1.5646328527251954,,,,
46,2015-03-11,1.3414400865716332,1.5836142215185114,,,,
47,2015-03-12,1.3414400865716332,1.6141008625810005,,,,
48,2015-03-13,1.31772803444454,2.0596554371196296,,,,
49,2015-03-16,1.31772803444454,3.4752724382678317,,,,
50,2015-03-17,1.1137093626862835,2.1261493785608847,,,,
51,2015-03-18,1.2421127016673563,3.549874154427287,,,,
52,2015-03-19,1.2421127016673563,3.5307895985666704,,,,
53,2015-03-20,1.2421127016673563,3.706128039732275,,,,
54,2015-03-23,1.2430609107819244,4.029922263106115,,,,
55,2015-03-24,1.1792415429299692,4.438541392294041,,,,
56,2015-03-25,1.140395334191592,4.706885647489553,,,,
57,2015-03-26,1.246686265180582,4.451437426092326,,,,
58,2015-03-27,1.312238371637573,4.454599660313054,,,,
59,2015-03-30,1.312238371637573,4.102962611209424,,,,
60,2015-03-31,1.301414212582776,3.982059403882671,,,,
61,2015-04-01,1.3113880230461972,3.8428454063323,,,,
62,2015-04-02,1.3306245278071136,3.6123436790417993,,,,
63,2015-04-06,1.3141129973935857,3.865204302860929,,,,
64,2015-04-07,1.294076925726539,3.836099124860388,,,,
65,2015-04-08,1.294076925726539,3.82779695487382,,,,
66,2015-04-09,1.294076925726539,3.780536207360962,,,,
67,2015-04-10,1.294076925726539,3.718600966071519,,,,
68,2015-04-13,1.294076925726539,3.699777421675592,,,,
69,2015-04-14,1.294076925726539,3.777624080298121,,,,
70,2015-04-15,1.300080273128586,3.388161127870769,,,,
71,2015-04-16,1.3080941033790672,3.60053298332085,,,,
72,2015-04-17,1.3143286832467826,2.78330480858754,,,,
73,2015-04-20,1.2747114839008833,1.4894545137965285,,,,
74,2015-04-21,1.2534648404273496,1.6763051477140254,,,,
75,2015-04-22,1.176343006027157,-0.2490953913495752,,,,
76,2015-04-23,1.141942095463867,-0.0333831459345339,,,,
77,2015-04-24,1.170295100199042,0.0913015502168999,,,,
78,2015-04-27,1.1982709899792334,0.4053490888373418,,,,
79,2015-04-28,1.1687197182174394,-0.546465772960141,,,,
80,2015-04-29,1.1419420954638673,-0.7904215521854617,,,,
81,2015-04-30,1.0074324232890093,-2.8004269427771957,,,,
82,2015-05-01,1.0074324232890093,-2.525633737739064,,,,
83,2015-05-04,1.0074324232890093,-2.55177951757468,,,,
84,2015-05-05,0.9831693169711804,-2.4359969170883926,,,,
85,2015-05-06,0.9831693169711804,-2.4613692089215786,,,,
86,2015-05-07,0.9831693169711804,-2.906395768153795,,,,
87,2015-05-08,0.8450741433265228,-2.0986973183892625,,,,
88,2015-05-11,0.7397995661323222,-1.9179383664955572,,,,
89,2015-05-12,0.7871724357897529,-2.4079708287315413,,,,
90,2015-05-13,0.7871724357897529,-2.608454072166173,,,,
91,2015-05-14,0.7842362962393137,-2.8049111311230117,,,,
92,2015-05-15,0.8000082021694103,-2.6439873009020127,,,,
93,2015-05-18,0.8367310241280039,-2.879987555599397,,,,
94,2015-05-19,0.8786327437450994,-3.010687140820828,,,,
95,2015-05-20,0.8786327437450994,-3.015853669450115,,,,
96,2015-05-21,0.8786327437450994,-3.038275495856678,,,,
97,2015-05-22,0.912396244873395,-2.843799236274552,,,,
98,2015-05-26,0.912396244873395,-2.606815419677146,,,,
99,2015-05-27,0.9507600251395072,-1.775733902008257,,,,
100,2015-05-28,0.9160155580595568,-1.507219226634164,,,,
101,2015-05-29,0.912396244873395,-0.9901415084587888,,,,
102,2015-06-01,0.8764848006016959,-0.2060342054109646,,,,
103,2015-06-02,0.8901473340572772,0.2779701773163965,,,,
104,2015-06-03,0.8901473340572772,0.2716752889692084,,,,
