Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,STMR,momentum,ltmr,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
2/3/15,,,3.5,0.132254719,0.117006487,4.20%,-0.004040373,2.683361436,5.468882081,"12,170,000,000",9.27,8,1,36.07196,0
2/4/15,,,3.5,0.132254719,0.117006487,4.20%,-0.004040373,2.683361436,5.10103244,"12,170,000,000",9.27,8,1,36.07196,0
2/5/15,,,3.5,0.132254719,0.117006487,4.20%,-0.004040373,1.334589466,10.25627287,"12,170,000,000",9.27,8,1,36.07196,0
2/6/15,,,3.5,0.132254719,0.117006487,4.20%,-0.04487276,0.546556514,3.276453871,"12,170,000,000",9.27,8,0.975258704,35.179497,-0.025052506
2/9/15,,,3.5,0.132254719,0.117006487,4.20%,-0.043789206,0.570615138,3.234427976,"12,170,000,000",9.27,8,0.999538722,35.163265,-0.000461384
2/10/15,,,3.5,0.132254719,0.117006487,4.20%,-0.027561149,0.595429967,4.980976038,"12,170,000,000",9.27,8,0.999077042,35.13081,-0.000923384
2/11/15,,,3.5,0.132254719,0.117006487,4.20%,-0.027561149,0.263699535,11.2469762,"12,170,000,000",9.27,8,1,35.13081,0
2/12/15,,,3.5,0.132254719,0.117006487,4.20%,-0.046445288,0.505096999,4.079183468,"12,170,000,000",9.27,8,0.986143233,34.644009,-0.013953668
2/13/15,,,3.5,0.132254719,0.117006487,4.20%,-0.052716202,0.534292261,4.086707083,"12,170,000,000",9.27,8,0.995081991,34.473637,-0.004930142
2/17/15,0.113070666,0.13823028,3.5,0.132254719,0.117006487,4.20%,-0.052716202,0.534292261,3.995690786,"12,170,000,000",9.27,8,1,34.473637,0
2/18/15,0.113118938,0.166555032,3.5,0.132254719,0.117006487,4.20%,-0.059613468,0.813995446,2.319255018,"12,170,000,000",9.27,8,1,34.473637,0
2/19/15,0.114109493,0.17659529,3.5,0.132254719,0.117006487,4.20%,-0.055854822,0.922644893,2.11089892,"12,170,000,000",9.27,8,1.003765592,34.603451,0.00375852
2/20/15,0.114109493,0.179964216,3.5,0.132254719,0.117006487,4.20%,-0.055854822,0.922644893,2.11089892,"12,170,000,000",9.27,8,1,34.603451,0
2/23/15,0.101668967,0.059453247,3.5,0.132254719,0.117006487,4.20%,-0.055854822,0.922644893,2.145348865,"12,170,000,000",9.27,8,1,34.603451,0
2/24/15,0.101854896,0.062336787,3.5,0.132254719,0.117006487,4.20%,-0.050951678,1.051693909,1.849308285,"12,170,000,000",9.27,8,0.995779578,34.457409,-0.004229353
2/25/15,0.103512479,-0.029995148,3.5,0.132254719,0.117006487,4.20%,-0.035323442,1.093570749,2.523082811,"12,170,000,000",9.27,8,1.01506946,34.976665,0.014957044
2/26/15,0.103512479,-0.029267503,3.5,0.132254719,0.117006487,4.20%,-0.030835022,1.252753537,2.523082811,"12,170,000,000",9.27,8,1,34.976665,0
2/27/15,0.102008722,-0.00769305,3.5,0.132254719,0.117006487,4.20%,-0.030835022,1.252753537,3.397987462,"12,170,000,000",9.27,8,1,34.976665,0
3/2/15,0.101791168,0.011374799,3.5,0.132254719,0.117006487,4.20%,-0.030835022,1.252753537,3.397987462,"12,170,000,000",9.27,8,1,34.976665,0
3/3/15,0.114011734,-0.057923208,3.5,0.132254719,0.117006487,4.20%,-0.01449942,0.811854938,9.762978562,"12,170,000,000",9.27,8,1.016469473,35.552708,0.016335322
3/4/15,0.116163322,-0.096102453,3.5,0.132254719,0.117006487,4.20%,-0.004508517,1.272934813,18.28408815,"12,170,000,000",9.27,8,1.010041031,35.909691,0.009990955
3/5/15,0.117881846,-0.098823082,3.5,0.132254719,0.117006487,4.20%,0.001797869,8.308010153,-4.98531284,"12,170,000,000",9.27,8,1.006326322,36.136868,0.006306395
3/6/15,0.163353202,-0.43356854,3.5,0.132254719,0.117006487,4.20%,0.039687769,1.331055311,-0.872963802,"12,170,000,000",9.27,8,1.038616905,37.532364,0.037889929
3/9/15,0.163353202,-0.444228989,3.5,0.132254719,0.117006487,4.20%,0.064740159,0.699485483,-1.018348784,"12,170,000,000",9.27,8,1,37.532364,0
3/10/15,0.174077108,-0.567766774,3.5,0.132254719,0.117006487,4.20%,0.089334926,0.777056492,-0.31666355,"12,170,000,000",9.27,8,1.024427174,38.449169,0.024133601
3/11/15,0.173997953,-0.640863671,3.5,0.132254719,0.117006487,4.20%,0.090258446,0.769105686,-0.31666355,"12,170,000,000",9.27,8,1,38.449169,0
3/12/15,0.178766459,-0.602211436,3.5,0.132254719,0.117006487,4.20%,0.1080361,0.542936224,-0.038121709,"12,170,000,000",9.27,8,1.017936337,39.138817,0.017777379
3/13/15,0.178766459,-0.58397397,3.5,0.132254719,0.117006487,4.20%,0.121989724,0.368919348,-1.118161307,"12,170,000,000",9.27,8,1,39.138817,0
3/16/15,0.178766459,-0.640227378,3.5,0.132254719,0.117006487,4.20%,0.126919966,0.179604326,-2.207559427,"12,170,000,000",9.27,8,1,39.138817,0
3/17/15,0.187821026,-0.612148135,3.5,0.132254719,0.117006487,4.20%,0.126814413,0.066977276,-8.10585054,"12,170,000,000",9.27,8,0.982794321,39.134686,-0.017355417
3/18/15,0.187821026,-0.63309211,3.5,0.132254719,0.117006487,4.20%,0.126814413,0.022042763,-18.03991522,"12,170,000,000",9.27,8,1,39.134686,0
3/19/15,0.187821026,-0.628738489,3.5,0.132254719,0.117006487,4.20%,0.123055767,0.022716043,-16.35646983,"12,170,000,000",9.27,8,1,39.134686,0
3/20/15,0.21218281,-0.733439946,3.5,0.132254719,0.117006487,4.20%,0.090687489,-0.278147602,2.49284044,"12,170,000,000",9.27,8,0.968150221,37.888252,-0.032368016
3/23/15,0.197562337,-0.797664953,3.5,0.132254719,0.117006487,4.20%,0.090687489,-0.285011137,2.764914827,"12,170,000,000",9.27,8,1,37.888252,0
3/24/15,0.197517449,-0.790426495,3.5,0.132254719,0.117006487,4.20%,0.094916982,-0.31374205,2.552511782,"12,170,000,000",9.27,8,1,37.888252,0
3/25/15,0.197417286,-0.692722667,3.5,0.132254719,0.117006487,4.20%,0.079960095,-0.387917232,2.578356502,"12,170,000,000",9.27,8,1,37.888252,0
3/26/15,0.197417286,-0.687006213,3.5,0.132254719,0.117006487,4.20%,0.079960095,-0.387917232,2.578356502,"12,170,000,000",9.27,8,1,37.888252,0
3/27/15,0.191736781,-0.624616046,3.5,0.132254719,0.117006487,4.20%,0.079960095,-0.387917232,2.578356502,"12,170,000,000",9.27,8,1,37.888252,0
3/30/15,0.195289796,-0.433090181,3.5,0.132254719,0.117006487,4.20%,0.09745338,-0.138780348,4.619866878,"12,170,000,000",9.27,8,1.017646993,38.556866,0.017493092
3/31/15,0.195289796,-0.395927536,3.5,0.132254719,0.117006487,4.20%,0.081117778,-0.194675094,3.717690651,"12,170,000,000",9.27,8,1,38.556866,0
4/1/15,0.195289796,-0.387019444,3.5,0.132254719,0.117006487,4.20%,0.071126876,-0.222020312,3.717690651,"12,170,000,000",9.27,8,1,38.556866,0
4/2/15,0.195505581,-0.390824919,3.5,0.132254719,0.117006487,4.20%,0.064820489,-0.265835769,3.407014414,"12,170,000,000",9.27,8,1,38.556866,0
4/6/15,0.195505581,-0.389843244,3.5,0.132254719,0.117006487,4.20%,0.02693059,-0.677994317,3.401383783,"12,170,000,000",9.27,8,1,38.556866,0
4/7/15,0.195505581,-0.384317456,3.5,0.132254719,0.117006487,4.20%,0.02693059,-0.852947305,2.703706151,"12,170,000,000",9.27,8,1,38.556866,0
4/8/15,0.194510889,-0.375955341,3.5,0.132254719,0.117006487,4.20%,0.002797107,-6.89462896,3.220383056,"12,170,000,000",9.27,8,1,38.556866,0
