Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,Short Term Mean Reversion,momentum,Long Term Mean Reversion,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
1/2/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.092602877,15.01,-2.379435066
1/5/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.139906795,17.110001,0.130946501
1/6/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.046171768,17.9,0.045137566
1/7/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.98603352,17.65,-0.014064929
1/8/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.016713881,17.945,0.016575741
1/9/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.994706046,17.85,-0.005308016
1/12/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.096918768,19.58,0.092505129
1/13/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.953013279,18.66,-0.048126442
1/14/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.040728832,19.42,0.039921267
1/15/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.988156591,19.190001,-0.011914101
1/16/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.971860293,18.65,-0.028543216
1/20/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.984986649,18.370001,-0.015127192
1/21/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.028851332,18.9,0.028442968
1/22/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.974603175,18.42,-0.025724891
1/23/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.985884908,18.16,-0.014215658
1/26/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.00330391,18.219999,0.003298464
1/27/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.986278814,17.969999,-0.013816192
1/28/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.979966721,17.610001,-0.020236666
1/29/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.976149916,17.190001,-0.024139102
1/30/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.990110472,17.02,-0.009938754
2/2/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.085193831,18.469999,0.081758617
2/3/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.988088846,18.25,-0.01198266
2/4/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.98739726,18.02,-0.012682828
2/5/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.004994506,18.110001,0.004982075
2/6/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.013252291,18.35,0.013165247
2/9/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.989100817,18.15,-0.010959014
2/10/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.975757521,17.709999,-0.024541165
2/11/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.005646528,17.809999,0.005630646
2/12/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.989893318,17.629999,-0.010158101
2/13/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.069767559,18.860001,0.067441391
2/17/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.995758219,18.780001,-0.004250803
2/18/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.016506868,19.09,0.016372111
2/19/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.055526454,20.15,0.054039651
2/20/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.982134045,19.790001,-0.018027478
2/23/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.027286456,20.33,0.026920817
2/24/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.995573045,20.24,-0.004436783
2/25/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.035079101,20.950001,0.03447785
2/26/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.000954558,20.969999,0.000954103
2/27/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.011921794,21.219999,0.011851289
3/2/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.967483599,20.530001,-0.033056806
3/3/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.973209889,19.98,-0.027155507
3/4/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.013513514,20.25,0.01342302
3/5/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.012345679,20.5,0.012270093
3/6/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.965365902,19.790001,-0.035248076
3/9/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.98585139,19.51,-0.014249656
3/10/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.002562737,19.559999,0.002559459
3/11/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.03834356,20.309999,0.037626713
3/12/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.965534316,19.610001,-0.035073635
3/13/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.062723046,20.84,0.060834526
3/16/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.945777303,19.709999,-0.055748146
3/17/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.124809798,22.17,0.117613953
3/18/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.005863735,22.299999,0.00584661
3/19/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.961883496,21.450001,-0.038861942
3/20/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.927272637,19.889999,-0.075507649
3/23/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.028657618,20.459999,0.028254669
3/24/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.015151565,20.77,0.015037926
3/25/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.989889215,20.559999,-0.010162246
3/26/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.002432004,20.610001,0.002429051
3/27/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.982532703,20.25,-0.01762165
3/30/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.013333333,20.52,0.013245227
3/31/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.995126706,20.42,-0.004885208
4/1/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.012732615,20.68,0.012652237
4/2/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.028046422,21.26,0.027660323
4/6/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.00752587,21.42,0.007497692
4/7/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.02147521,21.879999,0.021247867
4/8/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.030164627,22.540001,0.029718621
4/9/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.996007099,22.450001,-0.004000894
4/10/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.016035545,22.809999,0.015908334
4/13/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.003507234,22.889999,0.003501098
4/14/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,0.971603363,22.24,-0.028807621
4/15/15,,,-1.7,-0.048908873,0.442906574,0.00%,,,,,,6,1.062949595,23.639999,0.061047681
