Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,Short Term Mean Reversion,momentum,Long Term Mean Reversion,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
1/2/15,,,2,0.173714814,-0.039964476,5.30%,-0.028148226,-2.650824294,6.917666287,"26,267,774,000",3.39,0,0.644737975,118.98951,-0.438911285
1/5/15,,,2,0.173714814,-0.039964476,5.30%,-0.058351716,-0.614084286,12.72675988,"26,267,774,000",3.39,0,0.966124907,114.958763,-0.034462149
1/6/15,,,2,0.173714814,-0.039964476,5.30%,-0.058766322,-0.758407635,10.63607126,"26,267,774,000",3.39,0,1.005584568,115.600731,0.005569032
1/7/15,,,2,0.173714814,-0.039964476,5.30%,-0.032286476,-1.267998357,11.00547046,"26,267,774,000",3.39,0,1.004780267,116.153336,0.004768878
1/8/15,,,2,0.173714814,-0.039964476,5.30%,-0.02304911,-2.812467728,6.86029454,"26,267,774,000",3.39,0,1.020219787,118.501915,0.020018081
1/9/15,,,2,0.173714814,-0.039964476,5.30%,-0.002573144,-21.13183157,7.926370193,"26,267,774,000",3.39,0,0.984775745,116.697784,-0.015341334
1/12/15,,,2,0.173714814,-0.039964476,5.30%,-0.011438291,-4.478392719,8.141626937,"26,267,774,000",3.39,0,0.992757605,115.852631,-0.007268749
1/13/15,,,2,0.173714814,-0.039964476,5.30%,0.003118353,18.23129505,7.447220661,"26,267,774,000",3.39,0,0.991442186,114.861198,-0.008594643
1/14/15,,,2,0.173714814,-0.039964476,5.30%,0.014856785,3.846793204,7.274270842,"26,267,774,000",3.39,0,1.007499632,115.722618,0.00747165
1/15/15,,,2,0.173714814,-0.039964476,5.30%,0.021787463,2.118223851,8.426534474,"26,267,774,000",3.39,0,0.993820295,115.0075,-0.006198879
1/16/15,,,2,0.173714814,-0.039964476,5.30%,0.0031282,13.14278421,8.359689113,"26,267,774,000",3.39,0,0.995336327,114.471153,-0.004674582
1/20/15,,,2,0.173714814,-0.039964476,5.30%,-0.013774918,-3.637822932,7.162316633,"26,267,774,000",3.39,0,1.008306105,115.421936,0.008271799
1/21/15,,,2,0.173714814,-0.039964476,5.30%,0.011605675,6.776442815,4.716022919,"26,267,774,000",3.39,0,1.019010047,117.616127,0.018831614
