Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,Short Term Mean Reversion,momentum,Long Term Mean Reversion,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
1/2/15,,,1.8,0.093904762,0.079506511,4.90%,0.054424035,7.151297037,1.072248918,"1,071,702,516",1.354,10,1.38290788,10.276734,0.324188442
1/5/15,,,1.8,0.093904762,0.079506511,4.90%,0.059276689,6.576272905,1.118870702,"1,071,702,516",1.354,10,1.004012841,10.317974,0.004004811
1/6/15,,,1.8,0.093904762,0.079506511,4.90%,0.037117854,10.03419878,1.174006791,"1,071,702,516",1.354,10,0.987210232,10.186009,-0.012872261
1/7/15,,,1.8,0.093904762,0.079506511,4.90%,0.049908152,7.618114581,1.182422264,"1,071,702,516",1.354,10,1.014574899,10.334468,0.014469706
1/8/15,,,1.8,0.093904762,0.079506511,4.90%,0.06433101,6.34213555,1.193755454,"1,071,702,516",1.354,10,1.024740623,10.59015,0.024439529
1/9/15,,,1.8,0.093904762,0.079506511,4.90%,0.060229786,6.391669437,1.194604845,"1,071,702,516",1.354,10,0.985981308,10.441689,-0.014117882
1/12/15,,,1.8,0.093904762,0.079506511,4.90%,0.052793343,7.346240614,1.215340035,"1,071,702,516",1.354,10,0.998420221,10.425196,-0.001581028
1/13/15,,,1.8,0.093904762,0.079506511,4.90%,0.085872096,4.769962561,1.263578529,"1,071,702,516",1.354,10,1.009493671,10.524167,0.009448889
1/14/15,,,1.8,0.093904762,0.079506511,4.90%,0.102948135,3.982474745,1.244054722,"1,071,702,516",1.354,10,1.009404389,10.62314,0.009360443
1/15/15,,,1.8,0.093904762,0.079506511,4.90%,0.090563015,4.426305127,1.205665423,"1,071,702,516",1.354,10,0.995341615,10.573654,-0.004669269
1/16/15,,,1.8,0.093904762,0.079506511,4.90%,0.084889699,5.181054534,1.140378398,"1,071,702,516",1.354,10,1.035101404,10.944805,0.034499397
1/20/15,,,1.8,0.093904762,0.079506511,4.90%,0.064689401,6.82751075,1.093606741,"1,071,702,516",1.354,10,0.998492841,10.92831,-0.001508296
1/21/15,,,1.8,0.093904762,0.079506511,4.90%,0.073521881,5.903719519,1.114536032,"1,071,702,516",1.354,10,0.990188679,10.821086,-0.009859769
1/22/15,,,1.8,0.093904762,0.079506511,4.90%,0.0895889,5.134982042,1.098407674,"1,071,702,516",1.354,10,1.022865854,11.068522,0.022608348
1/23/15,,,1.8,0.093904762,0.079506511,4.90%,0.081031692,5.769310819,1.08063781,"1,071,702,516",1.354,10,1.005216095,11.126257,0.005202539
1/26/15,,,1.8,0.093904762,0.079506511,4.90%,0.070435107,6.714858154,1.062080491,"1,071,702,516",1.354,10,0.991845812,11.035531,-0.008187616
1/27/15,,,1.8,0.093904762,0.079506511,4.90%,0.059362128,7.980832312,1.023647743,"1,071,702,516",1.354,10,0.998505232,11.019036,-0.001495887
1/28/15,,,1.8,0.093904762,0.079506511,4.90%,0.032535906,13.16853862,1.124132843,"1,071,702,516",1.354,10,0.982035928,10.821086,-0.018127385
1/29/15,,,1.8,0.093904762,0.079506511,4.90%,0.042592307,10.34218622,1.115158041,"1,071,702,516",1.354,10,1.005335366,10.878821,0.005321183
1/30/15,,,1.8,0.093904762,0.079506511,4.90%,0.030089402,13.50764329,1.030497089,"1,071,702,516",1.354,10,0.971948446,10.573654,-0.028452515
2/2/15,,,1.8,0.093904762,0.079506511,4.90%,0.011966569,32.8650494,0.991930357,"1,071,702,516",1.354,10,0.983619345,10.400451,-0.016516302
2/3/15,,,1.8,0.093904762,0.079506511,4.90%,0.019786999,20.75780605,0.951642556,"1,071,702,516",1.354,10,1.011895321,10.524167,0.011825128
2/4/15,,,1.8,0.093904762,0.079506511,4.90%,0.064285636,6.776190977,0.981405393,"1,071,702,516",1.354,10,1.032131661,10.862328,0.031626238
2/5/15,,,1.8,0.093904762,0.079506511,4.90%,0.052848439,8.816127744,0.924075864,"1,071,702,516",1.354,10,1.003037206,10.895318,0.003032603
2/6/15,,,1.8,0.093904762,0.079506511,4.90%,0.022334422,19.77122004,0.968092721,"1,071,702,516",1.354,10,0.993943982,10.829334,-0.00607443
2/9/15,,,1.8,0.093904762,0.079506511,4.90%,0.014896412,27.81760785,0.960226093,"1,071,702,516",1.354,10,0.978674791,10.598396,-0.021555877
2/10/15,,,1.8,0.093904762,0.079506511,4.90%,0.010232267,38.79413415,1.006892918,"1,071,702,516",1.354,10,0.993774319,10.532416,-0.006245141
2/11/15,,,1.8,0.093904762,0.079506511,4.90%,0.012334102,32.75983847,0.988000243,"1,071,702,516",1.354,10,1.002349256,10.654779,0.002346501
2/12/15,,,1.8,0.093904762,0.079506511,4.90%,0.016167542,25.02942112,1.04387492,"1,071,702,516",1.354,10,1.01328125,10.796288,0.013193827
2/13/15,,,1.8,0.093904762,0.079506511,4.90%,0.02698604,14.97776696,1.032024457,"1,071,702,516",1.354,10,1.00616808,10.862879,0.006149135
2/17/15,0.25538311,0.749357838,1.8,0.093904762,0.079506511,4.90%,0.024163606,17.85647674,1.019284311,"1,071,702,516",1.354,10,1.032183908,11.21249,0.031676857
2/18/15,0.256973656,0.862740418,1.8,0.093904762,0.079506511,4.90%,0.03821335,11.67684888,1.018206357,"1,071,702,516",1.354,10,1.012620638,11.353998,0.012541662
2/19/15,0.27471116,0.867814211,1.8,0.093904762,0.079506511,4.90%,0.013767173,29.76011264,1.059557641,"1,071,702,516",1.354,10,0.96627566,10.971093,-0.034306123
2/20/15,0.272349996,0.851033219,1.8,0.093904762,0.079506511,4.90%,-0.004299323,-94.57694099,1.078794342,"1,071,702,516",1.354,10,1.004552352,11.021037,0.004542021
2/23/15,0.267798146,0.768902172,1.8,0.093904762,0.079506511,4.90%,0.007720616,55.88632918,1.005461689,"1,071,702,516",1.354,10,1.017371601,11.21249,0.01722244
2/24/15,0.265298512,0.734450189,1.8,0.093904762,0.079506511,4.90%,0.028449952,15.26221058,1.057884163,"1,071,702,516",1.354,10,1.012620638,11.353998,0.012541662
2/25/15,0.265120488,0.747992169,1.8,0.093904762,0.079506511,4.90%,0.029945878,14.60863815,1.040840714,"1,071,702,516",1.354,10,1,11.353998,0
2/26/15,0.264425921,0.772289085,1.8,0.093904762,0.079506511,4.90%,0.048073106,8.942217738,1.056888464,"1,071,702,516",1.354,10,1,11.353998,0
2/27/15,0.287376631,0.924372275,1.8,0.093904762,0.079506511,4.90%,0.004645305,87.85314053,1.224007905,"1,071,702,516",1.354,10,0.962609971,10.929472,-0.038106964
3/2/15,0.294806211,1.000056287,1.8,0.093904762,0.079506511,4.90%,0.057177029,7.310881659,1.323774066,"1,071,702,516",1.354,10,1.024371668,11.195841,0.024079418
3/3/15,0.277778167,0.806928328,1.8,0.093904762,0.079506511,4.90%,0.079623688,5.283648177,1.372335345,"1,071,702,516",1.354,10,1.005947955,11.262433,0.005930336
3/4/15,0.280918035,0.743786464,1.8,0.093904762,0.079506511,4.90%,0.083200102,4.9724046,1.559956389,"1,071,702,516",1.354,10,1.015521064,11.437239,0.015401845
3/5/15,0.279016248,0.775664204,1.8,0.093904762,0.079506511,4.90%,0.055931144,7.683249364,1.574196279,"1,071,702,516",1.354,10,1.004366812,11.487184,0.004357305
3/6/15,0.282420243,0.815602516,1.8,0.093904762,0.079506511,4.90%,0.027209214,14.77114894,1.603956269,"1,071,702,516",1.354,10,0.974637681,11.195841,-0.025689486
3/9/15,0.283888755,0.819579938,1.8,0.093904762,0.079506511,4.90%,0.02206834,18.23788989,1.586034693,"1,071,702,516",1.354,10,0.988847584,11.070981,-0.011215071
3/10/15,0.287683328,0.864347154,1.8,0.093904762,0.079506511,4.90%,0.025414695,15.1200014,1.620222646,"1,071,702,516",1.354,10,0.981954887,10.871203,-0.018209911
3/11/15,0.29517926,0.907649868,1.8,0.093904762,0.079506511,4.90%,0.05362204,7.696816521,1.549818635,"1,071,702,516",1.354,10,1.022205207,11.112602,0.021962261
3/12/15,0.295167162,0.911640258,1.8,0.093904762,0.079506511,4.90%,0.061359581,7.022918358,1.557792627,"1,071,702,516",1.354,10,1.019475655,11.329027,0.019288432
3/13/15,0.295593232,0.875480647,1.8,0.093904762,0.079506511,4.90%,0.05621567,8.061057992,1.591608806,"1,071,702,516",1.354,10,1.008082292,11.42059,0.008049806
3/16/15,0.282878061,0.596483729,1.8,0.093904762,0.079506511,4.90%,0.044951501,9.772530201,1.674934508,"1,071,702,516",1.354,10,0.994897959,11.362322,-0.005115101
3/17/15,0.277380225,0.777445128,1.8,0.093904762,0.079506511,4.90%,0.014006876,32.19670112,1.641974905,"1,071,702,516",1.354,10,1.000732601,11.370646,0.000732333
3/18/15,0.278842016,0.825086787,1.8,0.093904762,0.079506511,4.90%,0.017442381,26.7711374,1.509167199,"1,071,702,516",1.354,10,1.016105417,11.553775,0.015977101
3/19/15,0.264811204,0.910096755,1.8,0.093904762,0.079506511,4.90%,0.055344041,8.56203083,1.476217542,"1,071,702,516",1.354,10,1.003602305,11.595395,0.003595833
3/20/15,0.270796495,1.000107846,1.8,0.093904762,0.079506511,4.90%,0.072109905,6.851499603,1.484438254,"1,071,702,516",1.354,10,1.021536253,11.845117,0.021307624
3/23/15,0.270015787,0.971282087,1.8,0.093904762,0.079506511,4.90%,0.063284953,7.391134112,1.640719844,"1,071,702,516",1.354,10,1.008432888,11.945006,0.00839753
3/24/15,0.273804296,1.001460066,1.8,0.093904762,0.079506511,4.90%,0.024621038,19.16778297,1.538057011,"1,071,702,516",1.354,10,0.974216028,11.637016,-0.026122205
3/25/15,0.284504973,1.252966415,1.8,0.093904762,0.079506511,4.90%,-0.000733315,-611.9838818,1.524176419,"1,071,702,516",1.354,10,0.974964235,11.345676,-0.025354491
3/26/15,0.285173319,1.258844279,1.8,0.093904762,0.079506511,4.90%,-0.005145239,-85.29697406,1.603634383,"1,071,702,516",1.354,10,0.995597946,11.295731,-0.004411772
3/27/15,0.287673182,1.293725676,1.8,0.093904762,0.079506511,4.90%,0.051940349,8.751798444,1.564638593,"1,071,702,516",1.354,10,1.019159912,11.512154,0.018978672
3/30/15,0.292558495,1.316886449,1.8,0.093904762,0.079506511,4.90%,0.048613038,9.890289061,1.53841275,"1,071,702,516",1.354,10,1.020968908,11.753552,0.020752086
3/31/15,0.279400302,1.258244452,1.8,0.093904762,0.079506511,4.90%,0.039135388,11.72240623,1.664145923,"1,071,702,516",1.354,10,0.996458924,11.711931,-0.003547361
4/1/15,0.27754719,1.252286117,1.8,0.093904762,0.079506511,4.90%,0.022311075,19.58986347,1.574782154,"1,071,702,516",1.354,10,0.998578536,11.695284,-0.001422475
4/2/15,0.257988709,1.220596867,1.8,0.093904762,0.079506511,4.90%,0.012959074,33.34160126,1.621478727,"1,071,702,516",1.354,10,0.995017794,11.637016,-0.004994659
4/6/15,0.258441858,1.228536843,1.8,0.093904762,0.079506511,4.90%,0.046486228,9.508798818,1.694819792,"1,071,702,516",1.354,10,1.007868383,11.72858,0.007837589
4/7/15,0.257837325,1.239460329,1.8,0.093904762,0.079506511,4.90%,0.044844082,9.783681643,1.582569051,"1,071,702,516",1.354,10,0.987224982,11.578747,-0.01285732
4/8/15,0.259676998,1.176002043,1.8,0.093904762,0.079506511,4.90%,0.047841539,9.145069971,1.575119624,"1,071,702,516",1.354,10,0.984902948,11.403944,-0.015212173
4/9/15,0.278357951,1.063304432,1.8,0.093904762,0.079506511,4.90%,-0.009029538,-44.10868497,1.719595091,"1,071,702,516",1.354,10,0.965693431,11.012714,-0.034908855
4/10/15,0.286093739,1.117148126,1.8,0.093904762,0.079506511,4.90%,-0.00663471,-63.29805106,1.67011938,"1,071,702,516",1.354,10,1.021919879,11.254109,0.021683092
