Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,STMR,momentum,ltmr,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
1/2/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.033733422,10.73044914,-0.550578736,"3,440,202,718",7.219,2,1.926520652,48.713226,0.655715605
1/5/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.049222025,8.012522914,-0.436824605,"3,440,202,718",7.219,2,0.971955129,47.34708,-0.028445639
1/6/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.069422841,5.616965381,-0.42567085,"3,440,202,718",7.219,2,0.989282737,46.839645,-0.010775106
1/7/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.041703857,9.194317403,-0.42653115,"3,440,202,718",7.219,2,1.008499967,47.23777,0.008464045
1/8/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.016725748,19.67178904,-0.619883601,"3,440,202,718",7.219,2,1.037349233,49.002083,0.036668645
1/9/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.028175092,12.10115435,-0.5535862,"3,440,202,718",7.219,2,0.982794313,48.158966,-0.017355425
1/12/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.022066399,15.49683074,-0.511879546,"3,440,202,718",7.219,2,1.000324202,48.17458,0.000324149
1/13/15,,,9.9,0.236858573,-0.097175141,6.00%,0.004255258,-73.98106376,-0.600775293,"3,440,202,718",7.219,2,1.016691023,48.978657,0.016553259
1/14/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.010231466,33.40827641,-0.438529221,"3,440,202,718",7.219,2,0.97641052,47.82328,-0.023872166
1/15/15,,,9.9,0.236858573,-0.097175141,6.00%,0.022051902,-16.28754579,-0.358192213,"3,440,202,718",7.219,2,0.99542935,47.604691,-0.004581127
1/16/15,,,9.9,0.236858573,-0.097175141,6.00%,0.032173126,-10.81657892,-0.375373491,"3,440,202,718",7.219,2,1.01000328,48.080894,0.009953578
1/20/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.018337264,18.62447013,-0.382476968,"3,440,202,718",7.219,2,1.000162332,48.088703,0.000162318
1/21/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.008335671,39.22661783,-0.388212367,"3,440,202,718",7.219,2,1.008441575,48.494637,0.008406144
1/22/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.014876226,21.34143875,-0.421702941,"3,440,202,718",7.219,2,1.009658757,48.963043,0.00961241
1/23/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.0241443,13.28144237,-0.233468293,"3,440,202,718",7.219,2,0.978635204,47.916965,-0.021596327
1/26/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.032578192,7.576800518,-0.245140231,"3,440,202,718",7.219,2,0.993809042,47.620308,-0.006210201
1/27/15,,,9.9,0.236858573,-0.097175141,6.00%,-0.063868696,4.116008871,-0.078847664,"3,440,202,718",7.219,2,0.979344295,46.636684,-0.020872018
1/28/15,,,9.9,0.236858573,-0.097175141,6.00%,0.046827203,-4.091278728,-0.685958142,"3,440,202,718",7.219,2,1.116002607,52.046654,0.1097532
1/29/15,,,9.9,0.236858573,-0.097175141,6.00%,0.0620978,-1.876225869,-1.445651641,"3,440,202,718",7.219,2,1.018899086,53.030293,0.018722717
1/30/15,,,9.9,0.236858573,-0.097175141,6.00%,0.07062119,-1.723794197,-1.537896394,"3,440,202,718",7.219,2,0.995289283,52.780468,-0.004721847
2/2/15,,,9.9,0.236858573,-0.097175141,6.00%,0.10054103,-0.899836058,-2.315952625,"3,440,202,718",7.219,2,1.020559074,53.865589,0.020350589
2/3/15,,,9.9,0.236858573,-0.097175141,6.00%,0.157841807,-0.117774552,-12.72670914,"3,440,202,718",7.219,2,1.029275319,55.442528,0.028854981
2/4/15,,,9.9,0.236858573,-0.097175141,6.00%,0.153864962,-0.364787894,-3.998800755,"3,440,202,718",7.219,2,0.985356322,54.630634,-0.014751955
2/5/15,,,9.9,0.236858573,-0.097175141,6.00%,0.159025815,-0.195621516,-7.126716811,"3,440,202,718",7.219,2,1.01371819,55.380077,0.013624948
2/6/15,,,9.9,0.236858573,-0.097175141,6.00%,0.111871099,-0.363567383,-5.129977113,"3,440,202,718",7.219,2,0.989568579,54.802383,-0.010486209
2/9/15,,,9.9,0.236858573,-0.097175141,6.00%,0.146456251,-0.276101273,-5.345334847,"3,440,202,718",7.219,2,1.017378932,55.754799,0.017229646
2/10/15,,,9.9,0.236858573,-0.097175141,6.00%,0.14948684,-0.235042233,-6.762500911,"3,440,202,718",7.219,2,1.003360487,55.942165,0.003354854
2/11/15,,,9.9,0.236858573,-0.097175141,6.00%,0.129158606,-0.454583895,-4.14023103,"3,440,202,718",7.219,2,0.996232138,55.731377,-0.003774978
2/12/15,,,9.9,0.236858573,-0.097175141,6.00%,0.162788271,-0.230726044,-6.601852373,"3,440,202,718",7.219,2,1.009805253,56.277828,0.009757493
2/13/15,,,9.9,0.236858573,-0.097175141,6.00%,0.173454051,-0.197029665,-7.633791877,"3,440,202,718",7.219,2,1.006103524,56.621338,0.006084973
2/17/15,0.416221509,0.66932011,9.9,0.236858573,-0.097175141,6.00%,0.163638779,-0.198575581,-8.002759931,"3,440,202,718",7.219,2,1.000137902,56.629128,0.000137892
2/18/15,0.404216854,0.510832225,9.9,0.236858573,-0.097175141,6.00%,0.16540425,-0.228969105,-6.925918745,"3,440,202,718",7.219,2,1.001929956,56.738438,0.001928096
2/19/15,0.401892529,0.465396369,9.9,0.236858573,-0.097175141,6.00%,0.154518488,-0.158688977,-10.76307943,"3,440,202,718",7.219,2,0.99752339,56.597912,-0.002479682
2/20/15,0.40211865,0.46637769,9.9,0.236858573,-0.097175141,6.00%,0.146422272,-0.208308631,-8.659360079,"3,440,202,718",7.219,2,1.001517255,56.683781,0.001516105
2/23/15,0.392548537,0.278858472,9.9,0.236858573,-0.097175141,6.00%,0.162356076,-0.219569842,-7.309953168,"3,440,202,718",7.219,2,0.99435334,56.363697,-0.005662663
