Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,Short Term Mean Reversion,momentum,Long Term Mean Reversion,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
1/2/15,,,2,0.118028996,0.074856597,0.00%,-0.02604447,-9.738150229,1.640301608,"8,510,000,000",1.41,8,0.804244262,18.57,-0.217852248
1/5/15,,,2,0.118028996,0.074856597,0.00%,-0.024954839,-10.11696238,1.677566798,"8,510,000,000",1.41,8,1.001615509,18.6,0.001614205
1/6/15,,,2,0.118028996,0.074856597,0.00%,-0.034173054,-7.249902112,1.727487823,"8,510,000,000",1.41,8,0.989784946,18.41,-0.010267585
1/7/15,,,2,0.118028996,0.074856597,0.00%,-0.04555862,-6.058284805,1.558502599,"8,510,000,000",1.41,8,1.002172787,18.450001,0.002170429
1/8/15,,,2,0.118028996,0.074856597,0.00%,-0.057873903,-4.850688219,1.566876386,"8,510,000,000",1.41,8,1.009755989,18.629999,0.009708706
1/9/15,,,2,0.118028996,0.074856597,0.00%,-0.02783911,-9.625728248,1.560491598,"8,510,000,000",1.41,8,0.988727911,18.42,-0.0113361
1/12/15,,,2,0.118028996,0.074856597,0.00%,-0.037357653,-7.148511978,1.559764087,"8,510,000,000",1.41,8,0.998371281,18.389999,-0.001630047
1/13/15,,,2,0.118028996,0.074856597,0.00%,-0.016389476,-17.46618483,1.524680501,"8,510,000,000",1.41,8,1.020119686,18.76,0.019919959
1/14/15,,,2,0.118028996,0.074856597,0.00%,-0.004153693,-80.45504385,1.378521475,"8,510,000,000",1.41,8,1.024520203,19.219999,0.024224408
1/15/15,,,2,0.118028996,0.074856597,0.00%,0.021327206,14.80227676,1.481187517,"8,510,000,000",1.41,8,1.010926171,19.43,0.010866912
1/16/15,,,2,0.118028996,0.074856597,0.00%,0.02330614,12.56885237,1.537793173,"8,510,000,000",1.41,8,0.983015955,19.1,-0.017129928
1/20/15,,,2,0.118028996,0.074856597,0.00%,0.063829193,4.825247727,1.625551061,"8,510,000,000",1.41,8,1.032984293,19.73,0.032451985
1/21/15,,,2,0.118028996,0.074856597,0.00%,0.053700729,5.038488081,1.844748727,"8,510,000,000",1.41,8,0.998479524,19.700001,-0.001521634
1/22/15,,,2,0.118028996,0.074856597,0.00%,0.079711142,3.705126243,1.796248945,"8,510,000,000",1.41,8,1.020304517,20.1,0.020101129
1/23/15,,,2,0.118028996,0.074856597,0.00%,0.083446521,3.870014055,1.645324027,"8,510,000,000",1.41,8,1.000497562,20.110001,0.000497438
1/26/15,,,2,0.118028996,0.074856597,0.00%,0.073084873,4.625453245,1.578928674,"8,510,000,000",1.41,8,1.00895077,20.290001,0.00891095
1/27/15,,,2,0.118028996,0.074856597,0.00%,0.092728446,4.079782971,1.453712893,"8,510,000,000",1.41,8,1.029571117,20.889999,0.029142325
1/28/15,,,2,0.118028996,0.074856597,0.00%,0.110584987,3.37155564,1.503133117,"8,510,000,000",1.41,8,1.010531451,21.110001,0.010476382
1/29/15,,,2,0.118028996,0.074856597,0.00%,0.122355083,3.139471865,1.457732936,"8,510,000,000",1.41,8,0.999526244,21.1,-0.000473869
1/30/15,,,2,0.118028996,0.074856597,0.00%,0.125289726,2.951434869,1.509154439,"8,510,000,000",1.41,8,0.998104218,21.059999,-0.001897581
2/2/15,,,2,0.118028996,0.074856597,0.00%,0.069172356,5.166703805,1.36765967,"8,510,000,000",1.41,8,0.944919323,19.9,-0.056655727
2/3/15,,,2,0.118028996,0.074856597,0.00%,0.038496713,8.121489146,1.487770882,"8,510,000,000",1.41,8,0.971356784,19.33,-0.029061439
2/4/15,,,2,0.118028996,0.074856597,0.00%,0.04409745,7.112827588,1.510680406,"8,510,000,000",1.41,8,0.995344025,19.24,-0.004666848
2/5/15,,,2,0.118028996,0.074856597,0.00%,0.034100213,9.665083836,1.433254858,"8,510,000,000",1.41,8,0.992203742,19.09,-0.007826807
2/6/15,,,2,0.118028996,0.074856597,0.00%,-0.006462004,-49.99322224,1.367478557,"8,510,000,000",1.41,8,0.969617601,18.51,-0.030853511
2/9/15,,,2,0.118028996,0.074856597,0.00%,0.0113361,26.66532717,1.517775735,"8,510,000,000",1.41,8,1.006482928,18.629999,0.006462004
2/10/15,,,2,0.118028996,0.074856597,0.00%,0.00812363,38.23369506,1.454720992,"8,510,000,000",1.41,8,0.995169189,18.540001,-0.004842517
2/11/15,,,2,0.118028996,0.074856597,0.00%,-0.013956211,-20.84595712,1.523852778,"8,510,000,000",1.41,8,0.997842449,18.5,-0.002159882
2/12/15,,,2,0.118028996,0.074856597,0.00%,-0.015203386,-20.74241828,1.506046184,"8,510,000,000",1.41,8,1.023243243,18.93,0.022977233
2/13/15,,,2,0.118028996,0.074856597,0.00%,-0.024486819,-12.32689957,1.530086145,"8,510,000,000",1.41,8,1.001584733,18.959999,0.001583479
2/17/15,0.294918983,-0.427582709,2,0.118028996,0.074856597,0.00%,-0.022234902,-10.83734963,1.871269785,"8,510,000,000",1.41,8,0.985232119,18.68,-0.014878011
2/18/15,0.301809199,-0.491376662,2,0.118028996,0.074856597,0.00%,-0.032451985,-8.047606351,1.838195247,"8,510,000,000",1.41,8,1.02248394,19.1,0.022234902
2/19/15,0.300393542,-0.573077014,2,0.118028996,0.074856597,0.00%,-0.023627241,-11.33371133,1.849503768,"8,510,000,000",1.41,8,1.007329843,19.24,0.00730311
2/20/15,0.303363708,-0.628675126,2,0.118028996,0.074856597,0.00%,-0.05680729,-4.388263249,1.874856007,"8,510,000,000",1.41,8,0.987006237,18.99,-0.01307892
2/23/15,0.302484378,-0.781738076,2,0.118028996,0.074856597,0.00%,-0.060469288,-3.760232824,2.064544612,"8,510,000,000",1.41,8,0.996840442,18.93,-0.00316456
2/24/15,0.300743437,-0.873923068,2,0.118028996,0.074856597,0.00%,-0.073615289,-2.825591075,2.294063151,"8,510,000,000",1.41,8,0.995773904,18.85,-0.004235051
2/25/15,0.305682816,-0.900180341,2,0.118028996,0.074856597,0.00%,-0.120959401,-1.645108453,2.306526221,"8,510,000,000",1.41,8,0.981962865,18.51,-0.018201787
2/26/15,0.313595904,-0.904748065,2,0.118028996,0.074856597,0.00%,-0.100582271,-2.084023024,2.33681006,"8,510,000,000",1.41,8,1.031334414,19.09,0.030853511
2/27/15,0.305468355,-0.825683796,2,0.118028996,0.074856597,0.00%,-0.098015309,-2.239354291,2.166649261,"8,510,000,000",1.41,8,1.002095285,19.129999,0.002093093
3/2/15,0.304384746,-0.821000712,2,0.118028996,0.074856597,0.00%,-0.103462934,-1.987730996,2.270553503,"8,510,000,000",1.41,8,0.992681704,18.99,-0.007345206
3/3/15,0.305109237,-0.816970788,2,0.118028996,0.074856597,0.00%,-0.028544242,-8.163339146,2.09315866,"8,510,000,000",1.41,8,1.018430753,19.34,0.018262965
3/4/15,0.289247753,-0.814656482,2,0.118028996,0.074856597,0.00%,0.000517197,425.4588837,2.218834179,"8,510,000,000",1.41,8,1,19.34,0
