Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,STMR,momentum,ltmr,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
9/29/15,,,1.6,0.371165644,-0.096952909,0.00%,,,,,,7,,,
9/30/15,,,1.6,0.371165644,-0.096952909,0.00%,,,,,,7,,,
10/1/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/2/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/5/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/6/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/7/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/8/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/9/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/12/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/13/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/14/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/15/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/16/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/19/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/20/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/21/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/22/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/23/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/26/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/27/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/28/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/29/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
10/30/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/2/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/3/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/4/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/5/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/6/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/9/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/10/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/11/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/12/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/13/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/16/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/17/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/18/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/19/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/20/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/23/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/24/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/25/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/27/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
11/30/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/1/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/2/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/3/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/4/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/7/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/8/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/9/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/10/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/11/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/14/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/15/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/16/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/17/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/18/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/21/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/22/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/23/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/24/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/28/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/29/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/30/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
12/31/15,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/4/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/5/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/6/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/7/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/8/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/11/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/12/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/13/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/14/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/15/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/19/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/20/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/21/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/22/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/25/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/26/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/27/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/28/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
1/29/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/1/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/2/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/3/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/4/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/5/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/8/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/9/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/10/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/11/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/12/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/16/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/17/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/18/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/19/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/22/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/23/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/24/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/25/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/26/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
2/29/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/1/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/2/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/3/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/4/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/7/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/8/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/9/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/10/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/11/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/14/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/15/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/16/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/17/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/18/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/21/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/22/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/23/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/24/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/28/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/29/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/30/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
3/31/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/1/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/4/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/5/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/6/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/7/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/8/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/11/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/12/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/13/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/14/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/15/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/18/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/19/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/20/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/21/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/22/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/25/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/26/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/27/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/28/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
4/29/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
5/2/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
5/3/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
5/4/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
5/5/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
5/6/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
5/9/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
5/10/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
5/11/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
5/12/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
5/13/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
5/16/16,,,-5.5,0.250410959,0.86605317,0.00%,,,,,,7,,,
