Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,Short Term Mean Reversion,momentum,Long Term Mean Reversion,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
1/2/15,,,2.4,0.000490737,-0.031459491,1.70%,-0.03781742,1.096784429,-5.46832921,"80,710,000,000",2.58,2,0.27042411,26.594925,-1.307763776
1/5/15,,,2.4,0.000490737,-0.031459491,1.70%,-0.078098444,0.71860842,-3.899798743,"80,710,000,000",2.58,2,0.97450338,25.916845,-0.025827292
1/6/15,,,2.4,0.000490737,-0.031459491,1.70%,-0.09047551,0.625647243,-4.033886062,"80,710,000,000",2.58,2,0.986309674,25.562031,-0.013784903
1/7/15,,,2.4,0.000490737,-0.031459491,1.70%,-0.091361921,0.550475553,-4.046262598,"80,710,000,000",2.58,2,0.996298612,25.467422,-0.003708255
1/8/15,,,2.4,0.000490737,-0.031459491,1.70%,-0.07016819,0.227398768,-11.21548658,"80,710,000,000",2.58,2,1.017956719,25.924732,0.017797401
1/9/15,,,2.4,0.000490737,-0.031459491,1.70%,-0.066602428,0.065400352,-43.07158713,"80,710,000,000",2.58,2,0.993613048,25.759151,-0.006407436
1/12/15,,,2.4,0.000490737,-0.031459491,1.70%,-0.038438088,0.135318226,-37.72561878,"80,710,000,000",2.58,2,1.023262995,26.358387,0.022996536
1/13/15,,,2.4,0.000490737,-0.031459491,1.70%,-0.006797872,-0.633885481,52.24500165,"80,710,000,000",2.58,2,1.008674873,26.587042,0.008637462
1/14/15,,,2.4,0.000490737,-0.031459491,1.70%,0.018403368,0.163940891,68.39577002,"80,710,000,000",2.58,2,1.008303647,26.80781,0.008269362
1/15/15,,,2.4,0.000490737,-0.031459491,1.70%,0.031322349,-0.086088393,-65.36048846,"80,710,000,000",2.58,2,1.001470559,26.847237,0.001469479
1/16/15,,,2.4,0.000490737,-0.031459491,1.70%,0.012057135,1.3128129,10.28338405,"80,710,000,000",2.58,2,1.004698972,26.973385,0.004687967
1/20/15,,,2.4,0.000490737,-0.031459491,1.70%,-0.01507709,-1.474805756,7.029806058,"80,710,000,000",2.58,2,1.000584654,26.989157,0.000584483
1/21/15,,,2.4,0.000490737,-0.031459491,1.70%,0.020658465,1.367708211,6.55889066,"80,710,000,000",2.58,2,0.929301753,27.810083,-0.073321778
1/22/15,,,2.4,0.000490737,-0.031459491,1.70%,0.008983969,3.347589169,5.857325651,"80,710,000,000",2.58,2,0.991826469,27.582777,-0.008207117
1/23/15,,,2.4,0.000490737,-0.031459491,1.70%,0.008003654,5.909832895,3.444219933,"80,710,000,000",2.58,2,1.005071316,27.72266,0.0050585
1/26/15,,,2.4,0.000490737,-0.031459491,1.70%,0.036851147,2.425327663,2.055732145,"80,710,000,000",2.58,2,1.028382278,28.509491,0.027986963
1/27/15,,,2.4,0.000490737,-0.031459491,1.70%,0.048659229,2.092509602,1.866801813,"80,710,000,000",2.58,2,1.010426249,28.806734,0.010372271
1/28/15,,,2.4,0.000490737,-0.031459491,1.70%,0.029972689,2.507871149,2.504132519,"80,710,000,000",2.58,2,0.981487072,28.273441,-0.018686437
1/29/15,,,2.4,0.000490737,-0.031459491,1.70%,0.05080544,2.09645635,1.767660111,"80,710,000,000",2.58,2,1.015769882,28.719316,0.01564683
1/30/15,,,2.4,0.000490737,-0.031459491,1.70%,0.036343281,1.207688934,3.187734595,"80,710,000,000",2.58,2,0.980517533,28.159784,-0.019674752
2/2/15,,,2.4,0.000490737,-0.031459491,1.70%,0.063364566,0.530769884,4.514651429,"80,710,000,000",2.58,2,1.006209283,28.334639,0.006190085
2/3/15,,,2.4,0.000490737,-0.031459491,1.70%,0.134139976,0.74476646,1.680207535,"80,710,000,000",2.58,2,1.045973527,29.63728,0.044948056
2/4/15,,,2.4,0.000490737,-0.031459491,1.70%,0.18697526,0.669898025,1.919165552,"80,710,000,000",2.58,2,1.039822948,30.817532,0.039050456
2/5/15,,,2.4,0.000490737,-0.031459491,1.70%,0.184993552,0.620331378,1.994954378,"80,710,000,000",2.58,2,0.994326213,30.642675,-0.005689944
2/6/15,,,2.4,0.000490737,-0.031459491,1.70%,0.142938517,0.494404539,2.969157389,"80,710,000,000",2.58,2,0.976034236,29.908293,-0.024257615
2/9/15,,,2.4,0.000490737,-0.031459491,1.70%,0.144657995,0.36873415,3.851580123,"80,710,000,000",2.58,2,0.995323005,29.768415,-0.004687967
2/10/15,,,2.4,0.000490737,-0.031459491,1.70%,0.158846877,0.599186376,2.697092704,"80,710,000,000",2.58,2,1.037885493,30.896212,0.037185464
2/11/15,,,2.4,0.000490737,-0.031459491,1.70%,0.149926581,0.551110312,2.973580228,"80,710,000,000",2.58,2,0.999717091,30.887468,-0.000282949
